seq,step_index,step_seq,expected_tag,transition,send_time,rtt,send_size_bytes,recv_size_bytes,frame_step_time
1,-1,1,initial,True,1715987798.5606074,1.573332959000254,921620,4705,0.0
2,0,1,repeat,False,1715987800.140711,0.27681258402299136,921620,4705,4.916975740343332e-06
3,0,2,low_confidence,False,1715987800.4247568,0.6160252490080893,921620,4705,0.2830399169761222
4,0,3,repeat,False,1715987801.0436757,0.30619466700591147,921620,4705,0.9036322920001112
5,0,4,blank,False,1715987801.3545787,0.22319741701357998,921620,4705,1.213812916976167
6,0,5,repeat,False,1715987801.5868669,0.38208250000025146,921620,4705,1.4434648339811247
7,0,6,blank,False,1715987801.9778235,0.24638279201462865,921620,4705,1.8346668759768363
8,0,7,repeat,False,1715987802.2328246,0.36202391699771397,921620,4705,2.0897300009964965
9,0,8,blank,False,1715987802.599403,0.22275300000910647,921620,4705,2.458673042972805
10,0,9,blank,False,1715987802.8308616,0.22179900101036765,921620,4705,2.6874809589935467
11,0,10,blank,False,1715987803.0657387,0.27337124999030493,921620,4705,2.9226938349893317
12,0,11,blank,False,1715987803.3475127,0.21883408300345764,921620,4705,3.204537710000295
13,0,12,blank,False,1715987803.5753927,0.25544487501611,921620,4705,3.432615875994088
14,0,13,blank,False,1715987803.839344,0.3238496250123717,921620,4705,3.696322709991364
15,0,14,blank,False,1715987804.1728716,0.2741009579913225,921620,4705,4.029154001997085
16,0,15,blank,False,1715987804.455607,0.231319541024277,921620,4705,4.3125280019885395
17,0,16,success,True,1715987804.69361,0.6172380000061821,921620,9315,4.5529965850000735
18,1,1,repeat,False,1715987805.3168828,0.6709425419976469,921620,9315,4.5000051613897085e-06
19,1,2,blank,False,1715987805.9923024,0.3446006669837516,921620,9315,0.6746155839937273
20,1,3,blank,False,1715987806.3413546,0.2977210419776384,921620,9315,1.023715417017229
21,1,4,repeat,False,1715987806.6444407,0.5842909169732593,921620,9315,1.3265845010173507
22,1,5,blank,False,1715987807.2315853,0.3547012910130434,921620,9315,1.9147567100008018
23,1,6,repeat,False,1715987807.5921278,0.6469336670124903,921620,9315,2.273745084996335
24,1,7,blank,False,1715987808.2448874,0.2959184589853976,921620,9315,2.9258375850040466
25,1,8,blank,False,1715987808.5453207,0.36652966699330136,921620,9315,3.2277642099943478
26,1,9,blank,False,1715987808.915657,0.361385458993027,921620,9315,3.5982822100049816
27,1,10,blank,False,1715987809.28387,0.31797058301162906,921620,9315,3.964875544013921
28,1,11,blank,False,1715987809.6057794,0.3240100000111852,921620,9315,4.28838175200508
29,1,12,success,True,1715987809.9328616,0.6279032079910394,921620,9321,4.616263169009471
30,2,1,repeat,False,1715987810.5667613,0.6543314589944202,921620,9321,1.0249990737065673e-05
31,2,2,repeat,False,1715987811.2238166,0.5999567499966361,921620,9321,0.6570837920007762
32,2,3,blank,False,1715987811.8262458,0.4347254579770379,921620,9321,1.2596441259956919
33,2,4,blank,False,1715987812.2658172,0.28515574999619275,921620,9321,1.6982887509802822
34,2,5,repeat,False,1715987812.5568366,0.603950958000496,921620,9321,1.9881269179750234
35,2,6,blank,False,1715987813.1634254,0.3015465009957552,921620,9321,2.5967371259757783
36,2,7,repeat,False,1715987813.470689,0.5880978339991998,921620,9321,2.9020364600000903
37,2,8,blank,False,1715987814.061491,0.35854729200946167,921620,9321,3.4947625429776963
38,2,9,blank,False,1715987814.4262407,0.2916210830153432,921620,9321,3.8574104599829298
39,2,10,blank,False,1715987814.7202306,0.28979104198515415,921620,9321,4.153873376984848
40,2,11,success,True,1715987815.0138738,0.7034551669785287,921620,9312,4.447041126986733
