seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1714898197.245769,24170.961567086,1714898197.3223746,24171.038175211,0.07660812500034808,FrameResult.SUCCESS,0.0
2,1714898197.4293814,24171.145182169,1714898197.4805224,24171.196323586,0.05114141699959873,FrameResult.NO_CHANGE,0.0
3,1714898197.603689,24171.319489378,1714898197.6583142,24171.374114794,0.05462541600354598,FrameResult.NO_CHANGE,0.0
4,1714898197.799934,24171.515733086,1714898197.8040805,24171.519880628,0.004147542000282556,FrameResult.CV_ERROR,0.0
5,1714898197.9315655,24171.647365211,1714898197.939288,24171.655086295,0.0077210839990584645,FrameResult.CV_ERROR,0.0
6,1714898198.0695121,24171.785311586,1714898198.076632,24171.792432045,0.007120458998542745,FrameResult.CV_ERROR,0.0
7,1714898198.2113793,24171.927178503,1714898198.2864685,24172.002269378,0.07509087500147871,FrameResult.NO_CHANGE,0.0
8,1714898198.441334,24172.157133586,1714898198.4489956,24172.16479542,0.007661834002647083,FrameResult.CV_ERROR,0.0
9,1714898198.5814328,24172.297232128,1714898198.5893195,24172.305115003,0.007882875001087086,FrameResult.CV_ERROR,0.0
10,1714898198.7497334,24172.46553317,1714898198.7575917,24172.47339167,0.00785849999738275,FrameResult.CV_ERROR,0.0
11,1714898198.8685405,24172.584340128,1714898198.937872,24172.653673003,0.06933287499850849,FrameResult.NO_CHANGE,0.0
12,1714898199.1018407,24172.817639337,1714898199.1108692,24172.826668628,0.009029290999023942,FrameResult.CV_ERROR,0.0
13,1714898199.2659788,24172.981778087,1714898199.3378534,24173.053654212,0.07187612499910756,FrameResult.NO_CHANGE,0.0
14,1714898199.4526715,24173.168470504,1714898199.457685,24173.173485379,0.00501487500150688,FrameResult.CV_ERROR,0.0
15,1714898199.5906386,24173.306437087,1714898199.5982578,24173.314052504,0.007615416998305591,FrameResult.CV_ERROR,0.0
16,1714898199.726719,24173.442519129,1714898199.7978585,24173.513659754,0.07114062500113505,FrameResult.NO_CHANGE,0.0
17,1714898199.9183652,24173.634165254,1714898199.9764519,24173.692252879,0.0580876249987341,FrameResult.NO_CHANGE,0.0
18,1714898200.0943606,24173.810160879,1714898200.1522484,24173.868049254,0.05788837500222144,FrameResult.NO_CHANGE,0.0
19,1714898200.3024163,24174.018213921,1714898200.3624666,24174.078267421,0.06005349999759346,FrameResult.NO_CHANGE,0.0
20,1714898200.5130153,24174.228814796,1714898200.5198898,24174.235689379,0.006874582999444101,FrameResult.CV_ERROR,0.0
21,1714898200.6508615,24174.366661296,1714898200.7223632,24174.438163713,0.07150241699855542,FrameResult.NO_CHANGE,0.0
22,1714898200.8541536,24174.569953088,1714898200.86126,24174.577059254,0.0071061659982660785,FrameResult.CV_ERROR,0.0
23,1714898200.999265,24174.715064338,1714898201.0701952,24174.785996088,0.07093175000045449,FrameResult.NO_CHANGE,0.0
24,1714898201.2124593,24174.928258213,1714898201.2202733,24174.936072963,0.007814749998942716,FrameResult.CV_ERROR,0.0
25,1714898201.3642917,24175.080089629,1714898201.3727279,24175.088527879,0.008438250002654968,FrameResult.CV_ERROR,0.0
26,1714898201.5171483,24175.232947546,1714898201.5254946,24175.241294255,0.00834670900076162,FrameResult.CV_ERROR,0.0
27,1714898201.6540334,24175.369832963,1714898201.6618226,24175.37762188,0.007788917002471862,FrameResult.CV_ERROR,0.0
28,1714898201.7939792,24175.509777588,1714898201.8020883,24175.517888088,0.008110500002658227,FrameResult.CV_ERROR,0.0
29,1714898201.9489439,24175.664743421,1714898201.9567573,24175.672556755,0.007813333999365568,FrameResult.CV_ERROR,0.0
30,1714898202.0799518,24175.795752213,1714898202.0845613,24175.800361838,0.00460962500073947,FrameResult.CV_ERROR,0.0
31,1714898202.235747,24175.951546505,1714898202.2460568,24175.961857088,0.010310583002137719,FrameResult.CV_ERROR,0.0
