step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1714930170.9695435,40933.474153087,1714930172.4927063,40934.997315963,40933.475424629,40933.475424629,1.5218913339995197,0.0,1.5231628760011517,1.5231628760011517,0.0012715420016320422,1
1,1714930172.4927063,40934.997315963,1714930177.6808944,40940.18550409,40935.000461171,40939.551665548,0.6338385419949191,4.378,5.188188126994646,0.810188126994646,0.17634958500275388,16
2,1714930177.6808944,40940.18550409,1714930182.9664557,40945.471065343,40940.187295007,40944.827176301,0.6438890420031385,4.378,5.285561253003834,0.9075612530038342,0.2636722110037226,12
3,1714930182.9664557,40945.471065343,1714930188.1277525,40950.632362304,40945.47254551,40949.978700845,0.6536614590004319,4.378,5.161296960999607,0.783296960999607,0.12963550200220197,10
4,1714930188.1277528,40950.632362304,1714930193.2434182,40955.748027723,40950.634738637,40955.094845181,0.6531825419951929,4.378,5.1156654189981055,0.7376654189981053,0.08448287700593937,11
5,1714930193.243418,40955.748027723,1714930197.7676985,40960.272308307,40955.749522306,40959.656629182,0.6156791250032256,3.735,4.524280584002554,0.7892805840025541,0.17360145899874624,11
6,1714930197.7676988,40960.272308307,1714930202.3987267,40964.903336309,40960.273847432,40964.290290934,0.6130453750010929,3.735,4.631028001997038,0.8960280019970379,0.2829826269953628,11
7,1714930202.3987267,40964.903336309,1714930206.8067608,40969.311370478,40964.905113684,40968.67282252,0.6385479579985258,3.735,4.408034168998711,0.6730341689987109,0.03448621099960292,10
8,1714930206.8067608,40969.311370478,1714930211.4275,40973.932109689,40969.31312952,40973.368468022,0.563641666994954,3.735,4.62073921100091,0.8857392110009097,0.3220975440053735,12
9,1714930211.4275,40973.932109689,1714930216.4015574,40978.906167024,40973.933643647,40978.242333274,0.6638337499971385,4.049,4.974057334999088,0.9250573349990878,0.261223585002881,10
10,1714930216.4015574,40978.906167024,1714930221.1543522,40983.658961652,40978.908017816,40983.025320776,0.6336408759962069,4.049,4.752794628002448,0.7037946280024476,0.07015375200717244,14
