seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1714895891.747576,21865.395095785,1714895891.8080223,21865.455543619,0.060447833999205614,FrameResult.SUCCESS,0.0
2,1714895891.9437995,21865.591319702,1714895892.0165176,21865.664038994,0.07271929199851002,FrameResult.NO_CHANGE,0.0
3,1714895892.1619766,21865.809494619,1714895892.16816,21865.815679869,0.0061852500002714805,FrameResult.CV_ERROR,0.0
4,1714895892.304225,21865.951745119,1714895892.3754387,21866.022959786,0.07121466700118617,FrameResult.NO_CHANGE,0.0
5,1714895892.5165677,21866.164088161,1714895892.5237527,21866.171272869,0.007184707999840612,FrameResult.CV_ERROR,0.0
6,1714895892.6710916,21866.318611661,1714895892.6807601,21866.328280869,0.009669207996921614,FrameResult.CV_ERROR,0.0
7,1714895892.82905,21866.476569953,1714895892.9010699,21866.548590828,0.0720208749989979,FrameResult.NO_CHANGE,0.0
8,1714895893.015906,21866.663426494,1714895893.0223894,21866.669910411,0.006483917000878137,FrameResult.CV_ERROR,0.0
9,1714895893.1722796,21866.81979937,1714895893.1799374,21866.827457786,0.007658415997866541,FrameResult.CV_ERROR,0.0
10,1714895893.3117225,21866.959242536,1714895893.3189585,21866.966479245,0.007236708999698749,FrameResult.CV_ERROR,0.0
11,1714895893.4712508,21867.11877062,1714895893.542856,21867.190376828,0.07160620799913886,FrameResult.NO_CHANGE,0.0
12,1714895893.6617444,21867.309260161,1714895893.7238688,21867.37139037,0.06213020900031552,FrameResult.NO_CHANGE,0.0
13,1714895893.84201,21867.489530911,1714895893.9002104,21867.547731495,0.058200584000587696,FrameResult.NO_CHANGE,0.0
14,1714895894.034642,21867.682162078,1714895894.094764,21867.742285245,0.060123167000710964,FrameResult.NO_CHANGE,0.0
15,1714895894.2328634,21867.880383328,1714895894.238731,21867.886251037,0.005867709001904586,FrameResult.CV_ERROR,0.0
16,1714895894.3571599,21868.004679828,1714895894.4300225,21868.077543662,0.07286383400060004,FrameResult.NO_CHANGE,0.0
17,1714895894.5803382,21868.22785412,1714895894.587207,21868.23472762,0.00687350000225706,FrameResult.CV_ERROR,0.0
18,1714895894.7503643,21868.397884079,1714895894.7584066,21868.405926329,0.008042249999562046,FrameResult.CV_ERROR,0.0
19,1714895894.88797,21868.53549012,1714895894.9595652,21868.607085787,0.07159566699920106,FrameResult.NO_CHANGE,0.0
20,1714895895.13824,21868.785755954,1714895895.1465883,21868.794108287,0.008352332999493228,FrameResult.CV_ERROR,0.0
21,1714895895.2721782,21868.919697162,1714895895.3447409,21868.992261704,0.0725645419988723,FrameResult.NO_CHANGE,0.0
22,1714895895.4601629,21869.107682871,1714895895.4655666,21869.113087246,0.00540437500239932,FrameResult.CV_ERROR,0.0
23,1714895895.6152277,21869.262746704,1714895895.6850748,21869.332595621,0.06984891699903528,FrameResult.NO_CHANGE,0.0
24,1714895895.8023157,21869.449835746,1714895895.8067596,21869.454280704,0.00444495800184086,FrameResult.CV_ERROR,0.0
25,1714895895.9353063,21869.582826537,1714895895.9428885,21869.590409079,0.007582541998999659,FrameResult.CV_ERROR,0.0
26,1714895896.066845,21869.714364871,1714895896.074783,21869.722299163,0.0079342919998453,FrameResult.CV_ERROR,0.0
27,1714895896.2284403,21869.875955371,1714895896.236262,21869.883781913,0.00782654199792887,FrameResult.CV_ERROR,0.0
28,1714895896.3678513,21870.015371163,1714895896.3756642,21870.023184496,0.007813332998921396,FrameResult.CV_ERROR,0.0
29,1714895896.5442216,21870.191741454,1714895896.5519826,21870.199502579,0.0077611249980691355,FrameResult.CV_ERROR,0.0
30,1714895896.6779993,21870.325519621,1714895896.6857884,21870.333308538,0.0077889169988338836,FrameResult.CV_ERROR,0.0
31,1714895896.808005,21870.45552508,1714895896.8161027,21870.463623038,0.008097957997961203,FrameResult.CV_ERROR,0.0
32,1714895896.958259,21870.605778413,1714895896.9661536,21870.61367408,0.007895667000411777,FrameResult.CV_ERROR,0.0
33,1714895897.1123326,21870.759852371,1714895897.1200945,21870.767615121,0.007762749999528751,FrameResult.CV_ERROR,0.0
34,1714895897.279179,21870.926698746,1714895897.6429489,21871.29047033,0.3637715840013698,FrameResult.SUCCESS,0.0
35,1714895897.7639155,21871.411436997,1714895898.0955613,21871.743082789,0.33164579199728905,FrameResult.LOW_CONFIDENCE,0.0
36,1714895898.2265935,21871.874114622,1714895898.274528,21871.922049205,0.047934582999005215,FrameResult.JUNK_FRAME,0.0
37,1714895898.4006429,21872.048163705,1714895898.4549472,21872.102468372,0.0543046669990872,FrameResult.JUNK_FRAME,0.0
38,1714895898.5789618,21872.226482789,1714895898.9268286,21872.574349872,0.3478670830008923,FrameResult.NO_CHANGE,0.0
39,1714895899.0578573,21872.705378331,1714895899.1072674,21872.754788581,0.049410250001528766,FrameResult.JUNK_FRAME,0.0
40,1714895899.2477448,21872.895261206,1714895899.3052711,21872.952791789,0.05753058300251723,FrameResult.JUNK_FRAME,0.0
41,1714895899.4195645,21873.067084872,1714895899.7702181,21873.417739664,0.3506547920005687,FrameResult.NO_CHANGE,0.0
42,1714895899.913594,21873.561115581,1714895899.9654486,21873.612970039,0.05185445800088928,FrameResult.JUNK_FRAME,0.0
43,1714895900.1443806,21873.79322533,1714895900.212822,21873.861668122,0.0684427920023154,FrameResult.JUNK_FRAME,0.0
44,1714895900.370708,21874.01955258,1714895900.4416528,21874.090498872,0.07094629199855262,FrameResult.JUNK_FRAME,0.0
45,1714895900.6185918,21874.267432539,1714895900.6888516,21874.337697789,0.07026525000037509,FrameResult.JUNK_FRAME,0.0
46,1714895900.8429174,21874.491762414,1714895901.2041292,21874.852975914,0.3612135000003036,FrameResult.NO_CHANGE,0.0
47,1714895901.33111,21874.979956039,1714895901.6666965,21875.315542914,0.3355868750004447,FrameResult.NO_CHANGE,0.0
48,1714895901.8142185,21875.463064456,1714895902.1573377,21875.806184123,0.3431196670026111,FrameResult.NO_CHANGE,0.0
49,1714895902.2759814,21875.924827706,1714895902.3202202,21875.96906654,0.044238834001589566,FrameResult.JUNK_FRAME,0.0
50,1714895902.438514,21876.087359915,1714895902.4897842,21876.13863054,0.051270625001052395,FrameResult.JUNK_FRAME,0.0
51,1714895902.645644,21876.294488123,1714895902.709256,21876.358102081,0.06361395800195169,FrameResult.JUNK_FRAME,0.0
52,1714895902.8645563,21876.513400456,1714895902.9311185,21876.579964665,0.06656420900253579,FrameResult.JUNK_FRAME,0.0
53,1714895903.0894272,21876.738271748,1714895903.4503596,21877.09920604,0.3609342919990013,FrameResult.SUCCESS,0.0
54,1714895903.5862021,21877.235048332,1714895903.921705,21877.570551499,0.3355031669998425,FrameResult.NO_CHANGE,0.0
55,1714895904.0783036,21877.727149374,1714895904.423928,21878.072774499,0.34562512499906006,FrameResult.NO_CHANGE,0.0
56,1714895904.5533192,21878.202165166,1714895904.5948703,21878.243716291,0.04155112499938696,FrameResult.JUNK_FRAME,0.0
57,1714895904.7176428,21878.366488499,1714895904.766124,21878.414969791,0.048481292000360554,FrameResult.JUNK_FRAME,0.0
58,1714895904.892668,21878.541509541,1714895904.944313,21878.593158874,0.051649332999659237,FrameResult.JUNK_FRAME,0.0
59,1714895905.0952723,21878.744117041,1714895905.1565032,21878.805349291,0.061232250001921784,FrameResult.JUNK_FRAME,0.0
60,1714895905.2974367,21878.946281583,1714895905.3604352,21879.009281541,0.06299995799781755,FrameResult.JUNK_FRAME,0.0
61,1714895905.525428,21879.174272291,1714895905.889662,21879.538508458,0.36423616700267303,FrameResult.NO_CHANGE,0.0
62,1714895906.0252948,21879.674141,1714895906.069332,21879.718177833,0.04403683300188277,FrameResult.JUNK_FRAME,0.0
63,1714895906.2227468,21879.871592375,1714895906.5702567,21880.219103083,0.3475107080012094,FrameResult.NO_CHANGE,0.0
64,1714895906.7106037,21880.359449917,1714895906.754728,21880.403574375,0.04412445799971465,FrameResult.JUNK_FRAME,0.0
