seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1714926249.8771644,37012.228140223,1714926249.9569788,37012.30795639,0.07981616700271843,FrameResult.SUCCESS,0.0
2,1714926250.170274,37012.521249932,1714926250.248125,37012.599102765,0.07785283300472656,FrameResult.NO_CHANGE,0.0
3,1714926250.4988542,37012.84983014,1714926250.5066783,37012.857655474,0.00782533399615204,FrameResult.CV_ERROR,0.0
4,1714926250.77874,37013.129716807,1714926250.8498461,37013.20082414,0.07110733300214633,FrameResult.NO_CHANGE,0.0
5,1714926251.0881367,37013.439113182,1714926251.0960574,37013.447030099,0.007916916998510715,FrameResult.CV_ERROR,0.0
6,1714926251.3349788,37013.685955141,1714926251.343081,37013.694057599,0.008102457999484614,FrameResult.CV_ERROR,0.0
7,1714926251.632539,37013.983514349,1714926251.640133,37013.991109849,0.007595499999297317,FrameResult.CV_ERROR,0.0
8,1714926252.002704,37014.353678724,1714926252.0750449,37014.426022516,0.07234379200235708,FrameResult.NO_CHANGE,0.0
9,1714926252.3652558,37014.716231641,1714926252.3729498,37014.723927141,0.007695499996771105,FrameResult.CV_ERROR,0.0
10,1714926252.649141,37015.000117766,1714926252.6571956,37015.008172308,0.008054541998717468,FrameResult.CV_ERROR,0.0
11,1714926252.8813517,37015.232326766,1714926252.88838,37015.239356683,0.007029916996543761,FrameResult.CV_ERROR,0.0
12,1714926253.13195,37015.482925475,1714926253.2098463,37015.560823558,0.07789808300003642,FrameResult.NO_CHANGE,0.0
13,1714926253.420405,37015.771380683,1714926253.4283705,37015.779347558,0.00796687499678228,FrameResult.CV_ERROR,0.0
14,1714926253.6574016,37016.008374475,1714926253.7303944,37016.081372058,0.07299758299632231,FrameResult.NO_CHANGE,0.0
15,1714926253.976622,37016.327598142,1714926253.9844592,37016.335436309,0.007838166995497886,FrameResult.CV_ERROR,0.0
16,1714926254.2425644,37016.593540434,1714926254.250796,37016.601772517,0.008232083004259039,FrameResult.CV_ERROR,0.0
17,1714926254.490425,37016.841400809,1714926254.498775,37016.849752101,0.008351292002771515,FrameResult.CV_ERROR,0.0
18,1714926254.8093038,37017.160279684,1714926255.2158763,37017.566854309,0.4065746249980293,FrameResult.SUCCESS,0.0
19,1714926255.494839,37017.845814726,1714926255.566537,37017.917513809,0.07169908299692906,FrameResult.JUNK_FRAME,0.0
20,1714926255.7985759,37018.149552184,1714926256.206548,37018.557526018,0.40797383400058607,FrameResult.NO_CHANGE,0.0
21,1714926256.4517028,37018.802679726,1714926256.5360153,37018.886992476,0.08431274999747984,FrameResult.JUNK_FRAME,0.0
22,1714926256.7579248,37019.108899768,1714926256.8267198,37019.17769706,0.06879729199863505,FrameResult.JUNK_FRAME,0.0
23,1714926257.0879729,37019.438949602,1714926257.1602256,37019.511202602,0.07225299999845447,FrameResult.JUNK_FRAME,0.0
24,1714926257.4443405,37019.795317185,1714926257.8554423,37020.206419935,0.411102749996644,FrameResult.NO_CHANGE,0.0
25,1714926258.1502671,37020.501242769,1714926258.2234373,37020.574414644,0.07317187499575084,FrameResult.JUNK_FRAME,0.0
26,1714926258.500783,37020.851758436,1714926258.8982248,37021.249203061,0.39744462499947986,FrameResult.NO_CHANGE,0.0
27,1714926259.1210892,37021.472064894,1714926259.5216362,37021.872614353,0.4005494590019225,FrameResult.SUCCESS,0.0
28,1714926259.7673922,37022.118368895,1714926260.1716363,37022.52261427,0.4042453750007553,FrameResult.NO_CHANGE,0.0
