step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1715015998.9099162,98279.562107874,1715016004.4774108,98285.129602418,98279.563491874,98279.563491874,5.566110544008552,0.0,5.567494544011424,5.567494544011424,0.0013840000028721988,1
1,1715016004.4774108,98285.129602418,1715016012.7562168,98293.408408297,98285.133957627,98292.02417413,1.3842341669951566,6.628336594836,8.27880587898835,1.6504692841523507,0.2662351171602495,8
2,1715016012.7562165,98293.408408297,1715016020.420889,98301.073080592,98293.412285589,98299.840905592,1.232174999997369,5.330627566848884,7.66467229500995,2.334044728161066,1.101869728168822,6
3,1715016020.420889,98301.073080592,1715016027.415212,98308.067403721,98301.077323926,98306.789156595,1.2782471259997692,5.430425514032131,6.994323128994438,1.5638976149623067,0.28565048896416556,5
4,1715016027.415212,98308.067403721,1715016034.805528,98315.457719682,98308.070895012,98314.175055723,1.2826639590057312,5.319649322355349,7.390315961005399,2.0706666386500503,0.7880026796483435,6
5,1715016034.805528,98315.457719682,1715016042.4585047,98323.110696436,98315.461880849,98321.389579102,1.7211173339892412,5.386964285687263,7.652976753990515,2.266012468303252,0.5448951343132649,5
6,1715016042.4585047,98323.110696436,1715016049.8056712,98330.457863023,98323.114239228,98329.019638439,1.4382245839951793,5.418269006184828,7.347166587001993,1.9288975808171651,0.49067299682064913,6
7,1715016049.8056712,98330.457863023,1715016056.856859,98337.509050859,98330.461048898,98336.097069942,1.4119809169933433,5.366812690261946,7.051187835997553,1.6843751457356069,0.27239422874117736,5
8,1715016056.8568592,98337.509050859,1715016063.9098082,98344.561999696,98337.512750484,98343.308524779,1.2534749170008581,5.334922344732293,7.052948837008444,1.7180264922761506,0.4645515752781648,6
9,1715016063.909808,98344.561999696,1715016070.8013754,98351.453567283,98344.566237238,98350.125570907,1.3279963759996463,4.818147186145723,6.891567586993915,2.0734204008481925,0.7454240248480346,5
10,1715016070.8013756,98351.453567283,1715016078.5079095,98359.160101119,98351.457475741,98357.662478202,1.4976229170133593,4.7500859217925555,7.706533836011658,2.956447914219103,1.4588249972002814,5
11,1715016078.5079093,98359.160101119,1715016086.560088,98367.21227979,98359.163993453,98366.037148373,1.1751314169960096,5.587010099723342,8.052178670986905,2.465168571263563,1.2900371542637004,6
12,1715016086.5600882,98367.21227979,1715016093.4677076,98374.11989921,98367.216337373,98372.857861209,1.2620380009902874,5.456097340435625,6.907619420002447,1.4515220795668222,0.18948407858260907,5
13,1715016093.4677074,98374.11989921,1715016100.7548075,98381.406999213,98374.123950335,98380.167634879,1.239364333989215,5.305163137669151,7.287100002999068,1.9819368653299172,0.7425725313369185,5
14,1715016100.7548075,98381.406999213,1715016108.3167775,98388.968969258,98381.410857963,98387.621940716,1.3470285420044092,5.37415279807305,7.561970045004273,2.187817246931223,0.8407887049252167,7
15,1715016108.3167775,98388.968969258,1715016115.7916896,98396.443881428,98388.974671842,98395.216818928,1.227062499994645,5.405150634287791,7.474912170000607,2.069761535712816,0.8426990357111208,6
16,1715016115.7916896,98396.443881428,1715016122.564306,98403.216497723,98396.448145178,98401.927250348,1.2892473749961937,5.386829787233764,6.772616294998443,1.3857865077646787,0.09653913276270032,4
17,1715016122.564306,98403.216497723,1715016129.334172,98409.986363727,98403.222305432,98408.520356684,1.4660070429963525,5.296441312176241,6.769866004004143,1.4734246918279021,0.007417648826958612,4
18,1715016129.334172,98409.986363727,1715016136.4083695,98417.060561188,98409.989798435,98415.841501854,1.2190593340055784,5.308021561763822,7.07419746099913,1.766175899235308,0.5471165652270429,5
19,1715016136.4083695,98417.060561188,1715016143.9469023,98424.599093942,98417.06514373,98423.182649566,1.4164443759946153,5.345349507256084,7.538532753998879,2.1931832467427954,0.7767388707434293,5
20,1715016143.9469023,98424.599093942,1715016151.423959,98432.07615057,98424.602774525,98430.725484153,1.3506664170126896,5.406023876777308,7.477056628005812,2.071032751228504,0.72036633422249,6
21,1715016151.4239588,98432.07615057,1715016159.271873,98439.924064866,98432.07976932,98438.479408573,1.444656293009757,4.750520304810664,7.847914295998635,3.097393991187971,1.6527376981830457,5
22,1715016159.2718732,98439.924064866,1715016167.6504896,98448.302681202,98439.927798491,98446.961181661,1.341499540998484,5.637421692373753,8.378616335990955,2.7411946436172023,1.3996951026201714,6
23,1715016167.6504896,98448.302681202,1715016174.7112608,98455.363452331,98448.306616494,98454.102333497,1.261118834008812,5.521930917603944,7.060771129006753,1.5388402114028086,0.27772137739520986,5
24,1715016174.7112606,98455.363452331,1715016182.6414232,98463.293615001,98455.367434372,98461.330446417,1.9631685839995043,5.316452085747838,7.930162670003483,2.613710584255645,0.6505420002504252,6
25,1715016182.6414232,98463.293615001,1715016189.902852,98470.55504388,98463.298274084,98468.959048295,1.5959955849975813,5.489325582092482,7.261428878991865,1.7721032968993828,0.1761077119008405,5
26,1715016189.902852,98470.55504388,1715016197.4298983,98478.082090175,98470.55882513,98476.787650799,1.2944393759971717,5.346111221642013,7.527046294999309,2.180935073357296,0.8864956973557128,6
27,1715016197.4298985,98478.082090175,1715016204.790942,98485.443133511,98478.085981425,98484.027523552,1.415609959003632,5.404036187024065,7.361043336000876,1.9570071489768104,0.5413971899688477,4
28,1715016204.7909417,98485.443133511,1715016212.1540039,98492.806195764,98485.446683094,98491.454437597,1.3517581670021173,5.3706763271587326,7.363062253003591,1.9923859258448582,0.6406277588394005,6
29,1715016212.154004,98492.806195764,1715016218.9983187,98499.650510351,98492.810109181,98498.428134976,1.2223753750004107,5.375624823162951,6.844314586996916,1.4686897638339644,0.24631438883079682,6
30,1715016218.9983187,98499.650510351,1715016227.1048667,98507.757058313,98499.653671351,98505.904213979,1.8528443340037484,5.307405370965254,8.10654796200106,2.799142591035805,0.9462982570257736,6
31,1715016227.1048665,98507.757058313,1715016234.2757838,98514.92797565,98507.761039063,98513.462448399,1.4655272509990027,5.538144076918905,7.17091733700363,1.6327732600847247,0.1672460090921959,5
32,1715016234.275784,98514.92797565,1715016241.0754743,98521.727665986,98514.931758858,98520.574629694,1.1530362920020707,5.328387492053874,6.79969033600355,1.471302843949676,0.3182665519416332,6
33,1715016241.0754743,98521.727665986,1715016248.9413579,98529.593549615,98521.731882486,98528.295312531,1.298237084003631,5.30774554487976,7.865883628997835,2.5581380841180756,1.2599010001140414,6
34,1715016248.9413579,98529.593549615,1715016257.2192776,98537.871469327,98529.597665782,98536.381286368,1.49018295899441,5.4763320686594765,8.27791971199622,2.8015876433367426,1.311404684340232,5
35,1715016257.2192776,98537.871469327,1715016265.2697387,98545.921930498,98537.874447077,98543.905994788,2.0159357100055786,5.538848422737897,8.050461171005736,2.511612748267839,0.49567703825596254,6
36,1715016265.2697387,98545.921930498,1715016272.5041518,98553.156343709,98545.925817081,98551.855538792,1.3008049169875449,5.465979614876012,7.234413210986531,1.768433596110519,0.46762867912184447,6
37,1715016272.504152,98553.156343709,1715016279.8891022,98560.541293963,98553.160050251,98559.155799962,1.385494001006009,5.34563951205838,7.384950254010619,2.0393107419522387,0.6538167409453308,7
38,1715016279.8891022,98560.541293963,1715016287.7720633,98568.424254882,98560.54576713,98566.865746591,1.5585082910110941,5.38235279181507,7.882960918999743,2.5006081271846723,0.9420998361747479,6
39,1715016287.7720633,98568.424254882,1715016295.767999,98576.420190511,98568.427966216,98574.927130302,1.4930602089880267,5.463598144518489,7.995935628990992,2.532337484472503,1.0392772754858015,6
40,1715016295.7679987,98576.420190511,1715016303.2428985,98583.895090306,98576.424387136,98582.749440181,1.1456501250067959,5.470533689464318,7.474899795008241,2.004366105543923,0.858715980531997,5
41,1715016303.2428987,98583.895090306,1715016310.8575792,98591.50977081,98583.899168515,98590.204942643,1.3048281669907738,5.377323884193162,7.614680503989803,2.237356619796641,0.9325284528022166,6
42,1715016310.857579,98591.50977081,1715016317.677618,98598.329809771,98591.513855268,98597.067714354,1.2620954170124605,5.413361047627817,6.820038961013779,1.4066779133859617,0.14458249637391418,6
43,1715016317.677618,98598.329809771,1715016325.268323,98605.920514733,98598.333555063,98604.370394232,1.5501205010077683,5.299238949525368,7.590704962000018,2.2914660124746504,0.7413455114729004,4
44,1715016325.268323,98605.920514733,1715016332.064393,98612.716584736,98605.924274316,98611.439708819,1.2768759169994155,5.422731764230424,6.796070002994384,1.37333823876396,0.09646232175873592,5
45,1715016332.064393,98612.716584736,1715016339.2133641,98619.865555781,98612.720026819,98618.688768156,1.1767876249941764,5.294761609954919,7.14897104499687,1.854209435041951,0.6774218100472353,5
46,1715016339.2133641,98619.865555781,1715016346.0595925,98626.711784118,98619.870595865,98625.386344534,1.3254395840049256,5.356797231916094,6.846228337002685,1.4894311050865916,0.163991521083517,5
47,1715016346.0595925,98626.711784118,1715016353.7186487,98634.37084037,98626.716506243,98632.317124953,2.053715417001513,5.310097967531344,7.659056251999573,2.348958284468229,0.2952428674616385,5
48,1715016353.7186487,98634.37084037,1715016360.4083245,98641.060516165,98634.374647204,98639.817323998,1.2431921670067823,5.433190790017345,6.689675795001676,1.2564850049843317,0.013292837975313887,6
49,1715016360.4083245,98641.060516165,1715016367.8393044,98648.491496086,98641.064731999,98647.098887502,1.3926085840066662,5.278440064013356,7.43097992100229,2.152539856988934,0.7599312729871599,6
50,1715016367.8393044,98648.491496086,1715016375.162559,98655.814750756,98648.496247252,98654.342382047,1.4723687090008752,5.399502179283546,7.323254670001916,1.9237524907183694,0.4513837817212334,5
