step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1715938431.4003825,208647.717031386,1715938432.1935835,208648.510232303,208647.717491345,208647.717491345,0.7927409579860978,0.0,0.793200916989008,0.793200916989008,0.0004599590029101819,1
1,1715938432.1935835,208648.510232303,1715938437.9930685,208654.309717181,208648.51178072,208653.785966848,0.5237503329990432,5.230947072835447,5.799484877992654,0.5685378051572076,0.0447874721721746,33
2,1715938437.9930682,208654.309717181,1715938443.7266538,208660.043302851,208654.310508181,208659.55955285,0.4837500010035001,5.230947072835447,5.733585670008324,0.5026385971728775,0.018888596183387563,19
3,1715938443.726654,208660.043302851,1715938449.5127017,208665.829350436,208660.044761476,208665.291170269,0.5381801670009736,5.230947072835447,5.78604758498841,0.5551005121529631,0.016920345165999606,20
4,1715938449.5127015,208665.829350436,1715938455.3720248,208671.68867373,208665.830189228,208671.172889563,0.5157841670152266,5.230947072835447,5.859323294018395,0.6283762211829487,0.11259205418173224,18
5,1715938455.3720248,208671.68867373,1715938461.1393852,208677.456034275,208671.68946123,208676.920336233,0.535698042018339,5.230947072835447,5.767360544996336,0.5364134721608895,0.0007154301565606147,22
6,1715938461.1393855,208677.456034275,1715938466.9350808,208683.251729528,208677.456805358,208682.716954152,0.5347753759997431,5.230947072835447,5.79569525300758,0.564748180172133,0.029972804186400026,21
7,1715938466.9350808,208683.251729528,1715938472.6960294,208689.012678114,208683.252750486,208688.505474988,0.5072031260060612,5.230947072835447,5.760948585986625,0.5300015131511788,0.022798387159127742,25
8,1715938472.6960292,208689.012678114,1715938478.4991949,208694.815843741,208689.01345053,208694.290967866,0.5248758750094566,5.230947072835447,5.803165627003182,0.5722185541677351,0.047342679172288626,18
9,1715938478.4991949,208694.815843741,1715938484.4133081,208700.729957077,208694.816749241,208700.177929327,0.5520277500036173,5.230947072835447,5.914113336009905,0.6831662631744582,0.13113851318485104,20
10,1715938484.4133081,208700.729957077,1715938490.2539315,208706.570580496,208700.730815452,208706.061243121,0.5093373749987222,5.230947072835447,5.840623418975156,0.6096763461397092,0.10033897115499713,19
11,1715938490.2539315,208706.570580496,1715938496.02695,208712.343598874,208706.571420621,208711.848817874,0.4947809999866877,5.230947072835447,5.773018378007691,0.5420713051722448,0.04729030519956723,29
12,1715938496.0269501,208712.343598874,1715938501.8333683,208718.150017044,208712.344396749,208717.65240471,0.4976123340020422,5.230947072835447,5.806418170017423,0.5754710971819765,0.07785876319394447,18
13,1715938501.833368,208718.150017044,1715938507.6408453,208723.957494171,208718.150913044,208723.436121796,0.5213723749911878,5.230947072835447,5.807477126974845,0.5765300541393987,0.05515767916222103,16
14,1715938507.6408453,208723.957494171,1715938513.4389527,208729.75560159,208723.958218171,208729.242716132,0.5128854580107145,5.230947072835447,5.7981074190174695,0.5671603461820229,0.05427488818531856,20
15,1715938513.4389527,208729.75560159,1715938519.209821,208735.526469843,208729.75640309,208735.011754093,0.5147157500032336,5.230947072835447,5.7708682529919315,0.5399211801564849,0.02520543016726151,25
16,1715938519.209821,208735.526469843,1715938525.0740125,208741.390661263,208735.527207718,208740.825031304,0.56562995899003,5.230947072835447,5.864191419997951,0.6332443471625044,0.06761438818648458,16
17,1715938525.0740123,208741.390661263,1715938530.9539325,208747.270581474,208741.391568013,208746.722116349,0.5484651250008028,5.230947072835447,5.879920211009448,0.6489731381740018,0.10050801318720914,19
18,1715938530.9539325,208747.270581474,1715938536.7999916,208753.116640643,208747.27140964,208752.609283976,0.5073566670180298,5.230947072835447,5.846059169009095,0.6151120961736485,0.10775542916962877,21
19,1715938536.7999918,208753.116640643,1715938542.6219928,208758.938641687,208753.117394143,208758.409421479,0.5292202080017887,5.230947072835447,5.822001043998171,0.5910539711627241,0.06183376317494549,18
20,1715938542.6219928,208758.938641687,1715938548.4049873,208764.721636273,208758.939519145,208764.176062898,0.5455733749840874,5.230947072835447,5.782994585984852,0.5520475131494056,0.006474138179328293,28
21,1715938548.4049873,208764.721636273,1715938554.232741,208770.549390109,208764.722479732,208770.033384192,0.5160059169866145,5.230947072835447,5.82775383599801,0.5968067631625633,0.08080084618995897,24
22,1715938554.2327414,208770.549390109,1715938559.978314,208776.294962737,208770.550221609,208775.78226807,0.5126946670061443,5.230947072835447,5.7455726280168165,0.5146255551813699,0.0019308881892357022,19
23,1715938559.978314,208776.294962737,1715938565.765842,208782.082490823,208776.29587257,208781.551414365,0.5310764579917304,5.230947072835447,5.787528085988015,0.5565810131525684,0.025504555174848065,20
24,1715938565.765842,208782.082490823,1715938571.6977818,208788.014430576,208782.083280656,208787.496436534,0.5179940419911873,5.230947072835447,5.931939753005281,0.7009926801698345,0.18299863819265738,17
25,1715938571.6977818,208788.014430576,1715938577.5950305,208793.911679287,208788.015189034,208793.41815812,0.49352116699446924,5.230947072835447,5.8972487110004295,0.6663016381649829,0.17278047118452378,22
26,1715938577.5950303,208793.911679287,1715938583.4640298,208799.780678665,208793.912432787,208799.280761873,0.49991679200320505,5.230947072835447,5.868999377998989,0.6380523051635425,0.13813551317434758,21
27,1715938583.4640298,208799.780678665,1715938589.353893,208805.670541917,208799.781505873,208805.177811667,0.49273025000002235,5.230947072835447,5.889863251999486,0.6589161791640397,0.16618592917802744,20
28,1715938589.353893,208805.670541917,1715938595.2458246,208811.562473337,208805.671310501,208811.024816462,0.5376568749779835,5.230947072835447,5.891931419988396,0.6609843471529491,0.12332747218897566,19
