step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1715024050.6633043,106331.717867283,1715024056.1813633,106337.235926203,106331.719299033,106331.719299033,5.5166271699999925,0.0,5.518058919988107,5.518058919988107,0.0014317499881144613,1
1,1715024056.1813633,106337.235926203,1715024062.4407692,106343.495332038,106337.242830703,106342.197178871,1.2981531669938704,4.378,6.259405835007783,1.881405835007783,0.5832526680169394,6
2,1715024062.4407692,106343.495332038,1715024068.9098938,106349.964456666,106343.500718871,106348.530287249,1.4341694169997936,4.378,6.469124627998099,2.0911246279980986,0.6569552110013319,5
3,1715024068.9098938,106349.964456666,1715024074.6956632,106355.75022621,106349.969655666,106354.461747877,1.2884783330082428,4.378,5.785769544003415,1.4077695440034148,0.11929121099819895,5
4,1715024074.6956632,106355.75022621,1715024080.863736,106361.91829888,106355.756391127,106360.692126338,1.2261725419957656,4.378,6.168072669999674,1.7900726699996738,0.5639001280069351,5
5,1715024080.863736,106361.91829888,1715024086.7238247,106367.778387716,106361.923329172,106366.542647674,1.2357400420005433,3.735,5.860088835994247,2.1250888359942475,0.8893487939931219,5
6,1715024086.7238247,106367.778387716,1715024092.6011775,106373.65574051,106367.784124633,106372.123519676,1.5322208340076031,3.735,5.877352794006583,2.1423527940065834,0.6101319599983981,4
7,1715024092.6011775,106373.65574051,1715024098.4297009,106379.484263971,106373.658571844,106378.215190804,1.2690731670008972,3.735,5.8285234609938925,2.0935234609938926,0.8244502939924132,5
8,1715024098.429701,106379.484263971,1715024104.5060842,106385.560647141,106379.490062096,106384.19390614,1.366741000994807,3.735,6.076383170002373,2.341383170002373,0.9746421690069837,5
9,1715024104.5060842,106385.560647141,1715024110.3691206,106391.423683519,106385.566130724,106390.045968268,1.3777152510010637,4.049,5.863036377995741,1.8140363779957402,0.4363211269956082,5
10,1715024110.3691206,106391.423683519,1715024126.0658128,106407.120375734,106391.428642352,106405.931988692,1.1883870419987943,4.049,15.696692215002258,11.647692215002259,10.459305173004395,13
11,1715024126.0658128,106407.120375734,1715024131.9519928,106413.006555612,106407.126333859,106411.565700778,1.440854833999765,4.049,5.8861798779980745,1.8371798779980741,0.39632504399924073,5
12,1715024131.9519928,106413.006555612,1715024137.8924809,106418.947043782,106413.011876737,106417.646965489,1.3000782930030255,4.049,5.940488170002936,1.891488170002936,0.5914098770008422,5
13,1715024137.8924809,106418.947043782,1715024143.5547192,106424.609282159,106418.948444532,106423.374077409,1.2352047500025947,4.049,5.662238377000904,1.6132383770009033,0.37803362699924037,5
14,1715024143.5547192,106424.609282159,1715024149.3445249,106430.399087869,106424.614863951,106429.089886912,1.3092009569954826,4.049,5.789805709995562,1.7408057099955618,0.431604753001011,5
15,1715024149.3445249,106430.399087869,1715024155.517615,106436.572178081,106430.404734369,106435.345717372,1.2264607090037316,4.049,6.173090212003444,2.124090212003444,0.897629503000644,5
16,1715024155.517615,106436.572178081,1715024161.1082156,106442.162778625,106436.578387164,106440.847078958,1.3156996670004446,4.049,5.590600544004701,1.5416005440047007,0.2259008770051878,5
17,1715024161.1082156,106442.162778625,1715024166.5657172,106447.620280169,106442.168174917,106446.391187544,1.2290926249988843,4.049,5.457501543991384,1.4085015439913837,0.17940891899343114,5
18,1715024166.5657172,106447.620280169,1715024172.6196575,106453.674220464,106447.622624461,106452.130258713,1.5439617509982781,4.049,6.0539402950089425,2.004940295008942,0.46097854401159566,5
