step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1710767982.9942093,199038.30631954,1710767983.1027484,199038.414858748,199038.312342456,199038.312342456,0.10251629201229662,0.0,0.10853920801309869,0.10853920801309869,0.00602291600080207,1
1,1710767983.1027484,199038.414858748,1710767989.1777172,199044.489827584,199038.416915456,199044.018632126,0.4711954579979647,5.230947072835447,6.074968836008338,0.8440217631728917,0.3728263051889371,278
2,1710767989.1777174,199044.489827584,1710767994.892444,199050.204554087,199044.491095043,199049.747650129,0.4569039579946548,5.230947072835447,5.71472650297801,0.4837794301425635,0.02687547216191888,33
3,1710767994.892444,199050.204554087,1710768000.614779,199055.926889298,199050.205496212,199055.461296631,0.4655926669947803,5.230947072835447,5.722335211001337,0.49138813816589,0.025795471185119823,38
4,1710768000.614779,199055.926889298,1710768006.3444915,199061.656601759,199055.928673173,199061.180676426,0.4759253329830244,5.230947072835447,5.729712461004965,0.49876538816951843,0.02284005520050414,31
5,1710768006.3444915,199061.656601759,1710768012.3579254,199067.670035804,199061.657750176,199067.190936095,0.4790997090167366,5.230947072835447,6.013434045016766,0.782486972181319,0.30338726317859255,75
6,1710768012.3579257,199067.670035804,1710768018.0467925,199073.358902722,199067.671237595,199072.902380014,0.4565227079729084,5.230947072835447,5.688866917975247,0.45791984513980033,0.0013971371809020638,45
7,1710768018.0467925,199073.358902722,1710768023.9894753,199079.301585475,199073.35983618,199078.827998266,0.4735872090095654,5.230947072835447,5.94268275302602,0.7117356801905732,0.23814847119501792,55
8,1710768023.9894753,199079.301585475,1710768029.7018213,199085.013931478,199079.304146642,199084.559110977,0.45482050100690685,5.230947072835447,5.712346002983395,0.48139893014794843,0.026578429155051708,33
9,1710768029.7018213,199085.013931478,1710768035.4944692,199090.806579272,199085.015105686,199090.328765897,0.47781337500782683,5.230947072835447,5.792647794005461,0.5617007211700145,0.08388734617619775,19
10,1710768035.494469,199090.806579272,1710768041.602671,199096.914781233,199090.80758773,199096.457294733,0.4574865000031423,5.230947072835447,6.108201961003942,0.8772548881684958,0.4197683881793637,100
11,1710768041.602671,199096.914781233,1710768047.2880886,199102.600198986,199096.915900483,199102.152927152,0.44727183401118964,5.230947072835447,5.685417753004003,0.45447068016855674,0.007198846171377227,35
12,1710768047.2880888,199102.600198986,1710768053.3301396,199108.642249905,199102.602298069,199108.10748703,0.5347628750023432,5.230947072835447,6.042050919000758,0.8111038461653113,0.2763409711769782,33
13,1710768053.3301396,199108.642249905,1710768059.3214173,199114.633527492,199108.643442739,199114.174444033,0.45908345899078995,5.230947072835447,5.991277586988872,0.7603305141534253,0.3012470551766455,38
14,1710768059.3214173,199114.633527492,1710768065.5250406,199120.837150703,199114.634472242,199120.337622411,0.4995282920135651,5.230947072835447,6.2036232110112906,0.972676138175844,0.473147846176289,30
15,1710768065.5250404,199120.837150703,1710768071.3242297,199126.636340122,199120.838506786,199126.149689872,0.4866502500080969,5.230947072835447,5.7991894189908635,0.5682423461554169,0.08159209616133012,39
16,1710768071.32423,199126.636340122,1710768077.0497491,199132.361859333,199126.637324206,199131.891263666,0.47059566699317656,5.230947072835447,5.725519211002393,0.4945721381669461,0.02397647118777968,36
17,1710768077.0497491,199132.361859333,1710768082.751552,199138.063662294,199132.362899583,199137.596571127,0.4670911669963971,5.230947072835447,5.701802961004432,0.4708558881689857,0.003764721186598763,27
18,1710768082.751552,199138.063662294,1710768088.696581,199144.008691172,199138.06477046,199143.541148963,0.46754220899310894,5.230947072835447,5.945028877991717,0.7140818051562707,0.24653959617717192,39
19,1710768088.696581,199144.008691172,1710768094.3938286,199149.705938966,199144.009686755,199149.245211882,0.46072708402061835,5.230947072835447,5.697247794014402,0.46630072117895516,0.005573637172346935,25
20,1710768094.3938286,199149.705938966,1710768100.102547,199155.41465726,199149.706814216,199154.942814385,0.47184287500567734,5.230947072835447,5.708718293986749,0.4777712211513023,0.005928346159635112,30
21,1710768100.102547,199155.41465726,1710768106.1007519,199161.412862096,199155.41561326,199160.899606221,0.5132558750046883,5.230947072835447,5.9982048360107,0.7672577631752535,0.25400188818457536,57
22,1710768106.1007519,199161.412862096,1710768112.01144,199167.32355014,199161.413897679,199166.861886265,0.46166387500124983,5.230947072835447,5.910688043979462,0.6797409711440157,0.21807709615677595,37
23,1710768112.0114398,199167.32355014,1710768117.8529897,199173.165099935,199167.324611307,199172.689971643,0.47512829198967665,5.230947072835447,5.841549795004539,0.6106027221690926,0.1354744301934261,49
24,1710768117.8529897,199173.165099935,1710768123.5989199,199178.911030146,199173.16605856,199178.429324604,0.4817055420135148,5.230947072835447,5.745930211007362,0.5149831381719157,0.033277596172410995,32
25,1710768123.5989199,199178.911030146,1710768129.4320028,199184.744113065,199178.912146271,199184.285496023,0.4586170420225244,5.230947072835447,5.83308291900903,0.6021358461735833,0.143518804165069,29
26,1710768129.4320028,199184.744113065,1710768135.6223295,199190.93443986,199184.745091815,199190.431250984,0.5031888759986032,5.230947072835447,6.1903267949819565,0.9593797221465099,0.45619084616191685,36
27,1710768135.6223297,199190.93443986,1710768141.326488,199196.638598112,199190.935912235,199196.176567945,0.4620301670220215,5.230947072835447,5.704158252017805,0.4732111791823588,0.011181012174347416,51
28,1710768141.3264878,199196.638598112,1710768147.0643952,199202.376505407,199196.639514987,199201.880958198,0.49554720902233385,5.230947072835447,5.737907294998877,0.5069602221634302,0.011413013155106455,42
