seq,step_index,step_seq,expected_tag,transition,send_time,rtt,send_size_bytes,recv_size_bytes,frame_step_time
1,-1,1,initial,True,1714945698.412906,2.9238350429950515,921620,4705,0.0
2,0,1,repeat,False,1714945701.3519578,0.6418003340004361,921620,4705,1.0084004316013306e-05
3,0,2,blank,False,1714945702.002305,0.5105369169978076,921620,4705,0.6524850010027876
4,0,3,blank,False,1714945702.5217268,0.5238360840012319,921620,4705,1.171685918001458
5,0,4,blank,False,1714945703.0544083,0.4511867089968291,921620,4705,1.7044150850051665
6,0,5,blank,False,1714945703.514126,0.41748295800061896,921620,4705,2.1646621260006214
7,0,6,blank,False,1714945703.940159,0.7422349589978694,921620,4705,2.590242960002797
8,0,7,blank,False,1714945704.6910973,0.5027810839965241,921620,4705,3.3411301680025645
9,0,8,repeat,False,1714945705.202634,0.5595397090000915,921620,4705,3.8528488770025433
10,0,9,success,True,1714945705.7682848,0.8554293749984936,921620,9315,4.420859835998272
11,1,1,repeat,False,1714945706.6308782,0.8668476670063683,921620,9315,4.3339969124644995e-06
12,1,2,blank,False,1714945707.5051484,0.6080023329996038,921620,9315,0.8720476669986965
13,1,3,blank,False,1714945708.1216404,0.6215742920030607,921620,9315,1.488446584000485
14,1,4,blank,False,1714945708.7520194,0.5796917919942643,921620,9315,2.118402710002556
15,1,5,repeat,False,1714945709.341059,0.7918970419996185,921620,9315,2.7071885429977556
16,1,6,repeat,False,1714945710.1402373,0.9155689580002218,921620,9315,3.5072105020008166
17,1,7,blank,False,1714945711.0630155,0.6684310009950423,921620,9315,4.430152793996967
18,1,8,success,True,1714945711.7376466,0.9550791260044207,921620,9321,5.106622418999905
19,2,1,repeat,False,1714945712.7040374,0.815849166996486,921620,9321,1.0584000847302377e-05
20,2,2,blank,False,1714945713.5283215,0.5408665420036414,921620,9321,0.8235562089976156
21,2,3,blank,False,1714945714.0776489,0.5752237920023617,921620,9321,1.3728760430021794
22,2,4,blank,False,1714945714.660258,0.4988243749976391,921620,9321,1.9562579179983004
23,2,5,success,True,1714945715.1652007,0.9365956260007806,921620,9312,2.462707960003172
24,3,1,repeat,False,1714945716.111688,0.7922304579988122,921620,9312,8.75000114319846e-06
25,3,2,blank,False,1714945716.9107895,0.5447057919955114,921620,9312,0.7991460420016665
26,3,3,blank,False,1714945717.4637,0.6370946250026464,921620,9312,1.35129954200238
27,3,4,repeat,False,1714945718.1095228,0.9312972920015454,921620,9312,1.9970752919980441
28,3,5,blank,False,1714945719.049916,0.4872490839989041,921620,9312,2.937129208999977
29,3,6,success,True,1714945719.5430944,0.8330323749978561,921620,9306,3.4329325430007884
30,4,1,repeat,False,1714945720.3847184,0.902030792000005,921620,9306,7.167000148911029e-06
31,4,2,repeat,False,1714945721.293916,0.8099976250014151,921620,9306,0.9086800840013893
32,4,3,repeat,False,1714945722.1126955,0.9220624179943115,921620,9306,1.7269253760023275
33,4,4,repeat,False,1714945723.043614,0.8342185829969821,921620,9306,2.657849293005711
34,4,5,repeat,False,1714945723.8848786,0.9192934590028017,921620,9306,3.499962043002597
35,4,6,blank,False,1714945724.8127384,0.4320197499982896,921620,9306,4.427192752002156
36,4,7,repeat,False,1714945725.2533197,0.988520624996454,921620,9306,4.867501419001201
37,4,8,repeat,False,1714945726.250484,0.8140313749972847,921620,9306,5.864621836000879
38,4,9,blank,False,1714945727.0685759,0.4334442079998553,921620,9306,6.685390878003091
39,4,10,repeat,False,1714945727.510717,0.8511215420003282,921620,9306,7.1245386700029485
40,4,11,success,True,1714945728.3678157,0.8010461259982549,921620,9316,7.984592503999011
41,5,1,repeat,False,1714945729.1791408,0.9521273339996696,921620,9316,1.0249998013023287e-05
42,5,2,repeat,False,1714945730.1399143,0.8628934169973945,921620,9316,0.9597280430025421
43,5,3,repeat,False,1714945731.0116715,0.800077792002412,921620,9316,1.8320050010006526
44,5,4,blank,False,1714945731.8177447,0.4495230839966098,921620,9316,2.638646002000314
45,5,5,repeat,False,1714945732.2763317,0.8274262499980978,921620,9316,3.096457959996769
46,5,6,blank,False,1714945733.1119347,0.5425948739939486,921620,9316,3.932083086001512
47,5,7,blank,False,1714945733.6630511,0.5006504590055556,921620,9316,4.482987292998587
48,5,8,repeat,False,1714945734.1721666,0.8185903329940629,921620,9316,4.992337752002641
49,5,9,repeat,False,1714945734.9992833,0.9649965839998913,921620,9316,5.819322960996942
50,5,10,blank,False,1714945735.9731455,0.47637241699703736,921620,9316,6.792944503002218
51,5,11,repeat,False,1714945736.4581492,0.8260253750049742,921620,9316,7.2781051700003445
52,5,12,repeat,False,1714945737.2880857,0.8806122509995475,921620,9316,8.1108077530007
53,5,13,blank,False,1714945738.175895,0.572562667002785,921620,9316,8.996457253997505
54,5,14,blank,False,1714945738.7559383,0.611301334000018,921620,9316,9.576606962000369
55,5,15,blank,False,1714945739.3759913,0.47911800000292715,921620,9316,10.195875628996873
56,5,16,blank,False,1714945739.8640873,0.5354304169959505,921620,9316,10.683975421001378
57,5,17,success,True,1714945740.4069324,0.8048013759980677,921620,9320,11.228353671998775
58,6,1,blank,False,1714945741.223839,0.5389587499957997,921620,9320,8.166003681253642e-06
59,6,2,blank,False,1714945741.77133,0.5703194590023486,921620,9320,0.5472194579997449
60,6,3,repeat,False,1714945742.3508987,0.9015245420014253,921620,9320,1.126082167000277
61,6,4,blank,False,1714945743.2607706,0.4340707500014105,921620,9320,2.036507042001176
62,6,5,repeat,False,1714945743.7034142,0.9193127510006889,921620,9320,2.478937125997618
63,6,6,blank,False,1714945744.6296458,0.5601959579944378,921620,9320,3.4059897100014496
64,6,7,blank,False,1714945745.1989603,0.5205958339938661,921620,9320,3.974257376001333
65,6,8,blank,False,1714945745.7283955,0.607769250003912,921620,9320,4.503955209998821
66,6,9,repeat,False,1714945746.3447025,0.9273966260007,921620,9320,5.120151210001495
67,6,10,blank,False,1714945747.2791913,0.5180479170012404,921620,9320,6.055634752003243
68,6,11,success,True,1714945747.8032188,1.0255950420032605,921620,9319,6.581291836002492
69,7,1,repeat,False,1714945748.8407533,0.8190390000017942,921620,9319,9.750001481734216e-06
70,7,2,repeat,False,1714945749.66669,0.825034167006379,921620,9319,0.8259492079960182
71,7,3,repeat,False,1714945750.4994416,0.8392751670035068,921620,9319,1.6581609169952571
72,7,4,low_confidence,False,1714945751.3456168,0.9542673340038164,921620,9319,2.504563500995573
73,7,5,repeat,False,1714945752.3091393,0.8456740840047132,921620,9319,3.467333250999218
74,7,6,blank,False,1714945753.163528,0.49452483400091296,921620,9319,4.321816417999798
75,7,7,blank,False,1714945753.6667607,0.5171244589946582,921620,9319,4.8251016680005705
76,7,8,blank,False,1714945754.192297,0.4585079590033274,921620,9319,5.350910626999394
77,7,9,success,True,1714945754.656844,0.9388897919998271,921620,9311,5.817875335997087
78,8,1,blank,False,1714945755.6055748,0.5939667499987991,921620,9311,9.165996743831784e-06
79,8,2,repeat,False,1714945756.2080107,0.9758038760046475,921620,9311,0.601760124998691
80,8,3,repeat,False,1714945757.193114,0.9306443760069669,921620,9311,1.5866930010015494
81,8,4,blank,False,1714945758.1307912,0.5725223749977886,921620,9311,2.5255392089966335
82,8,5,repeat,False,1714945758.7117255,0.8200127919990337,921620,9311,3.105706875998294
83,8,6,repeat,False,1714945759.5392518,0.8744954169960693,921620,9311,3.9335438769994653
84,8,7,repeat,False,1714945760.4224544,0.802315125001769,921620,9311,4.816224584996235
85,8,8,repeat,False,1714945761.233554,0.8562052089982899,921620,9311,5.627040418999968
86,8,9,repeat,False,1714945762.0976007,0.8371098760035238,921620,9311,6.491892877995269
87,8,10,blank,False,1714945762.942092,0.6856114580004942,921620,9311,7.336541544995271
88,8,11,blank,False,1714945763.6363175,0.6594823749983334,921620,9311,8.029996712000866
89,8,12,blank,False,1714945764.304246,0.5893463339962182,921620,9311,8.69806529500056
90,8,13,success,True,1714945764.8997395,0.8298359170003096,921620,9321,9.295954296001582
91,9,1,repeat,False,1714945765.7416544,0.8871446249977453,921620,9321,1.091699959943071e-05
92,9,2,repeat,False,1714945766.6356843,0.9245021669994458,921620,9321,0.8948162090018741
93,9,3,blank,False,1714945767.5669074,0.5263282919986523,921620,9321,1.8259981669980334
94,9,4,blank,False,1714945768.1037483,0.4105278749993886,921620,9321,2.36114808399725
95,9,5,repeat,False,1714945768.5229003,0.8408702919987263,921620,9321,2.7813164179970045
96,9,6,blank,False,1714945769.3721585,0.47860437499912223,921620,9321,3.630445251998026
97,9,7,success,True,1714945769.856828,0.8389396669954294,921620,13930,4.117647127000964
98,10,1,blank,False,1714945770.7075405,0.4381669169961242,921620,13930,1.1332995200064033e-05
99,10,2,repeat,False,1714945771.1540468,0.9513862500025425,921620,13930,0.4459316249995027
100,10,3,blank,False,1714945772.1146681,0.43956358400464524,921620,13930,1.4062773339974228
101,10,4,blank,False,1714945772.562941,0.464113209003699,921620,13930,1.854817583996919
102,10,5,repeat,False,1714945773.0359678,0.9217054170003394,921620,13930,2.3277863760013133
103,10,6,blank,False,1714945773.96424,0.42305108300206484,921620,13930,3.25711637600034
104,10,7,repeat,False,1714945774.3958485,0.7869715010019718,921620,13930,3.687619126001664
105,10,8,blank,False,1714945775.1895137,0.45734750099654775,921620,13930,4.482348501995148
106,10,9,blank,False,1714945775.655502,0.4341843339934712,921620,13930,4.9471789189992705
107,10,10,success,True,1714945776.0963938,0.8043569170040428,921620,13929,5.39067037699715
108,11,1,repeat,False,1714945776.910381,0.8463184170032036,921620,13929,8.082999556791037e-06
109,11,2,repeat,False,1714945777.7646143,0.8241542090036091,921620,13929,0.8536386670020875
110,11,3,blank,False,1714945778.5977254,0.4894452500011539,921620,13929,1.685978667002928
111,11,4,success,True,1714945779.0941184,0.8896980419958709,921620,13920,2.18495245899976
112,12,1,repeat,False,1714945779.9960427,0.9858780430004117,921620,13920,1.1000003723893315e-05
113,12,2,blank,False,1714945780.9914935,0.4730007079997449,921620,13920,0.9945888760048547
114,12,3,repeat,False,1714945781.47522,0.8825432089943206,921620,13920,1.4774946260004072
115,12,4,repeat,False,1714945782.3649952,0.7987104169951635,921620,13920,2.3691845850044047
116,12,5,repeat,False,1714945783.1710463,0.9749073760031024,921620,13920,3.174934460002987
117,12,6,blank,False,1714945784.1560206,0.7150179169984767,921620,13920,4.158414044002711
118,12,7,success,True,1714945784.8782494,0.910570917003497,921620,13915,4.88414683600422
119,13,1,repeat,False,1714945785.8009915,0.8817063750029774,921620,13915,9.082999895326793e-06
120,13,2,repeat,False,1714945786.6902392,0.7906194589959341,921620,13915,0.8895628750033211
121,13,3,blank,False,1714945787.4880724,0.569607042001735,921620,13915,1.6872902090035495
122,13,4,blank,False,1714945788.0669107,0.5139838749964838,921620,13915,2.2651142090035137
123,13,5,blank,False,1714945788.5901423,0.6363974169944413,921620,13915,2.7882855010029743
124,13,6,repeat,False,1714945789.2351823,0.8456399589995272,921620,13915,3.4339144180048606
125,13,7,repeat,False,1714945790.0896497,0.9311914170029922,921620,13915,4.288085960004537
126,13,8,blank,False,1714945791.0279818,0.589970376000565,921620,13915,5.227184961004241
127,13,9,blank,False,1714945791.627136,0.4786404170008609,921620,13915,5.825659043999622
128,13,10,blank,False,1714945792.1142163,0.5365057089948095,921620,13915,6.312703045005037
129,13,11,blank,False,1714945792.6598108,0.6006170420005219,921620,13915,6.8581937109993305
130,13,12,success,True,1714945793.266427,0.802281791002315,921620,9307,7.467401419999078
131,14,1,repeat,False,1714945794.0788052,0.8479555839949171,921620,9307,1.0458003089297563e-05
132,14,2,blank,False,1714945794.9347074,0.46232762499857927,921620,9307,0.8556654589992831
133,14,3,blank,False,1714945795.405459,0.4382164999988163,921620,9307,1.3260581670037936
134,14,4,blank,False,1714945795.8526373,0.48061062499618856,921620,9307,1.7732305009994889
135,14,5,blank,False,1714945796.3420053,0.550391832999594,921620,9307,2.2624017510024714
136,14,6,repeat,False,1714945796.9011028,0.8066975420006202,921620,9307,2.821568876002857
