seq,step_index,step_seq,expected_tag,transition,send_time,rtt,send_size_bytes,recv_size_bytes,frame_step_time
1,-1,1,initial,True,1716119592.8006604,24.234425468021072,921620,4705,0.0
2,0,1,repeat,False,1716119617.0598545,3.8660014600027353,921620,4705,0.00010333297541365027
3,0,2,success,True,1716119620.933078,4.230876460962463,921620,9315,3.8829480429994874
4,1,1,repeat,False,1716119625.177353,3.6933827929897234,921620,9315,8.208968210965395e-06
5,1,2,success,True,1716119628.8778906,4.217572961002588,921620,9321,3.7035802099853754
6,2,1,repeat,False,1716119633.107622,3.986074751999695,921620,9321,8.209026418626308e-06
7,2,2,success,True,1716119637.1001606,4.012184210005216,921620,9312,3.994658461015206
8,3,1,repeat,False,1716119641.1264966,4.35541712702252,921620,9312,9.707990102469921e-06
9,3,2,success,True,1716119645.4883163,4.007038835959975,921620,9306,4.363696293963585
10,4,1,repeat,False,1716119649.508498,4.451425126986578,921620,9306,1.2499978765845299e-05
11,4,2,success,True,1716119653.9680498,4.046654168982059,921620,9316,4.460853376949672
12,5,1,repeat,False,1716119658.0277357,3.9343480429961346,921620,9316,1.1166965123265982e-05
13,5,2,blank,False,1716119661.9721534,4.051662918005604,921620,9316,3.942859876959119
14,5,3,repeat,False,1716119666.0336237,3.9490444190450944,921620,9316,8.005109461955726
15,5,4,blank,False,1716119669.9915519,4.07858671003487,921620,9316,11.963121796958148
16,5,5,success,True,1716119674.0775647,4.744055335992016,921620,9331,16.051215340965427
17,6,1,blank,False,1716119678.8320503,4.013487335003447,921620,9331,7.1249669417738914e-06
18,6,2,success,True,1716119682.852343,4.309591919009108,921620,9330,4.021648043999448
19,7,1,repeat,False,1716119687.1738977,3.821400918997824,921620,9330,8.875038474798203e-06
20,7,2,blank,False,1716119691.003946,4.469857752032112,921620,9330,3.8292672940297052
21,7,3,blank,False,1716119695.482638,3.746913084993139,921620,9330,8.308046671038028
22,7,4,success,True,1716119699.2361305,4.378098210028838,921620,9311,12.063821923045907
23,8,1,low_confidence,False,1716119703.6278577,4.847213460016064,921620,9311,8.583010639995337e-06
24,8,2,success,True,1716119708.4876432,4.516417419014033,921620,9328,4.861336252011824
25,9,1,repeat,False,1716119713.0163324,3.7430673770140857,921620,9328,8.707982487976551e-06
26,9,2,blank,False,1716119716.770068,3.2457264190306887,921620,9328,3.752309625968337
27,9,3,success,True,1716119720.0240195,3.879928585025482,921620,13923,7.008442627964541
28,10,1,repeat,False,1716119723.9164057,4.7290835860185325,921620,13923,9.25001222640276e-06
29,10,2,blank,False,1716119728.6555052,4.0579480020096526,921620,13923,4.737209585029632
30,10,3,success,True,1716119732.7204876,4.104075127048418,921620,13929,8.805002919980325
31,11,1,repeat,False,1716119736.8368921,4.128147751966026,921620,13929,9.66701190918684e-06
