step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1710734239.813998,181927.150255578,1710734239.8719425,181927.208199995,181927.150608328,181927.150608328,0.05759166699135676,0.0,0.057944416999816895,0.057944416999816895,0.00035275000846013427,1
1,1710734239.8719425,181927.208199995,1710734244.6361837,181931.972441247,181927.210761662,181931.589947956,0.38249329099198803,4.378,4.764241252007196,0.3862412520071956,0.0037479610182344913,302
2,1710734244.6361837,181931.972441247,1710734249.730567,181937.066824374,181931.973468497,181936.702942249,0.3638821250060573,4.378,5.094383126997855,0.7163831269978544,0.35250100199482404,38
3,1710734249.7305667,181937.066824374,1710734254.4954672,181941.831724793,181937.067946333,181941.456101293,0.37562350000371225,4.378,4.764900419017067,0.38690041901706707,0.011276919016381726,35
4,1710734254.4954672,181941.831724793,1710734259.2703025,181946.606560254,181941.832827376,181946.233849587,0.37271066699759103,4.378,4.774835460993927,0.39683546099392686,0.024124793999362737,41
5,1710734259.2703028,181946.606560254,1710734263.3959181,181950.732175547,181946.607614962,181950.375121464,0.35705408299691044,3.735,4.125615292985458,0.39061529298545805,0.03356121000251733,27
6,1710734263.395918,181950.732175547,1710734267.5348806,181954.871138258,181950.733429297,181954.477893966,0.39324429200496525,3.735,4.138962711003842,0.40396271100384196,0.010718419012846425,27
7,1710734267.5348806,181954.871138258,1710734271.7375429,181959.073800551,181954.872287341,181958.72461201,0.34918854100396857,3.735,4.202662293013418,0.4676622930134182,0.11847375202341937,57
8,1710734271.7375429,181959.073800551,1710734275.8686383,181963.204895845,181959.074813051,181962.827671261,0.3772245839936659,3.735,4.131095293996623,0.3960952939966229,0.01887071001692675,46
9,1710734275.8686383,181963.204895845,1710734280.3092988,181967.645556429,181963.20584797,181967.264286596,0.3812698329857085,4.049,4.440660583990393,0.39166058399039283,0.010390751005616039,41
10,1710734280.3092988,181967.645556429,1710734284.7310224,181972.06728014,181967.646807763,181971.69911864,0.3681614999950398,4.049,4.421723711013328,0.3727237110133279,0.004562211019219831,36
11,1710734284.7310226,181972.06728014,1710734289.4697618,181976.806019434,181972.068492598,181976.4591106,0.3469088340061717,4.049,4.73873929399997,0.6897392939999696,0.3428304599947296,73
12,1710734289.4697618,181976.806019434,1710734293.9111636,181981.247421103,181976.806939976,181980.882455102,0.36496600101236254,4.049,4.4414016689988784,0.3924016689988781,0.027435667987447232,38
13,1710734293.9111636,181981.247421103,1710734298.3372788,181985.673536396,181981.248451603,181985.314347771,0.3591886250069365,4.049,4.426115292997565,0.37711529299756474,0.017926667991559952,29
14,1710734298.3372788,181985.673536396,1710734303.001296,181990.337553607,181985.674606938,181989.993263107,0.34429050001199357,4.049,4.664017211005557,0.615017211005557,0.2707267109944951,85
15,1710734303.001296,181990.337553607,1710734307.4052494,181994.741506858,181990.33852219,181994.387606983,0.35389987501548603,4.049,4.403953250992345,0.3549532509923443,0.0010533759777899832,35
16,1710734307.4052494,181994.741506858,1710734311.8239524,181999.160209902,181994.742552608,181998.804131235,0.35607866701320745,4.049,4.418703044007998,0.3697030440079976,0.013624376995721832,38
17,1710734311.8239522,181999.160209902,1710734316.4346929,182003.770950488,181999.161147569,182003.414073529,0.35687695897649974,4.049,4.610740585980238,0.561740585980238,0.20486362700466998,51
18,1710734316.4346929,182003.770950488,1710734320.8490016,182008.185259157,182003.772262238,182007.822119698,0.363139459019294,4.049,4.414308669016464,0.3653086690164633,0.002169209998100996,81
19,1710734320.8490016,182008.185259157,1710734325.3108232,182012.647080825,182008.186295532,182012.287743325,0.3593375000054948,4.049,4.461821667995537,0.4128216679955363,0.05348416799097322,28
