seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1710767684.787792,198740.086905195,1710767684.904643,198740.203756987,0.11685179200139828,FrameResult.SUCCESS,0.0
2,1710767684.9148226,198740.213936654,1710767684.956639,198740.255753112,0.04181645798962563,FrameResult.NO_CHANGE,0.0
3,1710767684.9601903,198740.259304112,1710767684.9959698,198740.295083945,0.035779833007836714,FrameResult.NO_CHANGE,0.0
4,1710767684.9983342,198740.297448279,1710767685.032757,198740.331870529,0.034422249998897314,FrameResult.NO_CHANGE,0.0
5,1710767685.0370584,198740.33617207,1710767685.070186,198740.369299654,0.033127583999885246,FrameResult.NO_CHANGE,0.0
6,1710767685.0735486,198740.372662154,1710767685.1210008,198740.42011332,0.04745116599951871,FrameResult.NO_CHANGE,0.0
7,1710767685.1251853,198740.42429907,1710767685.1726484,198740.471761862,0.04746279199025594,FrameResult.NO_CHANGE,0.0
8,1710767685.1854522,198740.484566237,1710767685.2262306,198740.525344154,0.04077791702002287,FrameResult.NO_CHANGE,0.0
9,1710767685.2305214,198740.529635154,1710767685.2728636,198740.57197707,0.04234191600698978,FrameResult.NO_CHANGE,0.0
10,1710767685.279208,198740.578321445,1710767685.3357675,198740.634880487,0.05655904198647477,FrameResult.NO_CHANGE,0.0
11,1710767685.3411264,198740.640239279,1710767685.3832965,198740.682410071,0.042170792003162205,FrameResult.NO_CHANGE,0.0
12,1710767685.3856754,198740.684789529,1710767685.3900874,198740.689201487,0.004411957983393222,FrameResult.CV_ERROR,0.0
13,1710767685.3926942,198740.691808446,1710767685.3966467,198740.695760279,0.0039518330013379455,FrameResult.CV_ERROR,0.0
14,1710767685.399244,198740.698358071,1710767685.4043193,198740.703433029,0.005074957996839657,FrameResult.CV_ERROR,0.0
15,1710767685.4073076,198740.706420946,1710767685.411529,198740.710642821,0.0042218750168103725,FrameResult.CV_ERROR,0.0
16,1710767685.414395,198740.713508696,1710767685.451531,198740.750645071,0.03713637500186451,FrameResult.NO_CHANGE,0.0
17,1710767685.4542797,198740.753393612,1710767685.4874668,198740.786580446,0.03318683401448652,FrameResult.NO_CHANGE,0.0
18,1710767685.4907763,198740.789890196,1710767685.5433362,198740.842450029,0.05255983301321976,FrameResult.NO_CHANGE,0.0
19,1710767685.5464573,198740.845571321,1710767685.5506232,198740.849737029,0.004165708000073209,FrameResult.CV_ERROR,0.0
20,1710767685.5543268,198740.853439821,1710767685.5925555,198740.891669071,0.03822924999985844,FrameResult.NO_CHANGE,0.0
21,1710767685.5966775,198740.895791571,1710767685.602256,198740.901369654,0.005578082986176014,FrameResult.CV_ERROR,0.0
22,1710767685.60729,198740.906403612,1710767685.656752,198740.955865696,0.04946208401815966,FrameResult.NO_CHANGE,0.0
23,1710767685.6597407,198740.958854737,1710767685.6938097,198740.992923446,0.03406870900653303,FrameResult.NO_CHANGE,0.0
24,1710767685.6965442,198740.995657696,1710767685.7012517,198741.000365529,0.004707832995336503,FrameResult.CV_ERROR,0.0
25,1710767685.7043664,198741.003479779,1710767685.7094092,198741.008523071,0.005043292010668665,FrameResult.CV_ERROR,0.0
26,1710767685.712533,198741.011646612,1710767685.7553742,198741.054487987,0.04284137501963414,FrameResult.NO_CHANGE,0.0
27,1710767685.7623818,198741.061495821,1710767685.7729523,198741.072066237,0.010570415994152427,FrameResult.CV_ERROR,0.0
28,1710767685.7807975,198741.079911446,1710767685.819744,198741.118857529,0.03894608301925473,FrameResult.NO_CHANGE,0.0
29,1710767685.8224366,198741.121550446,1710767685.8606968,198741.159810446,0.038260000001173466,FrameResult.NO_CHANGE,0.0
30,1710767685.863953,198741.163066571,1710767685.8680992,198741.167212487,0.0041459159983787686,FrameResult.CV_ERROR,0.0
31,1710767685.8707595,198741.169873446,1710767685.8745296,198741.173643446,0.0037700000102631748,FrameResult.CV_ERROR,0.0
32,1710767685.877501,198741.176614821,1710767685.9125273,198741.211641154,0.03502633300377056,FrameResult.NO_CHANGE,0.0
33,1710767685.9152927,198741.214406612,1710767685.952015,198741.251128779,0.03672216698760167,FrameResult.NO_CHANGE,0.0
34,1710767685.9547455,198741.253858112,1710767685.958659,198741.257772112,0.003914000000804663,FrameResult.CV_ERROR,0.0
35,1710767685.9621494,198741.261262862,1710767685.9678438,198741.266957946,0.00569508399348706,FrameResult.CV_ERROR,0.0
36,1710767685.9708052,198741.269918987,1710767686.003989,198741.303103113,0.033184125990374014,FrameResult.NO_CHANGE,0.0
37,1710767686.0069427,198741.306056446,1710767686.3862789,198741.685392654,0.3793362080177758,FrameResult.LOW_CONFIDENCE,0.0
38,1710767686.3895237,198741.688637321,1710767686.3951101,198741.694223238,0.005585917009739205,FrameResult.CV_ERROR,0.0
39,1710767686.397874,198741.696987946,1710767686.4019659,198741.701079488,0.004091542010428384,FrameResult.CV_ERROR,0.0
40,1710767686.4047596,198741.703872904,1710767686.4093113,198741.708425071,0.004552166996290907,FrameResult.CV_ERROR,0.0
41,1710767686.4117281,198741.710842113,1710767686.4635715,198741.762685279,0.051843166002072394,FrameResult.NO_CHANGE,0.0
42,1710767686.4657958,198741.764909738,1710767686.498969,198741.798082738,0.03317300000344403,FrameResult.NO_CHANGE,0.0
43,1710767686.5023603,198741.801473738,1710767686.5066936,198741.805807446,0.0043337079987395555,FrameResult.CV_ERROR,0.0
44,1710767686.509766,198741.808879988,1710767686.5137,198741.812813988,0.003934000007575378,FrameResult.CV_ERROR,0.0
45,1710767686.5161138,198741.815227654,1710767686.5203846,198741.819498238,0.004270584002370015,FrameResult.CV_ERROR,0.0
46,1710767686.5221527,198741.821266904,1710767686.5279422,198741.827056029,0.005789124988950789,FrameResult.CV_ERROR,0.0
47,1710767686.53039,198741.829503988,1710767686.5342798,198741.833393696,0.003889707993948832,FrameResult.CV_ERROR,0.0
48,1710767686.536969,198741.836082988,1710767686.5407426,198741.839856113,0.0037731249758508056,FrameResult.CV_ERROR,0.0
49,1710767686.5432336,198741.842346863,1710767686.548121,198741.847235154,0.0048882910050451756,FrameResult.CV_ERROR,0.0
50,1710767686.5503676,198741.849480946,1710767686.5548449,198741.853958529,0.004477583017433062,FrameResult.CV_ERROR,0.0
51,1710767686.557316,198741.856430071,1710767686.5900834,198741.889197404,0.03276733300299384,FrameResult.NO_CHANGE,0.0
52,1710767686.5933406,198741.892454571,1710767686.6347442,198741.933857529,0.041402957984246314,FrameResult.NO_CHANGE,0.0
53,1710767686.6401849,198741.939298238,1710767686.6460257,198741.945139321,0.005841083009727299,FrameResult.CV_ERROR,0.0
54,1710767686.6490586,198741.948172738,1710767686.6536312,198741.952745154,0.00457241601543501,FrameResult.CV_ERROR,0.0
55,1710767686.657629,198741.956741363,1710767686.7027953,198742.001909446,0.045168082986492664,FrameResult.NO_CHANGE,0.0
56,1710767686.7053595,198742.004473196,1710767686.709411,198742.008524446,0.004051249998155981,FrameResult.CV_ERROR,0.0
57,1710767686.7122462,198742.011359571,1710767686.716709,198742.01582228,0.0044627089810092,FrameResult.CV_ERROR,0.0
58,1710767686.720068,198742.019182113,1710767686.7585306,198742.057644196,0.038462083000922576,FrameResult.NO_CHANGE,0.0
59,1710767686.7612362,198742.060350071,1710767686.7938619,198742.092975905,0.03262583399191499,FrameResult.NO_CHANGE,0.0
60,1710767686.796827,198742.095940946,1710767686.800712,198742.099826071,0.0038851250137668103,FrameResult.CV_ERROR,0.0
61,1710767686.8030777,198742.102191613,1710767686.807808,198742.106921821,0.004730207991087809,FrameResult.CV_ERROR,0.0
62,1710767686.811181,198742.11029528,1710767686.8460329,198742.14514678,0.03485150000778958,FrameResult.NO_CHANGE,0.0
63,1710767686.8488348,198742.147948155,1710767686.8839824,198742.183096321,0.035148166003637016,FrameResult.NO_CHANGE,0.0
64,1710767686.8868155,198742.185929321,1710767686.925164,198742.224277696,0.03834837500471622,FrameResult.NO_CHANGE,0.0
65,1710767686.9283469,198742.227460196,1710767686.9692347,198742.268348446,0.04088824999053031,FrameResult.NO_CHANGE,0.0
66,1710767686.9718254,198742.270939321,1710767687.005773,198742.304887155,0.033947834017453715,FrameResult.NO_CHANGE,0.0
67,1710767687.0091445,198742.30825853,1710767687.0130563,198742.312169821,0.0039112909871619195,FrameResult.CV_ERROR,0.0
68,1710767687.0154414,198742.314555321,1710767687.019852,198742.318965988,0.004410666995681822,FrameResult.CV_ERROR,0.0
69,1710767687.0234387,198742.322551905,1710767687.0275614,198742.326675196,0.004123291000723839,FrameResult.CV_ERROR,0.0
70,1710767687.0293517,198742.32846578,1710767687.0635266,198742.362640613,0.03417483298107982,FrameResult.NO_CHANGE,0.0
71,1710767687.0667474,198742.36586053,1710767687.0715728,198742.370686863,0.004826332995435223,FrameResult.CV_ERROR,0.0
72,1710767687.074838,198742.373952071,1710767687.0794158,198742.378529988,0.004577916988637298,FrameResult.CV_ERROR,0.0
73,1710767687.08192,198742.381033946,1710767687.1217744,198742.420888071,0.03985412500333041,FrameResult.NO_CHANGE,0.0
74,1710767687.12526,198742.424373446,1710767687.1317616,198742.430874946,0.0065015000000130385,FrameResult.CV_ERROR,0.0
75,1710767687.1362212,198742.435335238,1710767687.1850522,198742.48416578,0.04883054201491177,FrameResult.NO_CHANGE,0.0
