seq,step_index,step_seq,expected_tag,transition,send_time,rtt,send_size_bytes,recv_size_bytes,frame_step_time
1,-1,1,initial,True,1710733772.1628857,0.04303900001104921,921620,4705,0.0
2,0,1,repeat,False,1710733772.2104967,0.054308249993482605,921620,4705,4.416011506691575e-06
3,0,2,repeat,False,1710733772.2667701,0.0448832499969285,921620,4705,0.05713254099828191
4,0,3,repeat,False,1710733772.3133981,0.05301845900248736,921620,4705,0.10439441600465216
5,0,4,repeat,False,1710733772.3681579,0.04806166599155404,921620,4705,0.15873570801340975
6,0,5,repeat,False,1710733772.4191883,0.06455745801213197,921620,4705,0.209468208020553
7,0,6,repeat,False,1710733772.4860106,0.04845545798889361,921620,4705,0.276730250014225
8,0,7,repeat,False,1710733772.538388,0.043755332997534424,921620,4705,0.3280247079965193
9,0,8,repeat,False,1710733772.5846193,0.06694362501730211,921620,4705,0.3749952500220388
10,0,9,blank,False,1710733772.653673,0.005391624988988042,921620,4705,0.4442215830204077
11,0,10,repeat,False,1710733772.6611826,0.040083291998598725,921620,4705,0.4512313750165049
12,0,11,blank,False,1710733772.7028987,0.005204999994020909,921620,4705,0.49382225002045743
13,0,12,blank,False,1710733772.710277,0.0052252500026952475,921620,4705,0.500586292007938
14,0,13,blank,False,1710733772.716714,0.005042750010034069,921620,4705,0.5077227500150912
15,0,14,repeat,False,1710733772.7240179,0.06449329201132059,921620,4705,0.5144657920172904
16,0,15,blank,False,1710733772.7906692,0.006181458011269569,921620,4705,0.5814691670238972
17,0,16,blank,False,1710733772.7992606,0.005361540999729186,921620,4705,0.590204417007044
18,0,17,low_confidence,False,1710733772.8073292,0.4813670839939732,921620,4705,0.5981875419965945
19,0,18,repeat,False,1710733773.291173,0.05099541702657007,921620,4705,1.0814890420006122
20,0,19,blank,False,1710733773.345379,0.024262167018605396,921620,4705,1.135128292022273
21,0,20,blank,False,1710733773.3720124,0.005465291993459687,921620,4705,1.162864250014536
22,0,21,blank,False,1710733773.3797436,0.004412417009007186,921620,4705,1.1708111250190996
23,0,22,repeat,False,1710733773.3864617,0.03568920798716135,921620,4705,1.1769955000199843
24,0,23,repeat,False,1710733773.424547,0.03885262497351505,921620,4705,1.2155529590090737
25,0,24,blank,False,1710733773.4647787,0.005908040999202058,921620,4705,1.255509709008038
26,0,25,blank,False,1710733773.4729793,0.006556584005011246,921620,4705,1.2632236670178827
27,0,26,repeat,False,1710733773.4820018,0.03578258401830681,921620,4705,1.2724760840064846
28,0,27,blank,False,1710733773.5222635,0.007147124997572973,921620,4705,1.3107487090164796
29,0,28,blank,False,1710733773.534849,0.006990708003286272,921620,4705,1.324320792016806
30,0,29,blank,False,1710733773.5471175,0.035005750018171966,921620,4705,1.3369344590173569
31,0,30,blank,False,1710733773.5946171,0.052968749980209395,921620,4705,1.3837390420085285
32,0,31,blank,False,1710733773.6553855,0.011339165997924283,921620,4705,1.445905333996052
33,0,32,blank,False,1710733773.6706488,0.015878292004344985,921620,4705,1.4600133339990862
34,0,33,low_confidence,False,1710733773.6960204,0.7835785839997698,921620,4705,1.4866379590239376
35,0,34,blank,False,1710733774.4846709,0.00673191700479947,921620,4705,2.272929084021598
36,0,35,blank,False,1710733774.493849,0.007400500006042421,921620,4705,2.2836562510055955
37,0,36,blank,False,1710733774.5048609,0.005955750006251037,921620,4705,2.294759418000467
38,0,37,repeat,False,1710733774.5130947,0.06939058299758472,921620,4705,2.3032644590130076
39,0,38,blank,False,1710733774.5846896,0.012041542009683326,921620,4705,2.37514454300981
40,0,39,repeat,False,1710733774.6056523,0.13112199999159202,921620,4705,2.3930405840219464
41,0,40,repeat,False,1710733774.7460074,0.1118683330132626,921620,4705,2.535209334018873
