seq,step_index,step_seq,expected_tag,transition,send_time,rtt,send_size_bytes,recv_size_bytes,frame_step_time
1,-1,1,initial,True,1714943871.7189224,2.9940545429999474,921620,4716,0.0
2,0,1,repeat,False,1714943874.7287877,0.5480712919961661,921620,4716,1.4040997484698892e-05
3,0,2,blank,False,1714943875.2852502,0.6240950420033187,921620,4716,0.5568294160038931
4,0,3,blank,False,1714943875.9181626,0.49904937500105007,921620,4716,1.1894325419998495
5,0,4,blank,False,1714943876.4264193,0.5860502080031438,921620,4716,1.697392709000269
6,0,5,blank,False,1714943877.0213356,0.5594624579971423,921620,4716,2.292433709000761
7,0,6,blank,False,1714943877.589645,0.4567975839963765,921620,4716,2.860814293002477
8,0,7,repeat,False,1714943878.0552962,0.5463672510013566,921620,4716,3.326622458997008
9,0,8,blank,False,1714943878.6111262,0.47937137500412064,921620,4716,3.8816811260039685
10,0,9,blank,False,1714943879.0994055,0.5628397089967621,921620,4716,4.3705914599995594
11,0,10,success,True,1714943879.6686292,0.7812925420003012,921620,9315,4.942391794000287
12,1,1,repeat,False,1714943880.4609425,0.9396732509994763,921620,9315,7.875001756474376e-06
13,1,2,low_confidence,False,1714943881.4100165,0.855774959003611,921620,9315,0.9466376670025056
14,1,3,repeat,False,1714943882.274737,0.9294228340004338,921620,9315,1.8117194590013241
15,1,4,repeat,False,1714943883.2116706,0.9013876669996534,921620,9315,2.749244958999043
16,1,5,blank,False,1714943884.121392,0.564663750003092,921620,9315,3.6586050010009785
17,1,6,blank,False,1714943884.694926,0.6297370839965879,921620,9315,4.231845376998535
18,1,7,success,True,1714943885.3314047,1.0336071670026286,921620,9321,4.8708005439984845
19,2,1,low_confidence,False,1714943886.378954,0.8151902919998975,921620,9321,7.834001735318452e-06
20,2,2,repeat,False,1714943887.201088,0.969966459000716,921620,9321,0.8215544590057107
21,2,3,repeat,False,1714943888.1799738,0.8371394589994452,921620,9321,1.7997314180029207
22,2,4,repeat,False,1714943889.025079,0.9068593749980209,921620,9321,2.645461792999413
23,2,5,blank,False,1714943889.9390087,0.6511144590040203,921620,9321,3.55950887700601
24,2,6,blank,False,1714943890.599083,0.559904292000283,921620,9321,4.218894211000588
25,2,7,success,True,1714943891.164893,0.9261268340051174,921620,9312,4.787156711005082
26,3,1,repeat,False,1714943892.1042895,0.9395201669976814,921620,9312,7.708003977313638e-06
27,3,2,blank,False,1714943893.0524297,0.5787679169952753,921620,9312,0.9465476250043139
28,3,3,blank,False,1714943893.639611,0.6683823749990552,921620,9312,1.5339693339992664
29,3,4,blank,False,1714943894.317074,0.5205762080004206,921620,9312,2.211064916999021
30,3,5,blank,False,1714943894.8451295,0.6384763339956407,921620,9312,2.7400102090032306
31,3,6,blank,False,1714943895.4922135,0.48474350099422736,921620,9312,3.3863757510043797
32,3,7,blank,False,1714943895.9858143,0.5083655000053113,921620,9312,3.879777918002219
33,3,8,success,True,1714943896.5003214,0.9677294590001111,921620,9306,4.396926209999947
