seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1714887568.5732214,13541.92287004,1714887568.6509402,13542.00059029,0.07772024999940186,FrameResult.SUCCESS,0.0
2,1714887568.7581146,13542.107764499,1714887568.8140635,13542.163713874,0.05594937500063679,FrameResult.NO_CHANGE,0.0
3,1714887569.0112498,13542.360897082,1714887569.0829163,13542.432566707,0.07166962500014051,FrameResult.NO_CHANGE,0.0
4,1714887569.2197223,13542.569371457,1714887569.2252352,13542.574883582,0.005512124998858781,FrameResult.CV_ERROR,0.0
5,1714887569.352167,13542.701814999,1714887569.4243429,13542.773992666,0.07217766699977801,FrameResult.NO_CHANGE,0.0
6,1714887569.574823,13542.924471582,1714887569.5816827,13542.931331082,0.006859499999336549,FrameResult.CV_ERROR,0.0
7,1714887569.7403002,13543.089949124,1714887569.8137274,13543.163377624,0.07342849999986356,FrameResult.NO_CHANGE,0.0
8,1714887569.962706,13543.312355124,1714887569.9706457,13543.320294707,0.007939582999824779,FrameResult.CV_ERROR,0.0
9,1714887570.088481,13543.438129957,1714887570.0964603,13543.446109041,0.007979084000908188,FrameResult.CV_ERROR,0.0
10,1714887570.2194574,13543.569105749,1714887570.2274039,13543.577053083,0.007947333999254624,FrameResult.CV_ERROR,0.0
11,1714887570.3591146,13543.708763333,1714887570.4320831,13543.781733541,0.07297020800069731,FrameResult.NO_CHANGE,0.0
12,1714887570.5778615,13543.927509833,1714887570.5863388,13543.935987874,0.008478040999762015,FrameResult.CV_ERROR,0.0
13,1714887570.7332454,13544.082894374,1714887570.7411404,13544.090789166,0.007894792001025053,FrameResult.CV_ERROR,0.0
14,1714887570.8984566,13544.248105666,1714887570.9713705,13544.321020958,0.0729152919993794,FrameResult.NO_CHANGE,0.0
15,1714887571.080234,13544.42988375,1714887571.090579,13544.440228833,0.010345083001084276,FrameResult.CV_ERROR,0.0
16,1714887571.1983023,13544.547951125,1714887571.206208,13544.555857333,0.00790620800034958,FrameResult.CV_ERROR,0.0
17,1714887571.3464732,13544.696122208,1714887571.3539395,13544.703588708,0.00746649999928195,FrameResult.CV_ERROR,0.0
18,1714887571.4935381,13544.843186917,1714887571.5014324,13544.851080792,0.007893874999354011,FrameResult.CV_ERROR,0.0
19,1714887571.6485074,13544.998152583,1714887571.65618,13545.005827875,0.0076752919994760305,FrameResult.CV_ERROR,0.0
20,1714887571.8026323,13545.152281542,1714887571.8100789,13545.159728458,0.007446916000844794,FrameResult.CV_ERROR,0.0
21,1714887571.9548645,13545.304513042,1714887572.0285048,13545.378154833,0.07364179100113688,FrameResult.NO_CHANGE,0.0
22,1714887572.1573396,13545.506989375,1714887572.1618068,13545.51145525,0.00446587499936868,FrameResult.CV_ERROR,0.0
23,1714887572.2852123,13545.6348575,1714887572.2932236,13545.642868625,0.008011125000848551,FrameResult.CV_ERROR,0.0
24,1714887572.4244537,13545.774102375,1714887572.4955406,13545.845191209,0.07108883399996557,FrameResult.NO_CHANGE,0.0
