step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1715009877.3337417,92157.752045831,1715009883.3220353,92163.740339542,92157.753202831,92157.753202831,5.987136711002677,0.0,5.988293710994185,5.988293710994185,0.0011569999915082008,1
1,1715009883.3220353,92163.740339542,1715009892.5998185,92173.01812263,92163.744683959,92171.850699254,1.1674233759986237,7.683459119531838,9.277783088007709,1.5943239684758712,0.42690059247252066,9
2,1715009892.5998185,92173.01812263,1715009902.2781172,92182.696421259,92173.022123005,92181.474330175,1.2220910839969292,7.634360934270898,9.678298628990888,2.0439376947199897,0.8218466107209679,8
3,1715009902.2781172,92182.696421259,1715009910.3196557,92190.737959679,92182.699673384,92189.482697262,1.2552624169911724,6.731897343859639,8.041538420002325,1.3096410761426869,0.05437865914427675,7
4,1715009910.3196554,92190.737959679,1715009930.7614179,92211.179722189,92190.741662054,92209.698262938,1.4814592509937938,18.074949295621305,20.441762510003173,2.3668132143818674,0.8853539633855689,18
5,1715009930.761418,92211.179722189,1715009937.8942425,92218.312546651,92211.183489522,92216.8379399,1.474606750998646,4.774618642768131,7.13282446199446,2.3582058192263284,0.8835990682273405,6
6,1715009937.8942425,92218.312546651,1715009945.0777895,92225.496093737,92218.316773317,92224.31964632,1.1764474170049652,5.079217796657623,7.183547086009639,2.104329289352016,0.9278818723541917,6
7,1715009945.0777895,92225.496093737,1715009951.4662566,92231.884560824,92225.499756946,92230.67692224,1.2076385839900468,4.872464879378596,6.388467086988385,1.5160022076097892,0.3083636236260645,5
8,1715009951.4662566,92231.884560824,1715009957.6162128,92238.034517076,92231.888759032,92236.645892284,1.3886247920017922,4.418521158200688,6.1499562520039035,1.7314350938032153,0.34281030180864036,5
9,1715009957.6162128,92238.034517076,1715009963.484487,92243.902791329,92238.038232409,92242.589939995,1.312851334005245,3.8104711656390085,5.868274253007257,2.057803087368249,0.7449517533677863,5
10,1715009963.484487,92243.902791329,1715009970.1497645,92250.568068749,92243.906719745,92249.111057873,1.457010875994456,4.418815302527563,6.665277419990161,2.246462117462598,0.7894512414641213,6
11,1715009970.1497645,92250.568068749,1715009977.3440351,92257.762339294,92250.571691999,92256.308625085,1.4537142089975532,5.437378472163701,7.1942705450055655,1.7568920728418647,0.3031778638396645,6
12,1715009977.3440351,92257.762339294,1715009983.1350029,92263.553306963,92257.766175585,92262.338185796,1.2151211669988697,3.8734691760716893,5.790967669003294,1.9174984929316046,0.7023773259279551,5
13,1715009983.1350029,92263.553306963,1715009993.7924566,92274.210760801,92263.556971588,92273.036852508,1.1739082929998403,8.909003823059969,10.657453837993671,1.7484500149337023,0.5745417219295632,9
14,1715009993.7924566,92274.210760801,1715009998.3068202,92278.725124261,92274.214596926,92277.503944261,1.2211799999931827,2.510612925066834,4.514363459995366,2.003750534928532,0.7825705349387135,4
15,1715009998.3068202,92278.725124261,1715010009.4357362,92289.854040266,92278.728934178,92288.336331932,1.5177083339949604,9.46728719517344,11.12891600500734,1.6616288098338998,0.14392047583532985,10
16,1715010009.4357362,92289.854040266,1715010014.6735232,92295.091827227,92289.857620808,92293.804224102,1.287603125005262,3.1638956654187362,5.23778696100635,2.0738912955876136,0.7862881705805194,4
17,1715010014.673523,92295.091827227,1715010019.8747976,92300.293101895,92295.095910144,92299.133225395,1.159876500008977,3.241878897191026,5.201274667997495,1.959395770806469,0.7995192708040122,4
18,1715010019.8747978,92300.293101895,1715010026.337203,92306.755507065,92300.296713312,92305.305685856,1.4498212089965818,4.078891301533533,6.462405169993872,2.383513868460339,0.9336926594696706,5
19,1715010026.3372028,92306.755507065,1715010031.439253,92311.857557359,92306.759453274,92310.391890942,1.4656664170033764,2.7018809520654568,5.102050294008222,2.4001693419427657,0.9345029249379877,4
20,1715010031.439253,92311.857557359,1715010037.2525306,92317.670834779,92311.861359568,92316.46697332,1.20386145899829,3.790259660379601,5.813277419991209,2.023017759611608,0.8191563006112119,5
21,1715010037.2525306,92317.670834779,1715010042.9550405,92323.373344656,92317.674724695,92322.047464364,1.3258802920026937,3.6904054986055312,5.702509877010016,2.0121043784044845,0.6862240863993065,5
22,1715010042.9550405,92323.373344656,1715010049.7805662,92330.198870367,92323.377596573,92328.897061741,1.3018086260126438,5.431161024112821,6.8255257109995,1.3943646868866786,0.09255606087390333,6
23,1715010049.7805662,92330.198870367,1715010056.7713606,92337.189664745,92330.202778492,92335.929690995,1.2599737499986077,5.5644534275350255,6.9907943779981,1.4263409504630742,0.1663672004651744,6
24,1715010056.7713606,92337.189664745,1715010061.9394171,92342.357721123,92337.193620037,92340.869751122,1.4879700010060333,3.449821959302632,5.168056377995526,1.7182344186928944,0.2302644176816102,4
