step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1710733772.3886175,181459.723575741,1710733772.4605322,181459.795490366,181459.724702033,181459.724702033,0.07078833298874088,0.0,0.07191462500486523,0.07191462500486523,0.0011262920161243528,1
1,1710733772.4605322,181459.795490366,1710733777.3053744,181464.64033266,181459.800070366,181464.285453076,0.35487958398880437,4.378,4.8448422939982265,0.4668422939982264,0.11196271001244895,107
2,1710733777.3053744,181464.64033266,1710733782.064698,181469.39965637,181464.642703035,181469.026943579,0.37271279099513777,4.378,4.759323709993623,0.3813237099936231,0.00861091900151223,23
3,1710733782.0646982,181469.39965637,1710733786.9312508,181474.266209039,181469.401772579,181473.897610831,0.36859820800600573,4.378,4.866552669001976,0.4885526690019759,0.11995446099899709,36
4,1710733786.9312508,181474.266209039,1710733791.668249,181479.003207167,181474.268508664,181478.657645125,0.3455620419990737,4.378,4.736998128006235,0.35899812800623465,0.013436086010187864,43
5,1710733791.668249,181479.003207167,1710733796.086163,181483.421121335,181479.00439925,181483.040988294,0.3801330410060473,3.735,4.417914168006973,0.6829141680069735,0.3027811270148959,29
6,1710733796.086163,181483.421121335,1710733800.1854854,181487.520443586,181483.423350835,181487.168274211,0.3521693749935366,3.735,4.099322250986006,0.36432225098600624,0.012152876006439328,36
7,1710733800.1854854,181487.520443586,1710733804.2808611,181491.615819338,181487.522380586,181491.260467755,0.35535158301354386,3.735,4.095375752018299,0.3603757520182991,0.005024169018724933,63
8,1710733804.2808611,181491.615819338,1710733808.3868365,181495.721794715,181491.616983588,181495.36804359,0.35375112501787953,3.735,4.1059753769950476,0.3709753769950477,0.017224251991137862,40
9,1710733808.3868365,181495.721794715,1710733812.8017585,181500.136716717,181495.722960674,181499.775436426,0.36128029102110304,4.049,4.4149220020044595,0.3659220020044591,0.0046417109842877835,33
10,1710733812.8017585,181500.136716717,1710733817.4306684,181504.765626428,181500.137833301,181504.396523386,0.36910304200137034,4.049,4.628909710998414,0.5799097109984137,0.21080666899797507,36
11,1710733817.430668,181504.765626428,1710733822.0600338,181509.394992139,181504.767330845,181509.027196972,0.36779516699607484,4.049,4.629365710978163,0.580365710978163,0.2125705439830199,86
12,1710733822.0600338,181509.394992139,1710733826.5103025,181513.845260931,181509.396724264,181513.472020681,0.37324025001726113,4.049,4.450268792017596,0.40126879201759547,0.028028542001266032,30
13,1710733826.5103028,181513.845260931,1710733830.9516966,181518.286654808,181513.847451765,181517.909304558,0.3773502499971073,4.049,4.441393877001246,0.39239387700124606,0.015043627005070448,33
14,1710733830.9516966,181518.286654808,1710733835.3894622,181522.724420352,181518.287928725,181522.339169685,0.38525066699367017,4.049,4.4377655439893715,0.38876554398937113,0.0035148769966326654,45
15,1710733835.3894622,181522.724420352,1710733839.9386535,181527.273611688,181522.726126227,181526.796459479,0.47715220900136046,4.049,4.549191336001968,0.5001913360019676,0.023039127001538873,18
16,1710733839.9386535,181527.273611688,1710733844.4132679,181531.748226148,181527.276429729,181531.34367044,0.40455570799531415,4.049,4.474614459992154,0.4256144599921532,0.02105875199777074,32
17,1710733844.4132679,181531.748226148,1710733848.8915207,181536.226479109,181531.750419065,181535.799511817,0.42696729200542904,4.049,4.478252961009275,0.4292529610092748,0.0022856690047774464,37
18,1710733848.891521,181536.226479109,1710733853.3592181,181540.694176153,181536.2277544,181540.277192277,0.41698387599899434,4.049,4.4676970439904835,0.41869704399048313,0.0017131679924204946,46
19,1710733853.359218,181540.694176153,1710733857.985629,181545.320587362,181540.695388028,181544.881174612,0.43941274998360313,4.049,4.626411208999343,0.5774112089993428,0.1379984590166714,35
20,1710733857.985629,181545.320587362,1710733862.8706698,181550.205628156,181545.321946821,181549.782468865,0.42315929097821936,4.049,4.885040794004453,0.836040794004453,0.4128815030271653,39
21,1710733862.8706698,181550.205628156,1710733867.339675,181554.674633159,181550.207643448,181554.259916117,0.41471704200375825,4.049,4.4690050030185375,0.42000500301853716,0.005287961015710607,62
22,1710733867.339675,181554.674633159,1710733871.8242223,181559.159180619,181554.676669742,181558.727644535,0.43153608398279175,4.049,4.484547459986061,0.4355474599860605,0.004011376004200429,34
23,1710733871.8242223,181559.159180619,1710733876.715507,181564.050465371,181559.160595869,181563.604990621,0.44547474998398684,4.049,4.891284751996864,0.8422847519968633,0.3968100020138081,28
24,1710733876.715507,181564.050465371,1710733881.2220387,181568.556997123,181564.052600038,181568.126550248,0.43044687499059364,4.049,4.506531752005685,0.45753175200568474,0.0270848770160228,23
25,1710733881.222039,181568.556997123,1710733885.9535062,181573.288464251,181568.558179207,181572.725903875,0.5625603760126978,4.049,4.731467128003715,0.6824671280037142,0.11990675199194811,33
