seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1710733772.3968704,181459.731827949,1710733772.4567935,181459.791751033,0.05992308398708701,FrameResult.SUCCESS,0.0
2,1710733772.4661162,181459.801073908,1710733772.5050898,181459.840046741,0.038972833019215614,FrameResult.NO_CHANGE,0.0
3,1710733772.5078025,181459.842760116,1710733772.5492573,181459.884213199,0.041453082987573,FrameResult.NO_CHANGE,0.0
4,1710733772.5527656,181459.887723533,1710733772.5991795,181459.934136408,0.04641287500271574,FrameResult.NO_CHANGE,0.0
5,1710733772.6044073,181459.939364324,1710733773.0948193,181460.429776783,0.4904124590102583,FrameResult.LOW_CONFIDENCE,0.0
6,1710733773.097825,181460.4327827,1710733773.134011,181460.468968825,0.03618612501304597,FrameResult.NO_CHANGE,0.0
7,1710733773.136861,181460.471818783,1710733773.143722,181460.478679575,0.006860791996587068,FrameResult.CV_ERROR,0.0
8,1710733773.1484041,181460.483361283,1710733773.1524389,181460.487395991,0.0040347079921048135,FrameResult.CV_ERROR,0.0
9,1710733773.1557026,181460.490659991,1710733773.19769,181460.532646991,0.04198700000415556,FrameResult.NO_CHANGE,0.0
10,1710733773.2030935,181460.538050991,1710733773.2073693,181460.5423267,0.004275709012290463,FrameResult.CV_ERROR,0.0
11,1710733773.2104619,181460.545419241,1710733773.214919,181460.549876741,0.004457499977434054,FrameResult.CV_ERROR,0.0
12,1710733773.2168784,181460.551835825,1710733773.2212963,181460.556253575,0.004417749994900078,FrameResult.CV_ERROR,0.0
13,1710733773.2243786,181460.5593362,1710733773.2286332,181460.563590408,0.004254208004567772,FrameResult.CV_ERROR,0.0
14,1710733773.2306757,181460.565633366,1710733773.2342277,181460.569184908,0.0035515420022420585,FrameResult.CV_ERROR,0.0
15,1710733773.236728,181460.571685825,1710733773.2761033,181460.611060658,0.03937483299523592,FrameResult.NO_CHANGE,0.0
16,1710733773.2793603,181460.614317825,1710733773.2837572,181460.618714658,0.004396832984639332,FrameResult.CV_ERROR,0.0
17,1710733773.2864258,181460.621382658,1710733773.2915828,181460.6265402,0.005157542007509619,FrameResult.CV_ERROR,0.0
18,1710733773.2939966,181460.6289542,1710733773.3521829,181460.687140491,0.058186291018500924,FrameResult.NO_CHANGE,0.0
19,1710733773.369927,181460.704884283,1710733773.375023,181460.709980616,0.0050963329849764705,FrameResult.CV_ERROR,0.0
20,1710733773.3768294,181460.71178695,1710733773.3810222,181460.715980075,0.004193125001620501,FrameResult.CV_ERROR,0.0
21,1710733773.3851244,181460.720081866,1710733773.3899844,181460.724941991,0.00486012501642108,FrameResult.CV_ERROR,0.0
22,1710733773.3929152,181460.727872825,1710733773.3970017,181460.731959408,0.004086583008756861,FrameResult.CV_ERROR,0.0
23,1710733773.3993893,181460.734346991,1710733773.403302,181460.738259491,0.003912499989382923,FrameResult.CV_ERROR,0.0
24,1710733773.4055948,181460.740552783,1710733773.4108443,181460.745802158,0.005249374982668087,FrameResult.CV_ERROR,0.0
25,1710733773.4134367,181460.748394283,1710733773.4176264,181460.752583658,0.004189375002169982,FrameResult.CV_ERROR,0.0
26,1710733773.420918,181460.755875741,1710733773.4256258,181460.760583658,0.004707917018095031,FrameResult.CV_ERROR,0.0
27,1710733773.4295802,181460.764537991,1710733773.4717193,181460.806676783,0.04213879199232906,FrameResult.NO_CHANGE,0.0
28,1710733773.474913,181460.809870366,1710733774.1581311,181461.493088617,0.6832182509824634,FrameResult.LOW_CONFIDENCE,0.0
29,1710733774.1751716,181461.509827158,1710733774.3585188,181461.693476075,0.18364891698001884,FrameResult.NO_CHANGE,0.0
30,1710733774.3703542,181461.705311617,1710733774.4761407,181461.8110977,0.10578608300420456,FrameResult.NO_CHANGE,0.0
31,1710733774.480317,181461.815274659,1710733774.536649,181461.871606492,0.05633183300960809,FrameResult.NO_CHANGE,0.0
32,1710733774.5426962,181461.877651575,1710733774.551916,181461.8868732,0.009221625019563362,FrameResult.CV_ERROR,0.0
33,1710733774.5603254,181461.895282784,1710733774.565504,181461.900461325,0.0051785410032607615,FrameResult.CV_ERROR,0.0
34,1710733774.5678089,181461.902766575,1710733774.572816,181461.907773117,0.005006542021874338,FrameResult.CV_ERROR,0.0
35,1710733774.5763988,181461.9113567,1710733774.7109315,181462.045887784,0.13453108401154168,FrameResult.NO_CHANGE,0.0
36,1710733774.7205224,181462.055479367,1710733774.7277405,181462.062697992,0.007218624989036471,FrameResult.CV_ERROR,0.0
37,1710733774.733616,181462.068573075,1710733774.754027,181462.088983742,0.02041066699894145,FrameResult.CV_ERROR,0.0
38,1710733774.762251,181462.097206617,1710733774.8557172,181462.190674617,0.09346800000639632,FrameResult.NO_CHANGE,0.0
39,1710733774.8646393,181462.199596242,1710733774.871665,181462.206622492,0.007026250008493662,FrameResult.CV_ERROR,0.0
40,1710733774.8755896,181462.210547367,1710733775.011991,181462.346947117,0.13639975001569837,FrameResult.NO_CHANGE,0.0
41,1710733775.0163867,181462.351343284,1710733775.0394442,181462.374400367,0.02305708298808895,FrameResult.CV_ERROR,0.0
42,1710733775.0534601,181462.388415992,1710733775.1542625,181462.489220117,0.10080412498791702,FrameResult.NO_CHANGE,0.0
43,1710733775.1615489,181462.496504534,1710733775.2987244,181462.633681617,0.1371770830010064,FrameResult.NO_CHANGE,0.0
44,1710733775.3124206,181462.647377951,1710733775.4928288,181462.827786451,0.18040849998942576,FrameResult.NO_CHANGE,0.0
45,1710733775.502207,181462.837164534,1710733775.520523,181462.855480076,0.01831554199452512,FrameResult.CV_ERROR,0.0
46,1710733775.5336437,181462.868601159,1710733775.5414562,181462.876413617,0.007812458003172651,FrameResult.CV_ERROR,0.0
47,1710733775.5451384,181462.880095409,1710733775.5559452,181462.890902784,0.010807375016156584,FrameResult.CV_ERROR,0.0
48,1710733775.5718672,181462.906823617,1710733775.601745,181462.936701076,0.02987745899008587,FrameResult.CV_ERROR,0.0
49,1710733775.6089468,181462.943904076,1710733775.7067606,181463.041718284,0.09781420798390172,FrameResult.NO_CHANGE,0.0
50,1710733775.714931,181463.049888492,1710733775.7867723,181463.121729242,0.07184074999531731,FrameResult.NO_CHANGE,0.0
51,1710733775.7953467,181463.130304034,1710733775.8020036,181463.136961534,0.0066574999946169555,FrameResult.CV_ERROR,0.0
52,1710733775.8049738,181463.139931659,1710733775.812125,181463.147082326,0.007150666991947219,FrameResult.CV_ERROR,0.0
53,1710733775.8160298,181463.150987284,1710733775.823641,181463.158598909,0.0076116250129416585,FrameResult.CV_ERROR,0.0
54,1710733775.8263752,181463.161332867,1710733775.831077,181463.166034534,0.004701666999608278,FrameResult.CV_ERROR,0.0
55,1710733775.8394997,181463.174456451,1710733775.8451772,181463.180134534,0.005678082990925759,FrameResult.CV_ERROR,0.0
56,1710733775.852745,181463.187702451,1710733775.8601272,181463.195084284,0.007381833012914285,FrameResult.CV_ERROR,0.0
57,1710733775.8671331,181463.202090743,1710733775.876358,181463.211315659,0.009224915993399918,FrameResult.CV_ERROR,0.0
58,1710733775.8885953,181463.223552743,1710733775.9578614,181463.292819243,0.06926650000968948,FrameResult.NO_CHANGE,0.0
59,1710733775.962334,181463.297291618,1710733775.970829,181463.305785826,0.008494208013871685,FrameResult.CV_ERROR,0.0
60,1710733775.9735045,181463.308462159,1710733775.9801126,181463.315070034,0.006607874995097518,FrameResult.CV_ERROR,0.0
61,1710733775.9913874,181463.326344659,1710733776.0416646,181463.376621909,0.05027725000400096,FrameResult.NO_CHANGE,0.0
62,1710733776.0458374,181463.380794409,1710733776.0514233,181463.386380493,0.005586084007518366,FrameResult.CV_ERROR,0.0
63,1710733776.0573068,181463.392264409,1710733776.0631816,181463.398138826,0.005874417023733258,FrameResult.CV_ERROR,0.0
64,1710733776.0702198,181463.405177368,1710733776.0764515,181463.411409034,0.006231665989616886,FrameResult.CV_ERROR,0.0
65,1710733776.0814617,181463.416419534,1710733776.086407,181463.421364534,0.004944999993313104,FrameResult.CV_ERROR,0.0
66,1710733776.0890837,181463.424041201,1710733776.0935867,181463.428544076,0.004502875002799556,FrameResult.CV_ERROR,0.0
67,1710733776.096608,181463.431565409,1710733776.142042,181463.476999701,0.04543429199839011,FrameResult.NO_CHANGE,0.0
68,1710733776.1452582,181463.480215826,1710733776.1513603,181463.486317118,0.006101291975937784,FrameResult.CV_ERROR,0.0
69,1710733776.153817,181463.488774368,1710733776.1580873,181463.493044618,0.004270250006811693,FrameResult.CV_ERROR,0.0
70,1710733776.1615717,181463.496529576,1710733776.1659608,181463.500917951,0.0043883750040549785,FrameResult.CV_ERROR,0.0
71,1710733776.169749,181463.504706326,1710733776.1739962,181463.508953993,0.004247667005984113,FrameResult.CV_ERROR,0.0
72,1710733776.1764796,181463.511436743,1710733776.182218,181463.517175243,0.0057385000109206885,FrameResult.CV_ERROR,0.0
73,1710733776.1850667,181463.520023993,1710733776.1907463,181463.525703951,0.005679957976099104,FrameResult.CV_ERROR,0.0
74,1710733776.192317,181463.527274743,1710733776.1983862,181463.533343868,0.006069124996429309,FrameResult.CV_ERROR,0.0
75,1710733776.2006114,181463.535569034,1710733776.206059,181463.541016743,0.005447709001600742,FrameResult.CV_ERROR,0.0
76,1710733776.2103033,181463.545260951,1710733776.213824,181463.548781701,0.003520750004099682,FrameResult.CV_ERROR,0.0
77,1710733776.2162669,181463.551224451,1710733776.220202,181463.555159784,0.003935333021217957,FrameResult.CV_ERROR,0.0
78,1710733776.2245102,181463.559467326,1710733776.2284367,181463.563394409,0.003927082987502217,FrameResult.CV_ERROR,0.0
79,1710733776.2307377,181463.565695243,1710733776.2392132,181463.574170826,0.008475582988467067,FrameResult.CV_ERROR,0.0
80,1710733776.24277,181463.577727493,1710733776.2486296,181463.583586868,0.005859375,FrameResult.CV_ERROR,0.0
81,1710733776.2553396,181463.590296659,1710733776.261768,181463.596726034,0.006429375003790483,FrameResult.CV_ERROR,0.0
82,1710733776.2667668,181463.601724659,1710733776.2731702,181463.608127409,0.00640275000478141,FrameResult.CV_ERROR,0.0
83,1710733776.2787611,181463.613718868,1710733776.2845135,181463.619470409,0.005751541000790894,FrameResult.CV_ERROR,0.0
84,1710733776.2883382,181463.623295784,1710733776.2955499,181463.630507451,0.007211666990770027,FrameResult.CV_ERROR,0.0
85,1710733776.298126,181463.633083784,1710733776.302677,181463.637634659,0.004550875019049272,FrameResult.CV_ERROR,0.0
86,1710733776.3066986,181463.641656159,1710733776.3148832,181463.649841159,0.008185000013327226,FrameResult.CV_ERROR,0.0
87,1710733776.318543,181463.653500451,1710733776.3258321,181463.660789493,0.007289041997864842,FrameResult.CV_ERROR,0.0
88,1710733776.3281665,181463.663124076,1710733776.3342094,181463.669167451,0.006043375004082918,FrameResult.CV_ERROR,0.0
89,1710733776.3388016,181463.673759368,1710733776.3439145,181463.678872159,0.005112791026476771,FrameResult.CV_ERROR,0.0
90,1710733776.3469288,181463.681886743,1710733776.3525589,181463.687516701,0.005629958002828062,FrameResult.CV_ERROR,0.0
91,1710733776.3547523,181463.689709951,1710733776.3591304,181463.694087951,0.004378000012366101,FrameResult.CV_ERROR,0.0
92,1710733776.3624432,181463.697400659,1710733776.368177,181463.703134284,0.005733625002903864,FrameResult.CV_ERROR,0.0
93,1710733776.3723273,181463.707285159,1710733776.3790987,181463.714056368,0.006771208980353549,FrameResult.CV_ERROR,0.0
94,1710733776.3821263,181463.717084034,1710733776.3877838,181463.722741451,0.0056574170012027025,FrameResult.CV_ERROR,0.0
95,1710733776.3906844,181463.725640243,1710733776.3971536,181463.732111034,0.006470791005995125,FrameResult.CV_ERROR,0.0
96,1710733776.4020188,181463.736976659,1710733776.4069343,181463.741892243,0.004915583995170891,FrameResult.CV_ERROR,0.0
97,1710733776.4099202,181463.744877909,1710733776.4582129,181463.793170576,0.048292667022906244,FrameResult.NO_CHANGE,0.0
98,1710733776.460996,181463.795953284,1710733776.4656563,181463.800613868,0.0046605840034317225,FrameResult.CV_ERROR,0.0
99,1710733776.468337,181463.803294659,1710733776.473298,181463.808255993,0.0049613339942879975,FrameResult.CV_ERROR,0.0
100,1710733776.4757082,181463.810665784,1710733776.4796,181463.814557659,0.0038918750069569796,FrameResult.CV_ERROR,0.0
101,1710733776.4814003,181463.816358076,1710733776.516169,181463.851126993,0.034768916986649856,FrameResult.NO_CHANGE,0.0
102,1710733776.5179665,181463.852924493,1710733776.5220237,181463.856981159,0.004056666017277166,FrameResult.CV_ERROR,0.0
103,1710733776.5244005,181463.859358159,1710733776.5572553,181463.892212993,0.03285483398940414,FrameResult.NO_CHANGE,0.0
104,1710733776.5591319,181463.894089243,1710733776.5632331,181463.898190493,0.004101250000530854,FrameResult.CV_ERROR,0.0
105,1710733776.5660303,181463.900988076,1710733776.5724208,181463.907378535,0.006390458991518244,FrameResult.CV_ERROR,0.0
106,1710733776.5755439,181463.910501076,1710733776.5816143,181463.916571993,0.006070917006582022,FrameResult.CV_ERROR,0.0
107,1710733776.5858667,181463.920823951,1710733776.948389,181464.283346785,0.36252283400972374,FrameResult.LOW_CONFIDENCE,0.0
108,1710733776.9516518,181464.286609826,1710733777.3034618,181464.63841941,0.3518095840117894,FrameResult.SUCCESS,0.0
109,1710733777.3083167,181464.643274285,1710733777.7776506,181465.112608077,0.4693337920180056,FrameResult.NO_CHANGE,0.0
110,1710733777.7816064,181465.116564118,1710733777.8227217,181465.157678993,0.041114874999038875,FrameResult.JUNK_FRAME,0.0
111,1710733777.8260334,181465.160990993,1710733777.860878,181465.195835493,0.03484450001269579,FrameResult.JUNK_FRAME,0.0
112,1710733777.8630924,181465.198050243,1710733777.8957067,181465.230664243,0.032613999996101484,FrameResult.JUNK_FRAME,0.0
113,1710733777.8972921,181465.232249827,1710733777.9294436,181465.264400743,0.03215091599849984,FrameResult.JUNK_FRAME,0.0
114,1710733777.9311907,181465.266148535,1710733778.343367,181465.678324577,0.412176041980274,FrameResult.NO_CHANGE,0.0
115,1710733778.3450313,181465.679988744,1710733778.376929,181465.711886785,0.03189804099383764,FrameResult.JUNK_FRAME,0.0
116,1710733778.378531,181465.713488827,1710733778.410421,181465.745378494,0.031889667006907985,FrameResult.JUNK_FRAME,0.0
117,1710733778.4119806,181465.746938327,1710733778.444969,181465.779926327,0.03298799999174662,FrameResult.JUNK_FRAME,0.0
118,1710733778.447097,181465.782054869,1710733778.825769,181466.160726369,0.37867150001693517,FrameResult.NO_CHANGE,0.0
119,1710733778.8275247,181466.162482452,1710733779.1727915,181466.507748994,0.34526654198998585,FrameResult.NO_CHANGE,0.0
120,1710733779.1745079,181466.509465619,1710733779.206548,181466.541505411,0.032039792014984414,FrameResult.JUNK_FRAME,0.0
121,1710733779.2083762,181466.543333869,1710733779.5533187,181466.888276203,0.34494233402074315,FrameResult.NO_CHANGE,0.0
122,1710733779.5550897,181466.890047453,1710733779.5873313,181466.922288953,0.03224150001187809,FrameResult.JUNK_FRAME,0.0
123,1710733779.590587,181466.925544161,1710733779.9440913,181467.279048911,0.3535047500045039,FrameResult.NO_CHANGE,0.0
124,1710733779.9459584,181467.280916036,1710733780.295521,181467.630478203,0.34956216701539233,FrameResult.NO_CHANGE,0.0
125,1710733780.2972906,181467.632248078,1710733780.3350902,181467.67004737,0.03779929198208265,FrameResult.JUNK_FRAME,0.0
126,1710733780.337785,181467.672742411,1710733780.6906512,181468.025609036,0.352866625005845,FrameResult.NO_CHANGE,0.0
127,1710733780.6925015,181468.027459203,1710733781.160779,181468.49573662,0.4682774170069024,FrameResult.NO_CHANGE,0.0
128,1710733781.162564,181468.497521953,1710733781.195756,181468.530713287,0.03319133401964791,FrameResult.JUNK_FRAME,0.0
