seq,step_index,step_seq,expected_tag,transition,send_time,rtt,send_size_bytes,recv_size_bytes,frame_step_time
1,-1,1,initial,True,1716050604.4279494,1.2866084590204991,921620,4705,0.0
2,0,1,repeat,False,1716050605.7218075,0.2727542499778792,921620,4705,9.000010322779417e-06
3,0,2,blank,False,1716050605.9993794,0.21290233300533146,921620,4705,0.27770120900822803
4,0,3,repeat,False,1716050606.2207422,0.27084716700483114,921620,4705,0.49694766697939485
5,0,4,blank,False,1716050606.4971046,0.21064658398972824,921620,4705,0.7746953340247273
6,0,5,blank,False,1716050606.7163305,0.2087611659662798,921620,4705,0.9927198759978637
7,0,6,blank,False,1716050606.9335015,0.20937483297893777,921620,4705,1.2095882929861546
8,0,7,blank,False,1716050607.151002,0.20183199999155477,921620,4705,1.4277685430133715
9,0,8,repeat,False,1716050607.3613818,0.2718798329588026,921620,4705,1.6376378759741783
10,0,9,repeat,False,1716050607.6381307,0.2687663329998031,921620,4705,1.9165475430199876
11,0,10,blank,False,1716050607.9119725,0.20034695899812505,921620,4705,2.1903365430189297
12,0,11,repeat,False,1716050608.1169355,0.2605098750209436,921620,4705,2.395469126990065
13,0,12,blank,False,1716050608.3825343,0.1999444579705596,921620,4705,2.660773376992438
14,0,13,repeat,False,1716050608.5897527,0.27280499995686114,921620,4705,2.867058543022722
15,0,14,blank,False,1716050608.868271,0.21135524997953326,921620,4705,3.1461795439827256
16,0,15,blank,False,1716050609.0866168,0.206492250028532,921620,4705,3.3639358350192197
17,0,16,blank,False,1716050609.3002217,0.19982091698329896,921620,4705,3.5773394189891405
18,0,17,blank,False,1716050609.507734,0.20391412498429418,921620,4705,3.7846601270139217
19,0,18,blank,False,1716050609.7202919,0.20586674998048693,921620,4705,3.996961876982823
20,0,19,repeat,False,1716050609.9346511,0.27028062497265637,921620,4705,4.211163336003665
21,0,20,blank,False,1716050610.2088933,0.20415112504269928,921620,4705,4.487864710972644
22,0,21,blank,False,1716050610.421308,0.20700879202922806,921620,4705,4.6978165860055014
23,0,22,blank,False,1716050610.6366994,0.2093432919937186,921620,4705,4.91308566898806
24,0,23,blank,False,1716050610.8548465,0.20257525000488386,921620,4705,5.131062794011086
25,0,24,success,True,1716050611.06314,0.5894554590340704,921620,9315,5.342015545000322
26,1,1,repeat,False,1716050611.656619,0.5889359999564476,921620,9315,2.833025064319372e-06
27,1,2,repeat,False,1716050612.248129,0.5844686249620281,921620,9315,0.5916703750262968
28,1,3,blank,False,1716050612.8363094,0.27521433401852846,921620,9315,1.1797442919923924
29,1,4,blank,False,1716050613.1161704,0.2805912920157425,921620,9315,1.4587370000081137
30,1,5,blank,False,1716050613.4020133,0.2785018329741433,921620,9315,1.7439351250068285
31,1,6,repeat,False,1716050613.6852493,0.5882737080100924,921620,9315,2.0277327509829774
32,1,7,blank,False,1716050614.276256,0.2832552089821547,921620,9315,2.6197074170340784
33,1,8,blank,False,1716050614.5638218,0.27371845801826566,921620,9315,2.90636900102254
34,1,9,repeat,False,1716050614.842183,0.5843002499896102,921620,9315,3.1846679180162027
35,1,10,blank,False,1716050615.4290235,0.2826500419760123,921620,9315,3.772515875985846
36,1,11,blank,False,1716050615.716598,0.271966208005324,921620,9315,4.058479293016717
37,1,12,blank,False,1716050615.9932132,0.27927145798457786,921620,9315,4.335763834998943
38,1,13,repeat,False,1716050616.2766016,0.587029916991014,921620,9315,4.619168501987588
39,1,14,success,True,1716050616.865679,0.5833549170056358,921620,9321,5.2098135849810205
40,2,1,repeat,False,1716050617.4529762,0.5775481249438599,921620,9321,3.00002284348011e-06
41,2,2,blank,False,1716050618.0331676,0.26357541600009426,921620,9321,0.5801497920183465
42,2,3,low_confidence,False,1716050618.3031702,0.5779777499847114,921620,9321,0.8484284590231255
43,2,4,blank,False,1716050618.8835368,0.2570575830177404,921620,9321,1.4306708340300247
44,2,5,blank,False,1716050619.1461709,0.2704899579985067,921620,9321,1.6911266680108383
45,2,6,repeat,False,1716050619.423321,0.5786766249802895,921620,9321,1.9681032510125078
46,2,7,blank,False,1716050620.0045562,0.25243049999698997,921620,9321,2.5514452930074185
47,2,8,blank,False,1716050620.261515,0.2692807500134222,921620,9321,2.807404876977671
48,2,9,repeat,False,1716050620.5376,0.5839154999703169,921620,9321,3.0824662930099294
49,2,10,repeat,False,1716050621.1241188,0.5718051259755157,921620,9321,3.6711311690160073
50,2,11,blank,False,1716050621.6982768,0.260886209027376,921620,9321,4.245393418997992
51,2,12,blank,False,1716050621.965548,0.2691562090185471,921620,9321,4.510394876997452
52,2,13,blank,False,1716050622.241247,0.27842749998671934,921620,9321,4.786377919022925
53,2,14,blank,False,1716050622.5256667,0.2649689170066267,921620,9321,5.07047950301785
54,2,15,success,True,1716050622.7946773,0.5761163749848492,921620,9312,5.3415477109956555
55,3,1,repeat,False,1716050623.3744695,0.5770088759600185,921620,9312,2.7919886633753777e-06
56,3,2,blank,False,1716050623.9539104,0.25904375000391155,921620,9312,0.5793329589650966
57,3,3,repeat,False,1716050624.2166035,0.5869075829978101,921620,9312,0.8415035009966232
58,3,4,blank,False,1716050624.8063097,0.2831786670139991,921620,9312,1.4315447509870864
59,3,5,repeat,False,1716050625.0942488,0.5822752920212224,921620,9312,1.718813458981458
60,3,6,blank,False,1716050625.6791267,0.2727874160045758,921620,9312,2.304592000960838
61,3,7,repeat,False,1716050625.956045,0.5804892499581911,921620,9312,2.580669126007706
62,3,8,blank,False,1716050626.5393758,0.2843781670089811,921620,9312,3.1647015849594027
63,3,9,blank,False,1716050626.8295887,0.28394991700770333,921620,9312,3.4533833349705674
64,3,10,repeat,False,1716050627.1192698,0.5922184999799356,921620,9312,3.742781168955844
65,3,11,blank,False,1716050627.7143233,0.27919750002911314,921620,9312,4.339541626977734
66,3,12,blank,False,1716050627.9979525,0.2765697079594247,921620,9312,4.622505960986018
67,3,13,blank,False,1716050628.2791576,0.266385625989642,921620,9312,4.903642460994888
68,3,14,blank,False,1716050628.5490353,0.2814905419945717,921620,9312,5.174004336004145
69,3,15,success,True,1716050628.8337486,0.5787555839633569,921620,9306,5.459395502984989
70,4,1,repeat,False,1716050629.4161758,0.5823387909913436,921620,9306,2.8329668566584587e-06
71,4,2,blank,False,1716050630.0011177,0.20082633302081376,921620,9306,0.5849002079921775
72,4,3,blank,False,1716050630.210685,0.2067678750026971,921620,9306,0.7914199159713462
73,4,4,repeat,False,1716050630.4257495,0.5767906660330482,921620,9306,1.0068937079631723
74,4,5,repeat,False,1716050631.0051918,0.5763250000309199,921620,9306,1.589040374965407
75,4,6,blank,False,1716050631.5842304,0.203486459038686,921620,9306,2.167848791985307
76,4,7,blank,False,1716050631.7960804,0.2072101259836927,921620,9306,2.376947916985955
77,4,8,repeat,False,1716050632.0121644,0.5753922080039047,921620,9306,2.5927757089957595
78,4,9,repeat,False,1716050632.5901418,0.5783740840270184,921620,9306,3.174050333967898
79,4,10,blank,False,1716050633.1711926,0.2104777080239728,921620,9306,3.7548527919570915
80,4,11,blank,False,1716050633.3903177,0.210151958046481,921620,9306,3.9708595009869896
81,4,12,blank,False,1716050633.6089063,0.20536820904817432,921620,9306,4.189831583993509
82,4,13,blank,False,1716050633.8227148,0.2048761670012027,921620,9306,4.403359500982333
83,4,14,blank,False,1716050634.0361838,0.21072937495773658,921620,9306,4.616660625964869
84,4,15,blank,False,1716050634.255689,0.20627258298918605,921620,9306,4.836037709959783
85,4,16,blank,False,1716050634.471284,0.20363337500020862,921620,9306,5.051889375958126
86,4,17,success,True,1716050634.680818,0.5847185839666054,921620,9316,5.264037626970094
87,5,1,repeat,False,1716050635.2689412,0.5650704589788802,921620,9316,2.374988980591297e-06
