seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1715991167.257209,260967.392105436,1715991167.3359566,260967.470854686,0.07874924998031929,FrameResult.SUCCESS,0.0
2,1715991167.5485928,260967.683488561,1715991167.6190047,260967.753903144,0.0704145830241032,FrameResult.NO_CHANGE,0.0
3,1715991167.9170856,260968.051982894,1715991167.9902864,260968.125185019,0.07320212500053458,FrameResult.NO_CHANGE,0.0
4,1715991168.2802703,260968.415166686,1715991168.353013,260968.487911395,0.07274470900301822,FrameResult.NO_CHANGE,0.0
5,1715991168.593355,260968.728251478,1715991168.6015577,260968.73645577,0.00820429201121442,FrameResult.CV_ERROR,0.0
6,1715991168.8650737,260968.999969686,1715991168.8729722,260969.007870186,0.007900500000687316,FrameResult.CV_ERROR,0.0
7,1715991169.122456,260969.257352645,1715991169.1300933,260969.264991478,0.00763883299077861,FrameResult.CV_ERROR,0.0
8,1715991169.3609507,260969.495847103,1715991169.4306903,260969.565588687,0.06974158398224972,FrameResult.NO_CHANGE,0.0
9,1715991169.6698053,260969.804702354,1715991169.7426603,260969.877558812,0.0728564579912927,FrameResult.NO_CHANGE,0.0
10,1715991170.0338926,260970.168787895,1715991170.0418918,260970.176789479,0.008001584006706253,FrameResult.CV_ERROR,0.0
11,1715991170.2997878,260970.434683895,1715991170.371416,260970.506314312,0.07163041699095629,FrameResult.NO_CHANGE,0.0
12,1715991170.6074877,260970.742385062,1715991170.6148689,260970.749767062,0.007381999981589615,FrameResult.CV_ERROR,0.0
13,1715991170.90524,260971.040136687,1715991170.9767308,260971.111629312,0.07149262502207421,FrameResult.NO_CHANGE,0.0
14,1715991171.1915622,260971.326459354,1715991171.199528,260971.334425021,0.007965666998643428,FrameResult.CV_ERROR,0.0
15,1715991171.4279468,260971.562844063,1715991171.435832,260971.570728896,0.00788483300129883,FrameResult.CV_ERROR,0.0
16,1715991171.7207468,260971.855643688,1715991171.7933893,260971.928287896,0.07264420800493099,FrameResult.NO_CHANGE,0.0
17,1715991172.0428877,260972.177780771,1715991172.051226,260972.186123355,0.008342584013007581,FrameResult.CV_ERROR,0.0
18,1715991172.3440828,260972.47897998,1715991172.3519633,260972.486860855,0.007880874996772036,FrameResult.CV_ERROR,0.0
19,1715991172.6510284,260972.785925522,1715991172.659589,260972.794487022,0.008561499998904765,FrameResult.CV_ERROR,0.0
20,1715991172.9375627,260973.072459813,1715991173.303602,260973.438500564,0.3660407509887591,FrameResult.SUCCESS,0.0
21,1715991173.5808892,260973.715786355,1715991173.9495416,260974.084440314,0.36865395901259035,FrameResult.NO_CHANGE,0.0
