seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1715952528.6979518,222745.514289189,1715952528.7760534,222745.592392106,0.07810291697387584,FrameResult.SUCCESS,0.0
2,1715952528.8840032,222745.700341772,1715952528.8909895,222745.707328606,0.0069868339924141765,FrameResult.CV_ERROR,0.0
3,1715952529.0803888,222745.896726439,1715952529.4622333,222746.278572689,0.3818462500057649,FrameResult.LOW_CONFIDENCE,0.0
4,1715952529.605001,222746.421339773,1715952529.6593223,222746.47566119,0.05432141700293869,FrameResult.NO_CHANGE,0.0
5,1715952529.799407,222746.615744981,1715952529.8586247,222746.674963481,0.05921849998412654,FrameResult.NO_CHANGE,0.0
6,1715952529.9965699,222746.812907981,1715952530.002055,222746.818393106,0.005485125002451241,FrameResult.CV_ERROR,0.0
7,1715952530.181805,222746.998141356,1715952530.2564125,222747.07275119,0.0746098340023309,FrameResult.NO_CHANGE,0.0
8,1715952530.4184394,222747.234776273,1715952530.4918995,222747.308238398,0.07346212500124238,FrameResult.NO_CHANGE,0.0
9,1715952530.616888,222747.433225607,1715952530.6763768,222747.492715607,0.059489999985089526,FrameResult.NO_CHANGE,0.0
10,1715952530.7990298,222747.615368065,1715952530.8089623,222747.625300898,0.009932833025231957,FrameResult.CV_ERROR,0.0
11,1715952530.9329886,222747.749326315,1715952531.0055814,222747.821920648,0.07259433300350793,FrameResult.NO_CHANGE,0.0
12,1715952531.1269057,222747.943243107,1715952531.1322262,222747.948565399,0.005322292010532692,FrameResult.CV_ERROR,0.0
13,1715952531.259412,222748.07574919,1715952531.3324125,222748.148751607,0.07300241698976606,FrameResult.NO_CHANGE,0.0
14,1715952531.5055861,222748.321923065,1715952531.5137796,222748.33011419,0.008191125001758337,FrameResult.CV_ERROR,0.0
15,1715952531.6444306,222748.460767399,1715952531.652347,222748.46868544,0.007918040995718911,FrameResult.CV_ERROR,0.0
16,1715952531.7951214,222748.611457857,1715952531.8030508,222748.619388232,0.007930374995339662,FrameResult.CV_ERROR,0.0
17,1715952531.9612088,222748.777545899,1715952531.9692962,222748.785633524,0.008087624999461696,FrameResult.CV_ERROR,0.0
18,1715952532.0960605,222748.912396607,1715952532.1679966,222748.984335941,0.07193933401140384,FrameResult.NO_CHANGE,0.0
19,1715952532.3079846,222749.124321732,1715952532.314574,222749.130912816,0.006591084005776793,FrameResult.CV_ERROR,0.0
20,1715952532.4851005,222749.301438108,1715952532.4934568,222749.309795108,0.008357000013347715,FrameResult.CV_ERROR,0.0
21,1715952532.6102893,222749.426626524,1715952532.6180751,222749.434413149,0.007786625006701797,FrameResult.CV_ERROR,0.0
22,1715952532.7701423,222749.586478358,1715952532.8427467,222749.659085066,0.07260670801042579,FrameResult.NO_CHANGE,0.0
23,1715952532.987133,222749.803470774,1715952533.0539215,222749.870260524,0.06678975000977516,FrameResult.NO_CHANGE,0.0
24,1715952533.1774147,222749.993753275,1715952533.187657,222750.00399615,0.010242874996038154,FrameResult.CV_ERROR,0.0
25,1715952533.3294213,222750.145758691,1715952533.7093668,222750.525706066,0.3799473749822937,FrameResult.SUCCESS,0.0
26,1715952533.833771,222750.65010965,1715952534.17864,222750.994979025,0.3448693749960512,FrameResult.NO_CHANGE,0.0
27,1715952534.3049269,222751.121265775,1715952534.655883,222751.472222275,0.35095650001312606,FrameResult.NO_CHANGE,0.0
28,1715952534.7630126,222751.579351484,1715952535.1066446,222751.922984109,0.3436326250084676,FrameResult.NO_CHANGE,0.0
29,1715952535.2672632,222752.083600109,1715952535.3280134,222752.144351901,0.060751791985239834,FrameResult.JUNK_FRAME,0.0
30,1715952535.4628682,222752.279205817,1715952535.522401,222752.338739984,0.05953416699776426,FrameResult.JUNK_FRAME,0.0
31,1715952535.6652718,222752.481609692,1715952535.7196555,222752.535993817,0.05438412498915568,FrameResult.JUNK_FRAME,0.0
32,1715952535.8730311,222752.689369359,1715952536.2379827,222753.054321651,0.36495229200227186,FrameResult.NO_CHANGE,0.0
33,1715952536.3561554,222753.172494151,1715952536.4024417,222753.218780651,0.04628650000086054,FrameResult.JUNK_FRAME,0.0
34,1715952536.5562432,222753.372581776,1715952536.915982,222753.732321318,0.3597395420074463,FrameResult.NO_CHANGE,0.0
35,1715952537.0401285,222753.856467318,1715952537.0868824,222753.903221443,0.04675412501092069,FrameResult.JUNK_FRAME,0.0
36,1715952537.199428,222754.015766943,1715952537.2513638,222754.067701235,0.05193429201608524,FrameResult.JUNK_FRAME,0.0
37,1715952537.3738234,222754.19016086,1715952537.733992,222754.550330902,0.3601700420258567,FrameResult.NO_CHANGE,0.0
38,1715952537.88908,222754.705418652,1715952538.2496433,222755.065982319,0.36056366699631326,FrameResult.NO_CHANGE,0.0
39,1715952538.4043746,222755.22071311,1715952538.762867,222755.579206111,0.3584930009965319,FrameResult.SUCCESS,0.0
40,1715952538.898439,222755.714777486,1715952538.9406302,222755.756969194,0.042191707994788885,FrameResult.JUNK_FRAME,0.0
41,1715952539.052734,222755.869072527,1715952539.4139159,222756.230255152,0.36118262499803677,FrameResult.NO_CHANGE,0.0
42,1715952539.5336964,222756.350035319,1715952539.5733705,222756.389709319,0.03967399999964982,FrameResult.JUNK_FRAME,0.0
43,1715952539.73233,222756.548666903,1715952540.10781,222756.924146444,0.3754795410204679,FrameResult.NO_CHANGE,0.0
44,1715952540.2434895,222757.05982782,1715952540.594472,222757.410811195,0.35098337501403876,FrameResult.NO_CHANGE,0.0
45,1715952540.735742,222757.552080361,1715952540.7807982,222757.597137028,0.045056667004246265,FrameResult.JUNK_FRAME,0.0
46,1715952540.8924913,222757.708829695,1715952541.256614,222758.07295282,0.3641231249785051,FrameResult.NO_CHANGE,0.0
47,1715952541.4095094,222758.225847612,1715952541.4588456,222758.275183653,0.04933604100369848,FrameResult.JUNK_FRAME,0.0
48,1715952541.6061316,222758.422462195,1715952541.9789054,222758.795244362,0.37278216698905453,FrameResult.NO_CHANGE,0.0
