step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1710768273.542794,199328.851305507,1710768273.618882,199328.927393424,199328.851880299,199328.851880299,0.07551312501891516,0.0,0.07608791699749418,0.07608791699749418,0.0005747919785790145,1
1,1710768273.618882,199328.927393424,1710768279.5509555,199334.859467051,199328.928779674,199334.416067343,0.4433997079904657,5.230947072835447,5.932073626987403,0.7011265541519567,0.2577268461755011,252
2,1710768279.5509555,199334.859467051,1710768285.2304204,199340.538931845,199334.860372676,199340.115090637,0.42384120798669755,5.230947072835447,5.679464793996885,0.44851772116143884,0.024676513188751414,57
3,1710768285.2304204,199340.538931845,1710768290.9262903,199346.234801765,199340.540140304,199345.845275015,0.38952675001928583,5.230947072835447,5.695869920018595,0.46492284718314814,0.07539609717787243,29
4,1710768290.9262903,199346.234801765,1710768296.8552623,199352.163773768,199346.236106181,199351.737920017,0.4258537509886082,5.230947072835447,5.928972002991941,0.6980249301564942,0.27217117918189615,58
5,1710768296.8552623,199352.163773768,1710768302.6739485,199357.98246002,199352.164479809,199357.575479395,0.4069806250045076,5.230947072835447,5.818686251994222,0.5877391791587758,0.18075855416827835,65
6,1710768302.6739485,199357.98246002,1710768308.3102083,199363.618719773,199357.983543937,199363.232451565,0.38626820797799155,5.230947072835447,5.636259752995102,0.40531268015965516,0.019044472195673734,44
7,1710768308.3102083,199363.618719773,1710768314.018483,199369.326994442,199363.61941094,199368.949232816,0.3777616260049399,5.230947072835447,5.7082746690139174,0.47732759617847087,0.0995659701875411,55
8,1710768314.018483,199369.326994442,1710768319.7751782,199375.083689736,199369.327710775,199374.709399277,0.3742904590035323,5.230947072835447,5.756695293996017,0.5257482211605708,0.15145776217104867,33
9,1710768319.7751782,199375.083689736,1710768325.4199464,199380.72845803,199375.084356611,199380.335508197,0.392949833010789,5.230947072835447,5.644768294005189,0.4138212211697425,0.020871388172963634,49
10,1710768325.4199464,199380.72845803,1710768331.029979,199386.338490491,199380.729135905,199385.962546574,0.37594391699531116,5.230947072835447,5.610032461001538,0.37908538816609116,0.0031414711847901344,63
11,1710768331.029979,199386.338490491,1710768336.9959965,199392.304507869,199386.339173658,199391.911605786,0.3929020829964429,5.230947072835447,5.966017377999378,0.7350703051639318,0.342168222181499,55
12,1710768336.9959962,199392.304507869,1710768342.6072283,199397.915739872,199392.305222411,199397.555332288,0.3604075839975849,5.230947072835447,5.611232002993347,0.38028493015790055,0.019877346174325794,37
13,1710768342.6072283,199397.915739872,1710768348.260927,199403.569438583,199397.91646158,199403.166441124,0.40299745902302675,5.230947072835447,5.65369871101575,0.42275163818030315,0.019754179171286523,44
14,1710768348.260927,199403.569438583,1710768354.1990619,199409.50757346,199403.570484583,199409.124071169,0.3835022909916006,5.230947072835447,5.938134876982076,0.7071878041466295,0.32368551316903904,74
15,1710768354.1990619,199409.50757346,1710768360.0636997,199415.372211422,199409.50827196,199414.991891046,0.38032037601806223,5.230947072835447,5.864637962018605,0.6336908891831587,0.25337051317910664,32
16,1710768360.0637,199415.372211422,1710768365.695178,199421.003689508,199415.372907672,199420.617836132,0.38585337600670755,5.230947072835447,5.631478085997514,0.40053101316206785,0.014677637169370428,59
17,1710768365.695178,199421.003689508,1710768371.3225272,199426.63103876,199421.004411341,199426.238870135,0.3921686249959748,5.230947072835447,5.627349251997657,0.39640217916221054,0.0042335541802458465,112
18,1710768371.3225272,199426.63103876,1710768376.9427698,199432.251281387,199426.631705844,199431.870105762,0.3811756249924656,5.230947072835447,5.620242626988329,0.3892955541528824,0.008119929174426943,55
19,1710768376.9427698,199432.251281387,1710768382.537306,199437.845817598,199432.251981637,199437.485872139,0.3599454590003006,5.230947072835447,5.5945362109923735,0.36358913815692695,0.00364367917063646,49
20,1710768382.537306,199437.845817598,1710768388.4273908,199443.735902267,199437.846592681,199443.352737184,0.383165083010681,5.230947072835447,5.890084669023054,0.6591375961876071,0.2759725131909363,54
21,1710768388.4273908,199443.735902267,1710768394.3860726,199449.694584145,199443.736614559,199449.311562187,0.38302195799769834,5.230947072835447,5.958681877993513,0.7277348051580663,0.3447128471743781,48
22,1710768394.3860726,199449.694584145,1710768400.0024524,199455.31096394,199449.69538377,199454.927133648,0.3838302920048591,5.230947072835447,5.616379794984823,0.3854327221493765,0.001602430158527568,69
23,1710768400.0024524,199455.31096394,1710768405.8467865,199461.155297984,199455.311668106,199460.768546775,0.38675120897823945,5.230947072835447,5.84433404399897,0.6133869711635231,0.22663576219929382,89
24,1710768405.8467865,199461.155297984,1710768411.5164824,199466.824993778,199461.156080525,199466.403669903,0.4213238749944139,5.230947072835447,5.66969579400029,0.43874872116484376,0.017424846184439957,44
25,1710768411.5164824,199466.824993778,1710768417.1768706,199472.485381906,199466.825599861,199472.090562656,0.3948192500101868,5.230947072835447,5.660388128017075,0.4294410551816288,0.034621805185452104,44
26,1710768417.1768703,199472.485381906,1710768422.8339202,199478.142431825,199472.486316406,199477.737985075,0.4044467500061728,5.230947072835447,5.65704991898383,0.42610284614838356,0.021656096156220883,52
27,1710768422.8339202,199478.142431825,1710768428.4770222,199483.785533786,199478.143126283,199483.385340994,0.40019279200350866,5.230947072835447,5.643101961002685,0.41215488816723855,0.011962096177740023,49
28,1710768428.4770222,199483.785533786,1710768434.2863545,199489.594866164,199483.78622687,199489.188975997,0.4058901669923216,5.230947072835447,5.80933237800491,0.5783853051694638,0.17249513819115236,30
29,1710768434.2863545,199489.594866164,1710768440.0147588,199495.323270541,199489.595866455,199494.920828333,0.40244220799650066,5.230947072835447,5.728404377005063,0.4974573041696164,0.09501509618712589,42
30,1710768440.014759,199495.323270541,1710768445.6638927,199500.972404127,199495.323989125,199500.557244586,0.415159541007597,5.230947072835447,5.649133586004609,0.41818651316916267,0.003026972175575793,55
31,1710768445.6638925,199500.972404127,1710768451.3847976,199506.693309172,199500.973028669,199506.28672513,0.4065840420080349,5.230947072835447,5.720905044989195,0.48995797215374814,0.08337393015972339,38
32,1710768451.3847976,199506.693309172,1710768457.0074863,199512.315997966,199506.694023505,199511.941268424,0.37472954200347885,5.230947072835447,5.622688794013811,0.3917417211783647,0.01701217918889597,36
33,1710768457.0074863,199512.315997966,1710768462.5942302,199517.902741802,199512.316721216,199517.547569635,0.35517216700827703,5.230947072835447,5.586743836000096,0.3557967631646495,0.0006245961703825742,61
34,1710768462.5942302,199517.902741802,1710768468.252718,199523.561229513,199517.90346201,199523.161518679,0.39971083399723284,5.230947072835447,5.658487710985355,0.4275406381499085,0.02782980416668579,76
35,1710768468.252718,199523.561229513,1710768474.2031908,199529.511702265,199523.563246221,199529.136136682,0.37556558300275356,5.230947072835447,5.950472752010683,0.719525679175236,0.3439600961864926,81
36,1710768474.2031908,199529.511702265,1710768480.051254,199535.35976556,199529.512735182,199534.989958935,0.36980662497808225,5.230947072835447,5.848063294979511,0.6171162221440643,0.24730959717999212,68
37,1710768480.051254,199535.35976556,1710768485.9289324,199541.237443979,199535.36080806,199540.848367104,0.3890768749988638,5.230947072835447,5.877678418997675,0.6467313461622286,0.25765447117737494,45
38,1710768485.9289324,199541.237443979,1710768491.7340524,199547.042564065,199541.238308063,199546.663336857,0.37922720800270326,5.230947072835447,5.8051200860063545,0.574173013170908,0.19494580518221483,47
39,1710768491.7340527,199547.042564065,1710768497.3875394,199552.696050734,199547.043249274,199552.293568776,0.40248195800813846,5.230947072835447,5.6534866690053605,0.4225395961699139,0.02005763817578554,38
40,1710768497.3875391,199552.696050734,1710768503.3755124,199558.684023904,199552.696749609,199558.269582487,0.4144414170004893,5.230947072835447,5.987973170005716,0.7570260971702698,0.3425846801837906,33
41,1710768503.3755124,199558.684023904,1710768509.11108,199564.419591365,199558.684791696,199564.020192282,0.39939908299129456,5.230947072835447,5.735567461000755,0.5046203881653089,0.10522130518802442,75
42,1710768509.11108,199564.419591365,1710768515.1237142,199570.432225576,199564.420237365,199570.010942243,0.4212833329802379,5.230947072835447,6.012634210987017,0.78168713815157,0.3604038051853422,48
43,1710768515.123714,199570.432225576,1710768521.0157316,199576.324243162,199570.433245451,199575.952220121,0.3720230410108343,5.230947072835447,5.892017586011207,0.6610705131757602,0.289047472178936,48
44,1710768521.0157316,199576.324243162,1710768526.7360792,199582.04459079,199576.325046912,199581.657172165,0.3874186250031926,5.230947072835447,5.720347627997398,0.4894005551619518,0.10198193017276935,35
45,1710768526.7360792,199582.04459079,1710768532.3722057,199587.680717418,199582.045324623,199587.278899334,0.4018180840066634,5.230947072835447,5.636126628000056,0.4051795551646098,0.0033614711719565094,81
46,1710768532.372206,199587.680717418,1710768538.37457,199593.683081337,199587.681409459,199593.279760712,0.4033206249878276,5.230947072835447,6.002363918989431,0.7714168461539845,0.36809622118016705,72
47,1710768538.37457,199593.683081337,1710768544.3357954,199599.644306757,199593.683771504,199599.253776548,0.3905302089988254,5.230947072835447,5.961225420003757,0.7302783471683103,0.33974813818349503,59
48,1710768544.3357952,199599.644306757,1710768549.995844,199605.304355468,199599.645043215,199604.885756051,0.4185994169965852,5.230947072835447,5.660048710997216,0.4291016381617698,0.010502221179194748,47
