step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1714921261.9264956,32024.036951287,1714921263.4350107,32025.545466455,32024.037813412,32024.037813412,1.5076530430014827,0.0,1.508515168003214,1.508515168003214,0.0008621250017313287,1
1,1714921263.4350107,32025.545466455,1714921269.5103595,32031.620815416,32025.548209663,32030.926705999,0.6941094169997086,5.312561322729676,6.0753489609996905,0.7627876382700141,0.06867822126878309,19
2,1714921269.5103598,32031.620815416,1714921275.5435686,32037.654024336,32031.624480291,32037.006765252,0.647259083998506,5.1908866790862955,6.0332089199982875,0.8423222409119919,0.19506315691251075,15
3,1714921275.5435686,32037.654024336,1714921281.426525,32043.536980922,32037.655118419,32042.950328172,0.5866527500002121,5.207726368118381,5.8829565859996364,0.6752302178812553,0.0885774678827147,13
4,1714921281.426525,32043.536980922,1714921287.310678,32049.421133799,32043.538096755,32048.73039709,0.6907367089988838,5.170792067552778,5.884152876998996,0.7133608094462183,0.022624100445682416,14
5,1714921287.310678,32049.421133799,1714921293.1656637,32055.276119552,32049.422831799,32054.66813276,0.6079867919979733,5.179753362399833,5.854985753001529,0.6752323906016962,0.06724559860231238,15
6,1714921293.1656637,32055.276119552,1714921298.913581,32061.024036638,32055.277207593,32060.434359054,0.5896775839973998,4.859300791613506,5.747917085998779,0.8886162943852733,0.298938710388029,14
7,1714921298.913581,32061.024036638,1714921304.5188074,32066.62926314,32061.025208929,32066.02915864,0.600104499997542,4.890539074652502,5.605226502000733,0.7146874273482302,0.1145829273518757,14
8,1714921304.5188074,32066.62926314,1714921310.4881518,32072.598607435,32066.630408474,32071.861838601,0.7367688340018503,4.867284856900595,5.969344295001065,1.1020594381004702,0.3652906040988455,9
9,1714921310.4881518,32072.598607435,1714921316.0099938,32078.120449353,32072.599554393,32077.498189645,0.6222597079977277,4.89590799264125,5.521841917998245,0.6259339253569944,0.0036742173579114024,13
10,1714921316.0099936,32078.120449353,1714921320.8151224,32082.925578064,32078.121554562,32082.224761522,0.700816542001121,4.097120768663338,4.805128711002908,0.7080079423395702,0.007191400338342646,12
11,1714921320.8151224,32082.925578064,1714921325.6079247,32087.718380358,32082.927877981,32087.142710566,0.5756697920005536,4.175080939062338,4.792802293999557,0.6177213549372196,0.04205156293755863,11
