seq,step_index,step_seq,expected_tag,transition,send_time,rtt,send_size_bytes,recv_size_bytes,frame_step_time
1,-1,1,initial,True,1714891832.7194774,0.7356058760015003,921620,4705,0.0
2,0,1,repeat,False,1714891833.4600966,0.22100112499902025,921620,4705,6.54199902783148e-06
3,0,2,repeat,False,1714891833.6841862,0.21436225000070408,921620,4705,0.22476516700044158
4,0,3,repeat,False,1714891833.9012995,0.220758791998378,921620,4705,0.4421878339999239
5,0,4,repeat,False,1714891834.1247737,0.15723799999977928,921620,4705,0.6656949169992004
6,0,5,blank,False,1714891834.2845666,0.13542574999883072,921620,4705,0.825628083999618
7,0,6,repeat,False,1714891834.4258046,0.22625879100087332,921620,4705,0.9649276669988467
8,0,7,blank,False,1714891834.654746,0.14805758299917215,921620,4705,1.1957012089987984
9,0,8,blank,False,1714891834.8114777,0.11602216699975543,921620,4705,1.3491700839986152
10,0,9,repeat,False,1714891834.936599,0.1998955829985789,921620,4705,1.4738169589982135
11,0,10,blank,False,1714891835.1396785,0.1636479579974548,921620,4705,1.6803930429996399
12,0,11,repeat,False,1714891835.3124976,0.20789745900037815,921620,4705,1.8500731679996534
13,0,12,blank,False,1714891835.5231333,0.1671451670008537,921620,4705,2.0640483339993807
14,0,13,repeat,False,1714891835.6988266,0.21727195799758192,921620,4705,2.2364817509987915
15,0,14,blank,False,1714891835.9190552,0.12111570900015067,921620,4705,2.4598270429996774
16,0,15,repeat,False,1714891836.048711,0.20135170799767366,921620,4705,2.5863609179978084
17,0,16,blank,False,1714891836.2529335,0.13416954199783504,921620,4705,2.793615126000077
18,0,17,blank,False,1714891836.3962457,0.14988379200076452,921620,4705,2.9339119600008416
19,0,18,repeat,False,1714891836.554851,0.1812523330008844,921620,4705,3.092575251997914
20,0,19,blank,False,1714891836.7385292,0.13354145899938885,921620,4705,3.279608876997372
21,0,20,repeat,False,1714891836.8803566,0.19477658300093026,921620,4705,3.418612959998427
22,0,21,blank,False,1714891837.0778813,0.11496329200235778,921620,4705,3.6188582520007913
23,0,22,blank,False,1714891837.2012663,0.16384162499889499,921620,4705,3.73894591899807
24,0,23,blank,False,1714891837.3737862,0.15316050000183168,921620,4705,3.911475335000432
25,0,24,blank,False,1714891837.5356927,0.11544795800000429,921620,4705,4.073275418999401
26,0,25,repeat,False,1714891837.659812,0.20640700000149081,921620,4705,4.197435751997546
27,0,26,blank,False,1714891837.8690023,0.11975120799979777,921620,4705,4.409921586000564
28,0,27,repeat,False,1714891837.9960942,0.1889976669990574,921620,4705,4.534196918997623
29,0,28,blank,False,1714891838.1879692,0.1248831250013609,921620,4705,4.72878650200073
30,0,29,blank,False,1714891838.3214126,0.13945616599812638,921620,4705,4.859138626998174
31,0,30,blank,False,1714891838.4694316,0.1567403330009256,921620,4705,5.00733562700043
32,0,31,blank,False,1714891838.6307771,0.11940479199984111,921620,4705,5.170715252999798
33,0,32,success,True,1714891838.753168,0.5192338339984417,921620,9315,5.294444793998991
34,1,1,repeat,False,1714891839.2792277,0.4820486249991518,921620,9315,7.70800033933483e-06
35,1,2,low_confidence,False,1714891839.763846,0.4645135840000876,921620,9315,0.4868887080010609
36,1,3,blank,False,1714891840.230601,0.20154537499911385,921620,9315,0.9538245840012678
37,1,4,blank,False,1714891840.435132,0.19959791699875495,921620,9315,1.1581244590015558
38,1,5,blank,False,1714891840.6387236,0.2161986249993788,921620,9315,1.3612170839987812
39,1,6,blank,False,1714891840.8580546,0.1609765419998439,921620,9315,1.5810284590006631
40,1,7,blank,False,1714891841.0221205,0.16404108300048392,921620,9315,1.7451990420013317
41,1,8,blank,False,1714891841.1890206,0.1865950010032975,921620,9315,1.9122147919988493
42,1,9,blank,False,1714891841.3783674,0.1661071250018722,921620,9315,2.1015671259992814
43,1,10,repeat,False,1714891841.5474322,0.47463062499809894,921620,9315,2.270544543000142
44,1,11,blank,False,1714891842.0242126,0.1640274169985787,921620,9315,2.747596084998804
45,1,12,blank,False,1714891842.1908264,0.15352637500109267,921620,9315,2.9141128350020153
46,1,13,blank,False,1714891842.346627,0.18506750000233296,921620,9315,3.0699694180002552
47,1,14,repeat,False,1714891842.5345573,0.4988338750008552,921620,9315,3.2576157100011187
48,1,15,blank,False,1714891843.0355427,0.15262258300208487,921620,9315,3.758950751998782
49,1,16,repeat,False,1714891843.1906817,0.5253380009999091,921620,9315,3.914075626998965
50,1,17,repeat,False,1714891843.7182858,0.48820666699975845,921620,9315,4.441582876999746
51,1,18,blank,False,1714891844.2086675,0.16682958300225437,921620,9315,4.932069418999163
52,1,19,blank,False,1714891844.3783805,0.15965754199714866,921620,9315,5.1015277940023225
53,1,20,success,True,1714891844.5403383,0.5057801250004559,921620,9332,5.263960251999379
54,2,1,repeat,False,1714891845.0492232,0.5090394170001673,921620,9332,2.583001332823187e-06
55,2,2,blank,False,1714891845.5602753,0.18376616700334125,921620,9332,0.5109661669994239
56,2,3,blank,False,1714891845.747297,0.1873048750021553,921620,9332,0.6975063329991826
57,2,4,blank,False,1714891845.9383702,0.16667937499732943,921620,9332,0.8882427079988702
58,2,5,blank,False,1714891846.1079195,0.17940845900011482,921620,9332,1.0583677079994231
59,2,6,repeat,False,1714891846.291429,0.49164100000052713,921620,9332,1.2411159590010357
60,2,7,blank,False,1714891846.7851365,0.17795583400220494,921620,9332,1.7358589169998595
61,2,8,blank,False,1714891846.9662955,0.15498033299809322,921620,9332,1.9165392089998932
62,2,9,repeat,False,1714891847.1239183,0.5042126670014113,921620,9332,2.074310042000434
63,2,10,blank,False,1714891847.6303062,0.14874491699811188,921620,9332,2.5809577930012892
64,2,11,blank,False,1714891847.782016,0.15613358300106484,921620,9332,2.7322857930012105
65,2,12,repeat,False,1714891847.9411788,0.4873071260008146,921620,9332,2.8916432930018345
66,2,13,blank,False,1714891848.4305744,0.16859529199791723,921620,9332,3.381327375998808
67,2,14,blank,False,1714891848.602185,0.1658500420016935,921620,9332,3.552532876001351
68,2,15,repeat,False,1714891848.7711027,0.5262091250006051,921620,9332,3.721215210000082
69,2,16,blank,False,1714891849.299482,0.1874525410021306,921620,9332,4.250197584999114
70,2,17,blank,False,1714891849.4900231,0.18122862499876646,921620,9332,4.440379751998989
71,2,18,blank,False,1714891849.674885,0.19021070799863082,921620,9332,4.625016168000002
72,2,19,blank,False,1714891849.8683352,0.18874487499851966,921620,9332,4.81851641799949
73,2,20,blank,False,1714891850.0597596,0.18740079100098228,921620,9332,5.010176334999414
74,2,21,success,True,1714891850.2496333,0.48688091700023506,921620,9312,5.20053804300187
75,3,1,repeat,False,1714891850.739273,0.47790366700064624,921620,9312,2.2079984773881733e-06
76,3,2,repeat,False,1714891851.2191827,0.46287354200103437,921620,9312,0.47988154199993005
77,3,3,repeat,False,1714891851.684548,0.47556366699791397,921620,9312,0.9452175419974083
78,3,4,repeat,False,1714891852.1623163,0.6037477089994354,921620,9312,1.4229349589986668
79,3,5,blank,False,1714891852.768292,0.29688462499689194,921620,9312,2.028799166997487
80,3,6,repeat,False,1714891853.068559,0.5085809590018471,921620,9312,2.3285955419996753
81,3,7,repeat,False,1714891853.5792718,0.4961091250006575,921620,9312,2.839909208996687
82,3,8,blank,False,1714891854.0773141,0.17217733299912652,921620,9312,3.338000834999548
83,3,9,blank,False,1714891854.2515135,0.2186141249985667,921620,9312,3.5122314599975653
84,3,10,blank,False,1714891854.473329,0.22455516700210865,921620,9312,3.733459792998474
85,3,11,blank,False,1714891854.7013023,0.2011385000005248,921620,9312,3.961307001998648
86,3,12,blank,False,1714891854.905718,0.19143587500002468,921620,9312,4.165956959997857
87,3,13,repeat,False,1714891855.1005054,0.4906334590014012,921620,9312,4.360494626998843
88,3,14,blank,False,1714891855.5932431,0.18390370899942354,921620,9312,4.853897043998586
89,3,15,blank,False,1714891855.7797663,0.16935649999868474,921620,9312,5.040112668997608
90,3,16,success,True,1714891855.9510772,0.5032264170004055,921620,9306,5.211976918999426
91,4,1,repeat,False,1714891856.4573948,0.522719959000824,921620,9306,2.291002601850778e-06
92,4,2,blank,False,1714891856.9825711,0.11940808299914352,921620,9306,0.5249951250007143
93,4,3,blank,False,1714891857.107014,0.14999320799688576,921620,9306,0.6484197080026206
94,4,4,repeat,False,1714891857.2651277,0.5069622510018235,921620,9306,0.8040167079998355
95,4,5,blank,False,1714891857.7741945,0.15175395899859723,921620,9306,1.3168401250004536
96,4,6,blank,False,1714891857.9330533,0.1273102499981178,921620,9306,1.4728590000013355
97,4,7,blank,False,1714891858.0693786,0.10984854200069094,921620,9306,1.6082616670028074
98,4,8,blank,False,1714891858.1874866,0.15936274999694433,921620,9306,1.726740834001248
99,4,9,blank,False,1714891858.3555858,0.13105945800271002,921620,9306,1.894749959003093
100,4,10,blank,False,1714891858.4954963,0.15774874999988242,921620,9306,2.0346316670002125
101,4,11,repeat,False,1714891858.6602645,0.5358502919989405,921620,9306,2.200040917003207
102,4,12,repeat,False,1714891859.198378,0.4681147500014049,921620,9306,2.740881793000881
103,4,13,blank,False,1714891859.6684685,0.11698724999951082,921620,9306,3.211102376000781
104,4,14,blank,False,1714891859.788596,0.1444781249992957,921620,9306,3.3308250850022887
