seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1710730027.255973,177714.536952076,1710730027.2990716,177714.580051034,0.043098957976326346,FrameResult.SUCCESS,0.0
2,1710730027.3049266,177714.585906326,1710730027.3096857,177714.590665118,0.004758791998028755,FrameResult.CV_ERROR,0.0
3,1710730027.3133197,177714.594299118,1710730027.356857,177714.637836534,0.04353741600061767,FrameResult.NO_CHANGE,0.0
4,1710730027.3590367,177714.640016034,1710730027.406011,177714.686990368,0.04697433399269357,FrameResult.NO_CHANGE,0.0
5,1710730027.408472,177714.689450993,1710730027.4474442,177714.728423618,0.03897262501413934,FrameResult.NO_CHANGE,0.0
6,1710730027.4506993,177714.731678034,1710730027.507714,177714.788692326,0.05701429198961705,FrameResult.NO_CHANGE,0.0
7,1710730027.5148265,177714.795805368,1710730027.5189793,177714.799957493,0.004152125009568408,FrameResult.CV_ERROR,0.0
8,1710730027.5256078,177714.806587284,1710730027.5312507,177714.812230034,0.00564275000942871,FrameResult.CV_ERROR,0.0
9,1710730027.537801,177714.818779909,1710730027.542936,177714.823915326,0.005135417013661936,FrameResult.CV_ERROR,0.0
10,1710730027.5540056,177714.834984618,1710730027.6011732,177714.882152784,0.04716816599830054,FrameResult.NO_CHANGE,0.0
11,1710730027.6034262,177714.884405368,1710730027.6475875,177714.928565243,0.04415987498941831,FrameResult.NO_CHANGE,0.0
12,1710730027.6539812,177714.934960243,1710730027.6586745,177714.939653201,0.004692957998486236,FrameResult.CV_ERROR,0.0
13,1710730027.6631048,177714.944083409,1710730027.7005887,177714.981568409,0.03748500000801869,FrameResult.NO_CHANGE,0.0
14,1710730027.7037868,177714.984765576,1710730027.740543,177715.021522201,0.036756624991539866,FrameResult.NO_CHANGE,0.0
15,1710730027.7450583,177715.026035784,1710730027.825471,177715.106450034,0.08041425002738833,FrameResult.NO_CHANGE,0.0
16,1710730027.8559918,177715.136970826,1710730027.8635173,177715.144496326,0.007525499997427687,FrameResult.CV_ERROR,0.0
17,1710730027.869368,177715.150345784,1710730027.8738606,177715.154839659,0.004493874992476776,FrameResult.CV_ERROR,0.0
