step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1716389062.8201513,588880.666331515,1716389075.0757165,588892.921896687,588880.66772739,588880.66772739,12.254169297055341,0.0,12.255565172061324,12.255565172061324,0.0013958750059828162,1
1,1716389075.0757165,588892.921896687,1716389085.3236887,588903.169868941,588892.926711521,588901.07666119,2.0932077509351075,6.628336594836,10.247972253942862,3.619635659106862,1.5264279082184657,5
2,1716389085.3236887,588903.169868941,1716389094.4609218,588912.307102029,588903.173862358,588909.887677903,2.4194241259247065,5.890228799877273,9.137233088025823,3.24700428814855,0.827580162207596,4
3,1716389094.4609218,588912.307102029,1716389102.8361974,588920.682377658,588912.312429904,588918.770706115,1.9116715429117903,5.698567637977723,8.375275628990494,2.676707991012771,0.7650364481378347,4
4,1716389102.8361974,588920.682377658,1716389112.5487442,588930.394924579,588920.68668145,588927.873844286,2.5210802929941565,5.50493136913329,9.712546920985915,4.207615551852625,1.686535258893855,4
5,1716389112.5487444,588930.394924579,1716389122.8863993,588940.732579459,588930.39873337,588938.443516916,2.2890625429572538,6.332100723660548,10.33765488001518,4.0055541563546315,1.7164916134206578,5
6,1716389122.8863993,588940.732579459,1716389131.9782763,588949.824456338,588940.736900084,588947.857490629,1.966965708998032,6.1586215507884905,9.091876878985204,2.9332553281967133,0.9662896192166954,4
7,1716389131.9782763,588949.824456338,1716389141.3626122,588959.208792425,588949.828231505,588956.815996382,2.392796042957343,5.5793355818083175,9.38433608703781,3.8050005052294917,1.412204462219961,4
8,1716389141.3626122,588959.208792425,1716389149.6022646,588967.448444804,588959.212360258,588965.272384553,2.1760602509602904,6.009433779538005,8.239652378950268,2.2302185994122627,0.05415834847372025,4
9,1716389149.6022646,588967.448444804,1716389158.5757148,588976.421894933,588967.451903512,588974.217979807,2.2039151259232312,5.412157029293715,8.973450129036792,3.561293099743077,1.3573779738508165,4
10,1716389158.5757148,588976.421894933,1716389167.328735,588985.174915146,588976.426253392,588982.913776603,2.261138543020934,5.856169622365496,8.753020212985575,2.8968505906200788,0.635712047573179,4
11,1716389167.3287349,588985.174915146,1716389175.6157007,588993.46188094,588985.178732354,588991.316167689,2.145713250967674,5.567625377366891,8.28696579404641,2.7193404166795183,0.5736271657515317,4
12,1716389175.6157007,588993.46188094,1716389184.0109031,589001.857083319,588993.46562844,588999.160783568,2.696299750939943,5.516049749303626,8.395202378975227,2.8791526296716015,0.1828528787009418,4
13,1716389184.0109031,589001.857083319,1716389193.3389728,589011.185152991,589001.861976486,589008.742855281,2.4422977099893615,5.562077955830512,9.328069671988487,3.7659917161579752,1.3236940061906353,4
14,1716389193.3389728,589011.185152991,1716389201.8371959,589019.683376078,589011.189621241,589017.624064785,2.059311293065548,5.982911675521204,8.498223087051883,2.5153114115306794,0.45600011851638556,4
15,1716389201.8371959,589019.683376078,1716389211.1158676,589028.96204779,589019.687187953,589026.349621997,2.6124257929623127,5.466785707430141,9.278671711916104,3.811886004485963,1.1994602115591988,4
16,1716389211.1158676,589028.96204779,1716389219.9744737,589037.82065392,589028.96645304,589035.12551121,2.6951427099993452,6.014197171081781,8.858606130001135,2.844408958919354,0.14926624891813844,4
17,1716389219.9744737,589037.82065392,1716389228.317156,589046.163336257,589037.824744295,589043.827640756,2.3356955009512603,5.551457791284743,8.34268233703915,2.7912245457544076,0.45552904484793544,4
18,1716389228.317156,589046.163336257,1716389236.0109897,589053.857169843,589046.166890424,589051.830959967,2.026209876057692,5.53587454383278,7.693833586061373,2.157959042228593,0.13174916617572308,4
19,1716389236.0109897,589053.857169843,1716389244.9806397,589062.826819973,589053.860981552,589060.550287138,2.276532834977843,5.400359669847804,8.96965012990404,3.5692904600562354,1.292757625109516,4
20,1716389244.9806397,589062.826819973,1716389254.4073503,589072.253530644,589062.830478348,589069.906329559,2.347201084950939,5.86074415245206,9.426710671046749,3.5659665185946885,1.2187654336448759,5
21,1716389254.4073505,589072.253530644,1716389263.5072424,589081.353422647,589072.25719956,589079.022604855,2.330817791982554,5.858839241814527,9.099892002996057,3.24105276118153,0.9102349692257121,4
22,1716389263.5072424,589081.353422647,1716389272.1843495,589090.030529818,589081.357215856,589087.909629276,2.120900542009622,5.695975288140254,8.677107171039097,2.9811318828988433,0.8602313408628106,4
23,1716389272.1843495,589090.030529818,1716389281.4304154,589099.276595656,589090.03432136,589096.75702903,2.519566625938751,5.595365285705511,9.246065837913193,3.650700552207682,1.1311339262174442,4
24,1716389281.4304154,589099.276595656,1716389290.255898,589108.102078285,589099.280187489,589105.483321742,2.6187565429136157,5.909022485175775,8.825482629006729,2.916460143830953,0.2977036009542644,4
25,1716389290.255898,589108.102078285,1716389299.6184742,589117.464654498,589108.106054493,589114.952859455,2.51179504301399,5.5738826087221325,9.36257621308323,3.7886936043610975,1.2768985613947734,4
26,1716389299.6184742,589117.464654498,1716389308.5997076,589126.445887794,589117.469389123,589123.978049792,2.467838002019562,5.998251063795433,8.981233295984566,2.9829822321891335,0.5151442302158102,4
27,1716389308.5997076,589126.445887794,1716389317.9928024,589135.838982631,589126.450275502,589133.559438589,2.279544041957706,5.595999477528963,9.393094836967066,3.797095359438103,1.5175513174617663,4
28,1716389317.9928024,589135.838982631,1716389326.8739007,589144.720080969,589135.842729631,589142.045428217,2.6746527520008385,6.003995458399956,8.881098338053562,2.877102879653606,0.20245012769009918,4
29,1716389326.873901,589144.720080969,1716389336.0405173,589153.886697348,589144.723708844,589151.257847222,2.6288501259405166,5.561441518790621,9.166616378934123,3.605174860143501,0.9763247341616079,4
30,1716389336.040517,589153.886697348,1716389345.0203867,589162.866566977,589153.890476515,589160.66726706,2.199299916974269,5.881637563835326,8.979869629023597,3.09823206518827,0.8989321482367814,4
31,1716389345.0203867,589162.866566977,1716389353.4152477,589171.261428023,589162.870514852,589168.709520105,2.5519079179503024,5.637741604124415,8.394861045992002,2.7571194418675873,0.20521152392029762,4
32,1716389353.415248,589171.261428023,1716389362.2156723,589180.061852402,589171.265230481,589177.992584693,2.0692677090410143,5.526295918947438,8.80042437906377,3.274128460116332,1.2048607510514557,4
33,1716389362.2156723,589180.061852402,1716389370.3673038,589188.213483906,589180.065552944,589186.197393613,2.0160902929492295,5.710556519867099,8.15163150394801,2.4410749840809114,0.4249846910824999,4
34,1716389370.3673036,589188.213483906,1716389378.7747674,589196.62094766,589188.217291864,589194.3581227,2.2628249599365517,5.451140728979404,8.407463753945194,2.9563230249657906,0.6934980649966747,4
35,1716389378.7747674,589196.62094766,1716389387.3287058,589205.174885997,589196.624644993,589203.040926621,2.133959376020357,5.586968319988795,8.553938337019645,2.9669700170308495,0.8330106410430744,4
36,1716389387.3287058,589205.174885997,1716389395.8043284,589213.650508751,589205.178747038,589211.290211416,2.36029733507894,5.590547886164419,8.475622754078358,2.8850748679139393,0.5247775327879936,4
37,1716389395.8043287,589213.650508751,1716389404.4547145,589222.300894588,589213.654542376,589219.626695712,2.674198876018636,5.563923822810035,8.650385836954229,3.0864620141441934,0.41226313810329884,4
38,1716389404.4547143,589222.300894588,1716389412.5520515,589230.398231924,589222.304497588,589228.39574009,2.002491833991371,5.63327121379618,8.097337336046621,2.4640661222504416,0.46157428820151836,4
39,1716389412.5520518,589230.398231924,1716389420.9777021,589238.823882178,589230.401747216,589236.496156011,2.3277261670446023,5.455868054626636,8.42565025400836,2.969782199381724,0.6420560323167592,4
40,1716389420.977702,589238.823882178,1716389430.1472921,589247.993472391,589238.827616428,589245.353824556,2.6396478350507095,5.59149938261566,9.169590212986805,3.5780908303711447,0.9384429953061044,4
41,1716389430.1472921,589247.993472391,1716389438.3812506,589256.227430853,589247.997461349,589254.047136061,2.1802947919350117,5.86581233384412,8.233958461903967,2.3681461280598466,0.18785133608616889,4
42,1716389438.3812506,589256.227430853,1716389446.364155,589264.210335398,589256.229079645,589262.193330397,2.0170050009619445,5.436804403780628,7.982904545031488,2.54610014125086,0.52909514028579,4
43,1716389446.3641553,589264.210335398,1716389455.0327194,589272.878899402,589264.213067023,589270.607421484,2.271477918024175,5.4736086595166205,8.668564004008658,3.1949553444920378,0.9234774265205488,4
44,1716389455.0327191,589272.878899402,1716389463.949174,589281.795354114,589272.882741235,589279.254512697,2.540841417037882,5.676354572084719,8.916454712045379,3.24010013996066,0.6992587229469791,4
45,1716389463.949174,589281.795354114,1716389472.2537363,589290.099916326,589281.799263073,589288.03632145,2.0635948759736493,5.695561616136775,8.304562211968005,2.6090005958312297,0.5454057198949158,4
46,1716389472.2537363,589290.099916326,1716389480.397328,589298.243507872,589290.103900451,589295.997545829,2.2459620429435745,5.4881968797264085,8.143591545987874,2.655394666261466,0.409432623302564,4
47,1716389480.3973277,589298.243507872,1716389488.8025043,589306.648684501,589298.247592247,589304.480999333,2.1676851679803804,5.499543918494595,8.40517662896309,2.9056327104684954,0.7379475424531847,4
48,1716389488.8025043,589306.648684501,1716389496.9155777,589314.761757838,589306.652453584,589312.664661504,2.0970963339786977,5.570413193270773,8.113073337008245,2.5426601437374723,0.44556380971334875,4
49,1716389496.9155777,589314.761757838,1716389505.9716387,589323.817818842,589314.765543255,589321.282760008,2.535058834007941,5.47283622483328,9.056061004055664,3.583224779222384,1.0481659452198073,4
50,1716389505.9716387,589323.817818842,1716389515.2829232,589333.12910343,589323.822343592,589330.714615554,2.41448787599802,5.868785677385461,9.311284587951377,3.4424989105659156,1.0280110345920548,4
