seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1715954948.4107916,225165.342825456,1715954948.4891787,225165.421214372,0.07838891600840725,FrameResult.SUCCESS,0.0
2,1715954948.618634,225165.550668497,1715954948.6273081,225165.559343372,0.008674875018186867,FrameResult.CV_ERROR,0.0
3,1715954948.746443,225165.678477956,1715954948.8203328,225165.752368039,0.07389008297468536,FrameResult.NO_CHANGE,0.0
4,1715954948.946278,225165.878311748,1715954949.006843,225165.938878789,0.06056704098591581,FrameResult.NO_CHANGE,0.0
5,1715954949.15508,225166.087114081,1715954949.216172,225166.148207706,0.061093625001376495,FrameResult.NO_CHANGE,0.0
6,1715954949.344454,225166.276489248,1715954949.4075763,225166.339612081,0.06312283300212584,FrameResult.NO_CHANGE,0.0
7,1715954949.5552828,225166.487317498,1715954949.5642114,225166.496246373,0.008928875002311543,FrameResult.CV_ERROR,0.0
8,1715954949.6827238,225166.614757831,1715954949.6905608,225166.622595331,0.007837499986635521,FrameResult.CV_ERROR,0.0
9,1715954949.8467224,225166.778755831,1715954949.9187922,225166.850828206,0.07207237498369068,FrameResult.NO_CHANGE,0.0
10,1715954950.0509279,225166.982962498,1715954950.057207,225166.989237998,0.006275499996263534,FrameResult.CV_ERROR,0.0
11,1715954950.1966913,225167.12872504,1715954950.2047892,225167.136824081,0.00809904100606218,FrameResult.CV_ERROR,0.0
12,1715954950.335802,225167.267836457,1715954950.3439188,225167.27595379,0.00811733299633488,FrameResult.CV_ERROR,0.0
13,1715954950.4783125,225167.41034729,1715954950.4835145,225167.415549248,0.00520195800345391,FrameResult.CV_ERROR,0.0
14,1715954950.6265047,225167.558538207,1715954950.6343248,225167.566359665,0.00782145801349543,FrameResult.CV_ERROR,0.0
15,1715954950.7537715,225167.68580229,1715954950.762229,225167.694262998,0.0084607079916168,FrameResult.CV_ERROR,0.0
16,1715954950.9290388,225167.86107254,1715954950.9367568,225167.868790499,0.007717959000729024,FrameResult.CV_ERROR,0.0
17,1715954951.0918796,225168.023914207,1715954951.0997066,225168.031740374,0.0078261669841595,FrameResult.CV_ERROR,0.0
18,1715954951.2136917,225168.145724915,1715954951.2210577,225168.153091874,0.0073669590055942535,FrameResult.CV_ERROR,0.0
19,1715954951.3434205,225168.275455207,1715954951.351309,225168.283343749,0.007888541993452236,FrameResult.CV_ERROR,0.0
20,1715954951.5099232,225168.441956707,1715954951.5179067,225168.449940665,0.007983957999385893,FrameResult.CV_ERROR,0.0
21,1715954951.6774554,225168.609488832,1715954951.6852605,225168.617293957,0.007805125002050772,FrameResult.CV_ERROR,0.0
22,1715954951.8241718,225168.756203124,1715954951.8978763,225168.829911832,0.07370870799059048,FrameResult.NO_CHANGE,0.0
23,1715954952.0173223,225168.949356249,1715954952.0222464,225168.954277791,0.0049215419858228415,FrameResult.CV_ERROR,0.0
24,1715954952.1783106,225169.110345791,1715954952.2363994,225169.168434916,0.0580891249992419,FrameResult.NO_CHANGE,0.0
25,1715954952.378849,225169.310882749,1715954952.3871078,225169.319142249,0.008259499998530373,FrameResult.CV_ERROR,0.0
26,1715954952.5232034,225169.455236458,1715954952.5310736,225169.463106416,0.007869958004448563,FrameResult.CV_ERROR,0.0
27,1715954952.6608856,225169.592918958,1715954952.7359557,225169.667990749,0.07507179101230577,FrameResult.NO_CHANGE,0.0
28,1715954952.8723118,225169.804346166,1715954952.9374027,225169.869437541,0.06509137499961071,FrameResult.NO_CHANGE,0.0
29,1715954953.0729938,225170.004999916,1715954953.1344101,225170.06644525,0.06144533399492502,FrameResult.NO_CHANGE,0.0
30,1715954953.273551,225170.205586,1715954953.2779412,225170.209976083,0.004390082991449162,FrameResult.CV_ERROR,0.0
31,1715954953.4242485,225170.356280208,1715954953.432527,225170.364561166,0.008280957990791649,FrameResult.CV_ERROR,0.0
32,1715954953.5580478,225170.490080416,1715954953.565165,225170.497199041,0.007118625013390556,FrameResult.CV_ERROR,0.0
33,1715954953.707327,225170.639361166,1715954953.7150197,225170.64705075,0.007689584017498419,FrameResult.CV_ERROR,0.0
34,1715954953.8420393,225170.77407275,1715954953.8496985,225170.781732625,0.007659875001991168,FrameResult.CV_ERROR,0.0
35,1715954954.0092237,225170.941257,1715954954.376747,225171.308782667,0.36752566701034084,FrameResult.SUCCESS,0.0
36,1715954954.505868,225171.437903584,1715954954.8411,225171.773135875,0.33523229099228047,FrameResult.NO_CHANGE,0.0
37,1715954954.9787912,225171.910826084,1715954955.320697,225172.252733001,0.34190691699041054,FrameResult.LOW_CONFIDENCE,0.0
38,1715954955.468733,225172.400768709,1715954955.5217783,225172.453813501,0.05304479200276546,FrameResult.JUNK_FRAME,0.0
39,1715954955.6643257,225172.596359834,1715954955.7260072,225172.658042959,0.061683125008130446,FrameResult.JUNK_FRAME,0.0
40,1715954955.8752277,225172.807262209,1715954955.9420252,225172.874060709,0.06679849998909049,FrameResult.JUNK_FRAME,0.0
41,1715954956.1002233,225173.032256751,1715954956.170412,225173.102447084,0.07019033300457522,FrameResult.JUNK_FRAME,0.0
42,1715954956.3108728,225173.242907501,1715954956.3792331,225173.311268126,0.06836062500951812,FrameResult.JUNK_FRAME,0.0
43,1715954956.5408978,225173.472931626,1715954956.9040082,225173.836044168,0.36311254202155396,FrameResult.NO_CHANGE,0.0
44,1715954957.0288563,225173.960892168,1715954957.3653994,225174.297435127,0.3365429590048734,FrameResult.NO_CHANGE,0.0
45,1715954957.5234425,225174.45547796,1715954957.5822785,225174.514314043,0.05883608298609033,FrameResult.JUNK_FRAME,0.0
46,1715954957.7399588,225174.671988502,1715954958.0929039,225175.024940002,0.35295150001184084,FrameResult.NO_CHANGE,0.0
47,1715954958.2182722,225175.150308002,1715954958.2650988,225175.197134419,0.046826417004922405,FrameResult.JUNK_FRAME,0.0
48,1715954958.3737092,225175.30574496,1715954958.4211905,225175.353226169,0.04748120901058428,FrameResult.JUNK_FRAME,0.0
49,1715954958.5438967,225175.475931794,1715954958.5970702,225175.529105252,0.05317345799994655,FrameResult.JUNK_FRAME,0.0
50,1715954958.7293646,225175.661399752,1715954958.787413,225175.719448127,0.058048375009093434,FrameResult.JUNK_FRAME,0.0
51,1715954958.8977935,225175.829828919,1715954958.951326,225175.883361586,0.053532666992396116,FrameResult.JUNK_FRAME,0.0
52,1715954959.0625944,225175.994629294,1715954959.112103,225176.044138544,0.049509250005939975,FrameResult.JUNK_FRAME,0.0
53,1715954959.2148378,225176.146873252,1715954959.2626526,225176.194687627,0.04781437499332242,FrameResult.JUNK_FRAME,0.0
54,1715954959.391376,225176.323411711,1715954959.456953,225176.388988336,0.06557662499835715,FrameResult.JUNK_FRAME,0.0
55,1715954959.5827112,225176.514746253,1715954959.6362655,225176.568301128,0.05355487499036826,FrameResult.JUNK_FRAME,0.0
56,1715954959.7650268,225176.697062378,1715954960.1107717,225177.042807753,0.3457453750015702,FrameResult.SUCCESS,0.0
57,1715954960.2259126,225177.157948128,1715954960.2653081,225177.197343961,0.0393958329805173,FrameResult.JUNK_FRAME,0.0
58,1715954960.400682,225177.332716545,1715954960.749825,225177.68186092,0.3491443750099279,FrameResult.NO_CHANGE,0.0
59,1715954960.8747838,225177.80681942,1715954960.9169352,225177.848970878,0.04215145800844766,FrameResult.JUNK_FRAME,0.0
60,1715954961.0633883,225177.995422295,1715954961.4522994,225178.384330004,0.388907708984334,FrameResult.NO_CHANGE,0.0
61,1715954961.585513,225178.517548837,1715954961.621812,225178.55384767,0.03629883300163783,FrameResult.JUNK_FRAME,0.0
62,1715954961.7437637,225178.675799295,1715954961.7816586,225178.713694254,0.037894959008554,FrameResult.JUNK_FRAME,0.0
63,1715954961.9070716,225178.839106045,1715954962.2715394,225179.203575254,0.36446920901653357,FrameResult.NO_CHANGE,0.0
64,1715954962.3893156,225179.321351171,1715954962.4287796,225179.360815087,0.03946391600766219,FrameResult.JUNK_FRAME,0.0
65,1715954962.551154,225179.483189171,1715954962.5990112,225179.531046337,0.04785716600599699,FrameResult.JUNK_FRAME,0.0
66,1715954962.7181904,225179.650225462,1715954962.7723138,225179.704349171,0.054123708978295326,FrameResult.JUNK_FRAME,0.0
67,1715954962.9156783,225179.847712713,1715954963.2743115,225180.206347296,0.35863458301173523,FrameResult.NO_CHANGE,0.0
68,1715954963.390814,225180.322849504,1715954963.4307175,225180.362752754,0.0399032499990426,FrameResult.JUNK_FRAME,0.0
69,1715954963.5531497,225180.485184838,1715954963.599921,225180.531956255,0.046771416993578896,FrameResult.JUNK_FRAME,0.0
70,1715954963.7277942,225180.659828588,1715954963.7875886,225180.719624296,0.05979570801719092,FrameResult.JUNK_FRAME,0.0
71,1715954963.9274852,225180.859520713,1715954963.9782948,225180.910329796,0.05080908298259601,FrameResult.JUNK_FRAME,0.0
72,1715954964.1040003,225181.036034671,1715954964.1564116,225181.088446796,0.05241212499095127,FrameResult.JUNK_FRAME,0.0
73,1715954964.262641,225181.194676547,1715954964.6121526,225181.544188463,0.3495119160215836,FrameResult.NO_CHANGE,0.0
74,1715954964.737081,225181.669116922,1715954964.7788622,225181.710897713,0.04178079098346643,FrameResult.JUNK_FRAME,0.0
75,1715954964.9418607,225181.87389463,1715954964.9986427,225181.930677797,0.05678316700505093,FrameResult.JUNK_FRAME,0.0
76,1715954965.1301005,225182.062134464,1715954965.1887915,225182.120826672,0.058692207996500656,FrameResult.JUNK_FRAME,0.0
77,1715954965.3228533,225182.254887547,1715954965.3654659,225182.297501422,0.0426138750044629,FrameResult.JUNK_FRAME,0.0
78,1715954965.5281503,225182.460182005,1715954965.89041,225182.822445922,0.3622639170207549,FrameResult.SUCCESS,0.0
79,1715954966.0041397,225182.936175089,1715954966.330801,225183.262836881,0.326661792001687,FrameResult.NO_CHANGE,0.0
80,1715954966.4660547,225183.398089881,1715954966.8088703,225183.740906089,0.3428162079944741,FrameResult.LOW_CONFIDENCE,0.0
81,1715954966.941383,225183.873418214,1715954966.9880018,225183.920037214,0.04661900000064634,FrameResult.JUNK_FRAME,0.0
82,1715954967.141183,225184.073217965,1715954967.2056048,225184.137640256,0.06442229100503027,FrameResult.JUNK_FRAME,0.0
83,1715954967.3877225,225184.319756923,1715954967.459299,225184.391334298,0.07157737499801442,FrameResult.JUNK_FRAME,0.0
84,1715954967.577961,225184.509991756,1715954967.63725,225184.569285006,0.05929325000033714,FrameResult.JUNK_FRAME,0.0
85,1715954967.7733693,225184.705403798,1715954968.1222088,225185.054244715,0.3488409169949591,FrameResult.NO_CHANGE,0.0
86,1715954968.2530363,225185.18507209,1715954968.5872188,225185.519254674,0.334182583988877,FrameResult.NO_CHANGE,0.0
87,1715954968.7391164,225185.671151715,1715954969.0793586,225186.011394507,0.340242791979108,FrameResult.NO_CHANGE,0.0
88,1715954969.2507415,225186.182775882,1715954969.308589,225186.240624132,0.05784824999864213,FrameResult.JUNK_FRAME,0.0
89,1715954969.4354126,225186.367447632,1715954969.495361,225186.427395841,0.059948209003778175,FrameResult.JUNK_FRAME,0.0
90,1715954969.6431706,225186.575205174,1715954969.7076428,225186.639678299,0.06447312497766688,FrameResult.JUNK_FRAME,0.0
91,1715954969.828802,225186.760837049,1715954970.171202,225187.103237799,0.34240074999979697,FrameResult.NO_CHANGE,0.0
92,1715954970.2928793,225187.224914633,1715954970.3387887,225187.270824424,0.04590979099157266,FrameResult.JUNK_FRAME,0.0
93,1715954970.4856296,225187.417663716,1715954970.5443177,225187.476352675,0.05868895899038762,FrameResult.JUNK_FRAME,0.0
94,1715954970.6609068,225187.592942216,1715954970.7174256,225187.649461175,0.056518958997912705,FrameResult.JUNK_FRAME,0.0
95,1715954970.8302302,225187.762265383,1715954970.8836691,225187.815704341,0.05343895798432641,FrameResult.JUNK_FRAME,0.0
96,1715954971.0126333,225187.944668591,1715954971.070911,225188.002946091,0.0582775000075344,FrameResult.JUNK_FRAME,0.0
97,1715954971.1925836,225188.124618675,1715954971.5352502,225188.467286217,0.3426675419905223,FrameResult.SUCCESS,0.0
98,1715954971.6992657,225188.631301133,1715954971.7083418,225188.640377383,0.009076250018551946,FrameResult.CV_ERROR,0.0
99,1715954971.891526,225188.823560134,1715954972.2521963,225189.1842323,0.36067216598894447,FrameResult.NO_CHANGE,0.0
100,1715954972.397391,225189.3294263,1715954972.7414694,225189.673505342,0.34407904199906625,FrameResult.NO_CHANGE,0.0
101,1715954972.867611,225189.799646467,1715954973.202846,225190.134882009,0.3352355420065578,FrameResult.NO_CHANGE,0.0
102,1715954973.342308,225190.274343384,1715954973.3492684,225190.281304426,0.006961042003240436,FrameResult.CV_ERROR,0.0
103,1715954973.5046597,225190.436689634,1715954973.5123844,225190.444419301,0.007729667006060481,FrameResult.CV_ERROR,0.0
104,1715954973.6667845,225190.598818926,1715954973.674394,225190.606428843,0.007609916996443644,FrameResult.CV_ERROR,0.0
105,1715954973.8091967,225190.741226759,1715954973.8167672,225190.748802051,0.007575291994726285,FrameResult.CV_ERROR,0.0
106,1715954973.9683897,225190.900424259,1715954974.3311656,225191.263201551,0.3627772920008283,FrameResult.NO_CHANGE,0.0
107,1715954974.4896903,225191.42172551,1715954974.4979496,225191.429984926,0.008259416004875675,FrameResult.CV_ERROR,0.0
108,1715954974.6155832,225191.547617135,1715954974.6231096,225191.555144551,0.007527416019001976,FrameResult.CV_ERROR,0.0
109,1715954974.7617574,225191.693791343,1715954975.126173,225192.05820901,0.3644176670059096,FrameResult.NO_CHANGE,0.0
110,1715954975.2916856,225192.223720927,1715954975.6417897,225192.57382576,0.35010483299265616,FrameResult.NO_CHANGE,0.0
111,1715954975.774142,225192.706177552,1715954975.7809389,225192.712974635,0.006797083013225347,FrameResult.CV_ERROR,0.0
112,1715954975.915059,225192.847089635,1715954975.9228294,225192.854863635,0.00777399999788031,FrameResult.CV_ERROR,0.0
113,1715954976.0668905,225192.998924635,1715954976.0747726,225193.006807552,0.007882917008828372,FrameResult.CV_ERROR,0.0
114,1715954976.2261028,225193.158136927,1715954976.6102128,225193.542248844,0.3841119169956073,FrameResult.SUCCESS,0.0
115,1715954976.7722998,225193.704335219,1715954977.1056037,225194.037639386,0.33330416699755006,FrameResult.NO_CHANGE,0.0
