seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1714886509.910755,12483.215540432,1714886509.9845226,12483.28930964,0.07376920800015796,FrameResult.SUCCESS,0.0
2,1714886510.1046796,12483.409466099,1714886510.1625009,12483.467288641,0.0578225420013041,FrameResult.NO_CHANGE,0.0
3,1714886510.3071275,12483.611913932,1714886510.3704133,12483.675201474,0.0632875419996708,FrameResult.NO_CHANGE,0.0
4,1714886510.4943287,12483.799115141,1714886510.5521417,12483.856929141,0.05781399999978021,FrameResult.NO_CHANGE,0.0
5,1714886510.7249613,12484.029748474,1714886510.7285848,12484.033371891,0.0036234170001989696,FrameResult.CV_ERROR,0.0
6,1714886510.8620956,12484.166882849,1714886510.8666506,12484.171436599,0.004553749999104184,FrameResult.CV_ERROR,0.0
7,1714886510.9889643,12484.293751099,1714886510.9964392,12484.301224474,0.007473375000699889,FrameResult.CV_ERROR,0.0
8,1714886511.1301603,12484.434947766,1714886511.1340177,12484.438801224,0.003853457999866805,FrameResult.CV_ERROR,0.0
9,1714886511.2736564,12484.578442808,1714886511.281643,12484.586429266,0.007986458000232233,FrameResult.CV_ERROR,0.0
10,1714886511.397746,12484.702533141,1714886511.4444423,12484.749230099,0.04669695799930196,FrameResult.NO_CHANGE,0.0
11,1714886511.570021,12484.874807725,1714886511.5779068,12484.882693683,0.007885957998951199,FrameResult.CV_ERROR,0.0
12,1714886511.7225015,12485.027288058,1714886511.729801,12485.034586058,0.007298000000446336,FrameResult.CV_ERROR,0.0
13,1714886511.8446105,12485.149397266,1714886511.851936,12485.15672135,0.007324084001083975,FrameResult.CV_ERROR,0.0
14,1714886511.9689405,12485.273727016,1714886511.9765425,12485.281327475,0.00760045900096884,FrameResult.CV_ERROR,0.0
15,1714886512.1086962,12485.413483058,1714886512.178938,12485.48372535,0.07024229200033005,FrameResult.NO_CHANGE,0.0
16,1714886512.3258293,12485.630615558,1714886512.3328495,12485.637635558,0.007019999999101856,FrameResult.CV_ERROR,0.0
17,1714886512.4625762,12485.7673626,1714886512.470549,12485.775334475,0.007971875000293949,FrameResult.CV_ERROR,0.0
18,1714886512.619448,12485.924232308,1714886512.627706,12485.932491058,0.00825875000009546,FrameResult.CV_ERROR,0.0
19,1714886512.7603962,12486.065182892,1714886512.832757,12486.137544308,0.07236141599969415,FrameResult.NO_CHANGE,0.0
20,1714886512.946592,12486.251379184,1714886513.0050373,12486.309824934,0.05844575000082841,FrameResult.NO_CHANGE,0.0
21,1714886513.1218278,12486.426615725,1714886513.178379,12486.483166392,0.05655066699910094,FrameResult.NO_CHANGE,0.0
22,1714886513.3068042,12486.611591892,1714886513.3636816,12486.668469309,0.056877416998759145,FrameResult.NO_CHANGE,0.0
23,1714886513.4735377,12486.778325684,1714886513.4811585,12486.78594635,0.007620666001457721,FrameResult.CV_ERROR,0.0
24,1714886513.5987163,12486.903502559,1714886513.6061993,12486.9109846,0.007482040999093442,FrameResult.CV_ERROR,0.0
25,1714886513.7462964,12487.051082184,1714886513.7545564,12487.059341851,0.008259666999947513,FrameResult.CV_ERROR,0.0
26,1714886513.9095356,12487.214322392,1714886513.9813519,12487.286139101,0.07181670899990422,FrameResult.NO_CHANGE,0.0
