step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1716001879.723032,271680.295503035,1716001881.3619914,271681.934462536,271680.29678441,271680.29678441,1.6376781259896234,0.0,1.6389595009968616,1.6389595009968616,0.001281375007238239,1
1,1716001881.3619914,271681.934462536,1716001886.514959,271687.08743033,271681.937730244,271686.409567288,0.6778630419867113,4.378,5.152967793983407,0.7749677939834072,0.09710475197061896,16
2,1716001886.5149593,271687.08743033,1716001891.799898,271692.372368874,271687.089059122,271691.754084166,0.6182847080053762,4.378,5.284938544034958,0.9069385440349578,0.2886538360035047,11
3,1716001891.799898,271692.372368874,1716001896.968898,271697.541368918,271692.374156291,271696.903626543,0.637742375023663,4.378,5.169000043999404,0.7910000439994036,0.15325766894966364,12
4,1716001896.9688978,271697.541368918,1716001902.1857164,271702.758187379,271697.543203002,271702.147693671,0.6104937079944648,4.378,5.216818460961804,0.8388184609618037,0.22832475294126198,11
5,1716001902.1857164,271702.758187379,1716001906.610822,271707.183292964,271702.759851879,271706.552812047,0.6304809169960208,3.735,4.425105585018173,0.690105585018173,0.059624668036121875,8
6,1716001906.610822,271707.183292964,1716001911.1960986,271711.768569466,271707.185965839,271711.118050382,0.6505190840107389,3.735,4.585276502009947,0.850276502009947,0.1997574180131778,11
7,1716001911.1960983,271711.768569466,1716001915.6886795,271716.261150551,271711.771194424,271715.651258218,0.6098923330428079,3.735,4.492581085010897,0.7575810850108975,0.14768875198205933,8
8,1716001915.6886795,271716.261150551,1716001920.2950215,271720.867492512,271716.262876718,271720.267290262,0.600202250003349,3.735,4.6063419609563425,0.8713419609563426,0.2711397109669633,10
9,1716001920.2950215,271720.867492512,1716001925.2843547,271725.856825639,271720.869106262,271725.189217681,0.6676079580211081,4.049,4.98933312704321,0.9403331270432096,0.27272516902303323,12
10,1716001925.2843547,271725.856825639,1716001929.960554,271730.533024891,271725.858869139,271729.925870433,0.6071544580045156,4.049,4.676199251960497,0.627199251960497,0.020044793956913054,12
11,1716001929.960554,271730.533024891,1716001934.7506232,271735.323094268,271730.534506725,271734.709732809,0.6133614589925855,4.049,4.790069376991596,0.7410693769915957,0.12770791799994186,12
12,1716001934.7506232,271735.323094268,1716001939.578567,271740.151038187,271735.324583726,271739.484034061,0.667004125949461,4.049,4.827943918993697,0.7789439189936962,0.11193979304516688,11
13,1716001939.5785673,271740.151038187,1716001944.489957,271745.062427897,271740.152678103,271744.45330873,0.6091191670275293,4.049,4.911389710032381,0.8623897100323807,0.2532705430057831,12
14,1716001944.4899569,271745.062427897,1716001949.1778374,271749.750308358,271745.064104439,271749.124170941,0.6261374169844203,4.049,4.687880460987799,0.6388804609877985,0.012743044004309922,13
15,1716001949.1778374,271749.750308358,1716001954.07446,271754.646931027,271749.751994941,271754.028829777,0.6181012500310317,4.049,4.8966226690099575,0.8476226690099571,0.22952141897985712,9
16,1716001954.07446,271754.646931027,1716001958.9168868,271759.489357779,271754.648417527,271758.771396696,0.7179610829916783,4.049,4.8424267519731075,0.7934267519731071,0.07546566898236051,10
17,1716001958.9168868,271759.489357779,1716001963.8302941,271764.402765031,271759.492138029,271763.742255947,0.6605090839439072,4.049,4.9134072519955225,0.8644072519955222,0.20389816805254668,13
18,1716001963.830294,271764.402765031,1716001968.7603042,271769.332775408,271764.404679448,271768.706346158,0.6264292499981821,4.049,4.930010377021972,0.8810103770219717,0.25458112702472135,13
19,1716001968.7603045,271769.332775408,1716001973.6675532,271774.240024202,271769.334395992,271773.568881827,0.6711423749802634,4.049,4.907248793984763,0.858248793984763,0.18710641900543123,9
20,1716001973.6675532,271774.240024202,1716001978.756136,271779.328606955,271774.241437994,271778.538094121,0.7905128340353258,4.049,5.088582753029186,1.039582753029186,0.2490699189947918,7
21,1716001978.756136,271779.328606955,1716001983.6845102,271784.256981165,271779.330523913,271783.486199832,0.7707813329761848,4.049,4.9283742099651136,0.8793742099651132,0.10859287698986009,11
22,1716001983.6845102,271784.256981165,1716001988.499961,271789.072431834,271784.258782874,271788.453617084,0.6188147499924526,4.049,4.815450669033453,0.7664506690334525,0.14763591904193163,10
23,1716001988.499961,271789.072431834,1716001993.266649,271793.839119836,271789.074094668,271793.229336503,0.6097833329695277,4.049,4.766688001982402,0.7176880019824017,0.10790466901380569,8
24,1716001993.2666488,271793.839119836,1716001998.156066,271798.728536922,271793.840624045,271798.11117338,0.6173635420273058,4.049,4.889417086029425,0.8404170860294249,0.22305354400305077,9
25,1716001998.156066,271798.728536922,1716002003.0650594,271803.637530383,271798.73099563,271803.030148632,0.6073817510041408,4.049,4.9089934609946795,0.8599934609946791,0.25261170999147,10
26,1716002003.0650594,271803.637530383,1716002007.8129683,271808.385439177,271803.639840258,271807.78150426,0.6039349169586785,4.049,4.747908793971874,0.6989087939718734,0.09497387701412663,9
27,1716002007.8129683,271808.385439177,1716002012.799609,271813.372079846,271808.387183927,271812.716520554,0.6555592920049094,4.049,4.986640668998007,0.9376406689980064,0.2820813769940287,9
28,1716002012.7996087,271813.372079846,1716002017.7099655,271818.282436515,271813.373638054,271817.673858264,0.6085782509762794,4.049,4.910356668988243,0.8613566689882424,0.2527784180128947,11
29,1716002017.7099655,271818.282436515,1716002022.4368324,271823.009303517,271818.284270348,271822.377853767,0.6314497499843128,4.049,4.726867002027575,0.6778670020275746,0.04641725204419345,9
30,1716002022.4368324,271823.009303517,1716002027.4750288,271828.047499894,271823.010893475,271827.439969685,0.6075302090030164,4.049,5.038196376990527,0.9891963769905265,0.3816661679884419,8
31,1716002027.4750288,271828.047499894,1716002032.3555586,271832.928029688,271828.049500185,271832.245846104,0.6821835840237327,4.049,4.8805297940270975,0.8315297940270971,0.14934621000429615,9
32,1716002032.3555586,271832.928029688,1716002037.233003,271837.80547394,271832.929624229,271837.206178106,0.5992958339629695,4.049,4.877444251964334,0.828444251964334,0.22914841800229624,11
33,1716002037.233003,271837.80547394,1716002041.9620266,271842.534497651,271837.807125732,271841.934352234,0.6001454169745557,4.049,4.729023710999172,0.6800237109991718,0.0798782940255478,8
34,1716002041.9620266,271842.534497651,1716002046.7814457,271847.353916903,271842.536397151,271846.690358944,0.6635579590220004,4.049,4.819419252045918,0.7704192520459179,0.10686129302484915,10
35,1716002046.781446,271847.353916903,1716002051.6626616,271852.235132447,271847.355457111,271851.585533072,0.6495993749704212,4.049,4.881215543951839,0.8322155439518388,0.18261616898234934,9
36,1716002051.6626613,271852.235132447,1716002056.5680554,271857.140526449,271852.236746239,271856.526754532,0.6137719170073979,4.049,4.90539400203852,0.8563940020385195,0.2426220850320533,8
37,1716002056.5680554,271857.140526449,1716002061.5620575,271862.134528451,271857.142451574,271861.321787117,0.8127413340262137,4.049,4.994002002000343,0.9450020020003427,0.13226066797506064,11
38,1716002061.5620575,271862.134528451,1716002066.4150143,271866.98748512,271862.136358993,271866.37112687,0.6163582500303164,4.049,4.852956668997649,0.8039566689976487,0.187598418968264,11
39,1716002066.415014,271866.98748512,1716002071.4088933,271871.981364497,271866.989202037,271871.290805539,0.6905589579837397,4.049,4.9938793769688345,0.9448793769688342,0.2543204189860262,9
40,1716002071.4088933,271871.981364497,1716002076.2384334,271876.8109045,271871.983065081,271876.183776249,0.627128251013346,4.049,4.829540003032889,0.7805400030328888,0.15341175202047452,9
41,1716002076.2384334,271876.8109045,1716002081.0648186,271881.637289835,271876.813167083,271880.985293377,0.6519964580074884,4.049,4.826385335007217,0.7773853350072164,0.1253888770006597,9
42,1716002081.0648189,271881.637289835,1716002085.8716812,271886.444152212,271881.639029127,271885.763198753,0.6809534589992836,4.049,4.806862376979552,0.7578623769795518,0.07690891798119992,10
43,1716002085.8716812,271886.444152212,1716002090.6673627,271891.239833797,271886.445852003,271890.624067714,0.6157660830067471,4.049,4.795681584975682,0.7466815849756818,0.13091550196986645,10
44,1716002090.6673627,271891.239833797,1716002095.5975592,271896.170030258,271891.241354922,271895.576694633,0.5933356250170618,4.049,4.930196461034939,0.8811964610349383,0.2878608360188082,8
45,1716002095.5975592,271896.170030258,1716002100.6625218,271901.234992927,271896.171727466,271900.60763426,0.6273586669703946,4.049,5.064962668984663,1.0159626689846624,0.3886040020151995,11
46,1716002100.6625218,271901.234992927,1716002105.516439,271906.088909971,271901.236517844,271905.457442387,0.6314675839967094,4.049,4.853917044005357,0.8049170440053564,0.17344946000957862,10
47,1716002105.516439,271906.088909971,1716002110.3157802,271910.888251057,271906.090403888,271910.212853431,0.6753976260079071,4.049,4.799341086007189,0.7503410860071886,0.07494346000021324,9
48,1716002110.31578,271910.888251057,1716002115.182103,271915.7545741,271910.889710765,271915.129862683,0.6247114170109853,4.049,4.866323043010198,0.8173230430101972,0.1926116260001436,9
49,1716002115.1821032,271915.7545741,1716002120.0565703,271920.62904131,271915.756024516,271919.990000018,0.6390412920154631,4.049,4.874467209971044,0.8254672099710438,0.18642591795651242,8
50,1716002120.0565703,271920.62904131,1716002124.837729,271925.410199896,271920.63048306,271924.742302854,0.6678970420034602,4.049,4.781158586032689,0.7321585860326882,0.06426154403015971,10
