seq,step_index,step_seq,expected_tag,transition,send_time,rtt,send_size_bytes,recv_size_bytes,frame_step_time
1,-1,1,initial,True,1710730267.5608442,0.056205415981821716,921620,4716,0.0
2,0,1,repeat,False,1710730267.6206625,0.0436177920200862,921620,4716,8.000002708286047e-06
3,0,2,repeat,False,1710730267.667007,0.04082537500653416,921620,4716,0.04626137498416938
4,0,3,repeat,False,1710730267.7093909,0.043633833003696054,921620,4716,0.08969545899890363
5,0,4,repeat,False,1710730267.7548792,0.043299749988364056,921620,4716,0.13501108399941586
6,0,5,repeat,False,1710730267.8001204,0.04054700001142919,921620,4716,0.17993366697919555
7,0,6,repeat,False,1710730267.842455,0.04385233300854452,921620,4716,0.2222017500025686
8,0,7,blank,False,1710730267.8884082,0.004800833004992455,921620,4716,0.26803516698419116
9,0,8,blank,False,1710730267.8948214,0.004814541985979304,921620,4716,0.27464995899936184
10,0,9,repeat,False,1710730267.9013538,0.04042879099142738,921620,4716,0.28112116700503975
11,0,10,blank,False,1710730267.9432998,0.0049909999943338335,921620,4716,0.32336266699712723
12,0,11,repeat,False,1710730267.949829,0.03966325000510551,921620,4716,0.32964037600322627
13,0,12,repeat,False,1710730267.9913273,0.0406539999821689,921620,4716,0.37119870897731744
14,0,13,blank,False,1710730268.0337508,0.0052458340069279075,921620,4716,0.41345687600551173
15,0,14,blank,False,1710730268.0405536,0.00481187499826774,921620,4716,0.4208640419819858
16,0,15,repeat,False,1710730268.0467217,0.04222466598730534,921620,4716,0.4268908759986516
17,0,16,repeat,False,1710730268.090147,0.0749397500185296,921620,4716,0.4704485010006465
18,0,17,repeat,False,1710730268.167027,0.03909158398164436,921620,4716,0.5468365419947077
19,0,18,repeat,False,1710730268.208134,0.04131425000377931,921620,4716,0.5880968759884126
20,0,19,repeat,False,1710730268.2509036,0.04083824998815544,921620,4716,0.631105916982051
21,0,20,repeat,False,1710730268.2939496,0.04127395898103714,921620,4716,0.6738097509951331
22,0,21,blank,False,1710730268.3373833,0.005421166017185897,921620,4716,0.7176890010014176
23,0,22,blank,False,1710730268.345201,0.0055263329995796084,921620,4716,0.7254855009960011
24,0,23,blank,False,1710730268.3530638,0.0059202080010436475,921620,4716,0.7333399589988403
