step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1714893623.0062692,19596.559849714,1714893623.8580647,19597.411645256,19596.560262631,19596.560262631,0.851382625001861,0.0,0.8517955419993086,0.8517955419993086,0.0004129169974476099,1
1,1714893623.8580647,19597.411645256,1714893628.7330494,19602.28663005,19597.413984881,19601.803826217,0.4828038329978881,4.378,4.87498479399801,0.4969847939980099,0.014180960999510717,24
2,1714893628.7330496,19602.28663005,1714893633.5930762,19607.146656594,19602.287760467,19606.679585594,0.46707099999912316,4.378,4.860026543999993,0.4820265439999929,0.01495554400025867,15
3,1714893633.593076,19607.146656594,1714893638.686879,19612.240459472,19607.147880969,19611.737951638,0.5025078340004256,4.378,5.093802878000133,0.7158028780001331,0.21329504399909638,19
4,1714893638.686879,19612.240459472,1714893643.6529639,19617.206544474,19612.241657597,19616.704907182,0.5016372919999412,4.378,4.966085002000909,0.5880850020009092,0.08644771000035689,15
5,1714893643.6529639,19617.206544474,1714893647.982108,19621.535688685,19617.207621724,19621.026330934,0.5093577509978786,3.735,4.329144210998493,0.5941442109984929,0.0847864600000321,15
6,1714893647.982108,19621.535688685,1714893652.2721534,19625.825733936,19621.536827976,19625.331675435,0.4940585009971983,3.735,4.290045251000265,0.5550452510002652,0.06098675000248477,12
7,1714893652.2721534,19625.825733936,1714893656.6544416,19630.208022229,19625.826927269,19629.697356979,0.5106652499998745,3.735,4.382288292999874,0.6472882929998742,0.13662304299941752,18
8,1714893656.6544418,19630.208022229,1714893660.9070504,19634.46063069,19630.209210396,19633.976415106,0.4842155839978659,3.735,4.252608460999909,0.517608460999909,0.033392877001460874,15
9,1714893660.9070501,19634.46063069,1714893665.6118574,19639.165437942,19634.461773398,19638.657813275,0.5076246669996181,4.049,4.704807252001046,0.6558072520010461,0.1481825850023597,16
10,1714893665.6118574,19639.165437942,1714893670.1750903,19643.728670903,19639.166484275,19643.217103444,0.511567459001526,4.049,4.563232961001631,0.514232961001631,0.002665502001036657,15
11,1714893670.1750903,19643.728670903,1714893674.774125,19648.327705738,19643.729840861,19647.820614905,0.5070908330017119,4.049,4.599034834998747,0.5500348349987467,0.04294400199796655,15
12,1714893674.7741253,19648.327705738,1714893679.3440273,19652.897607782,19648.328926155,19652.396850615,0.5007571669993922,4.049,4.569902044000628,0.5209020440006276,0.02014487700216705,16
13,1714893679.3440273,19652.897607782,1714893683.9568508,19657.510431242,19652.898838699,19657.024903908,0.48552733399992576,4.049,4.612823460000072,0.563823460000072,0.07829612600107794,16
14,1714893683.9568508,19657.510431242,1714893688.651361,19662.204941494,19657.511521492,19661.701376952,0.5035645419993671,4.049,4.6945102520003275,0.6455102520003271,0.1419457100018917,18
15,1714893688.651361,19662.204941494,1714893693.2439451,19666.797525663,19662.205985452,19666.310302579,0.4872230840010161,4.049,4.5925841690004745,0.5435841690004741,0.05636108500038972,17
16,1714893693.2439451,19666.797525663,1714893697.8591244,19671.412704957,19666.798677538,19670.92195479,0.49075016700226115,4.049,4.615179293999972,0.5661792939999719,0.07542912699864246,12
17,1714893697.8591244,19671.412704957,1714893702.557163,19676.110743584,19671.413911498,19675.614833792,0.4959097920000204,4.049,4.698038626997004,0.6490386269970037,0.15312883499791496,18
18,1714893702.557163,19676.110743584,1714893707.1209977,19680.67457817,19676.111943751,19680.165885669,0.5086925010000414,4.049,4.563834586002486,0.5148345860024852,0.006142085003375541,15
19,1714893707.1209977,19680.67457817,1714893711.6369858,19685.190566171,19680.675777503,19684.737724837,0.4528413340012776,4.049,4.515988000999641,0.466988000999641,0.014146666999295121,16
20,1714893711.6369858,19685.190566171,1714893716.4491446,19690.002725006,19685.191644671,19689.544042923,0.45868208300089464,4.049,4.812158835000446,0.7631588350004455,0.3044767520004825,19
21,1714893716.4491446,19690.002725006,1714893721.1029005,19694.656480884,19690.003819756,19694.156908258,0.4995726260021911,4.049,4.653755878000084,0.6047558780000832,0.10518325199882383,18
22,1714893721.1029005,19694.656480884,1714893725.800436,19699.354016469,19694.657537634,19698.886805677,0.46721079199778615,4.049,4.69753558499724,0.6485355849972398,0.1813247930003854,15
23,1714893725.800436,19699.354016469,1714893730.4750922,19704.028672513,19699.355092677,19703.530543221,0.4981292919983389,4.049,4.674656044000585,0.6256560440005847,0.12752675200317753,17
24,1714893730.475092,19704.028672513,1714893735.2049632,19708.758543765,19704.02994493,19708.233687765,0.5248559999999998,4.049,4.72987125200234,0.6808712520023397,0.1560152520032716,16
25,1714893735.2049632,19708.758543765,1714893739.8769355,19713.430516059,19708.759651182,19712.908861309,0.5216547500021989,4.049,4.6719722939997155,0.6229722939997151,0.10131754399844795,16
26,1714893739.8769355,19713.430516059,1714893744.5309637,19718.084544311,19713.431651434,19717.614576477,0.469967834000272,4.049,4.654028251999989,0.6050282519999888,0.1350604180006485,16
27,1714893744.530964,19718.084544311,1714893749.1185265,19722.672106938,19718.085741394,19722.179806938,0.4923000000017055,4.049,4.587562626998988,0.5385626269989876,0.04626262699821382,12
28,1714893749.1185265,19722.672106938,1714893753.833927,19727.387507357,19722.673349688,19726.880756857,0.5067505000006349,4.049,4.715400419001526,0.6664004190015254,0.15964991900182213,18
29,1714893753.833927,19727.387507357,1714893758.4318306,19731.985411067,19727.388732274,19731.502708234,0.48270283300007577,4.049,4.597903709996899,0.5489037099968987,0.06620087699775468,15
30,1714893758.4318306,19731.985411067,1714893763.0279274,19736.581507778,19731.986502151,19736.063543528,0.5179642500006594,4.049,4.596096711000428,0.5470967110004272,0.02913246100069955,15
31,1714893763.0279274,19736.581507778,1714893767.7334492,19741.28702953,19736.582597445,19740.787412488,0.49961704200177337,4.049,4.705521752002824,0.6565217520028233,0.15690471000198158,13
32,1714893767.733449,19741.28702953,1714893772.4110272,19745.964607823,19741.28827778,19745.469615406,0.49499241699959384,4.049,4.677578292998078,0.6285782929980774,0.1335858759994153,19
33,1714893772.4110274,19745.964607823,1714893777.0191662,19750.572746534,19745.965714531,19750.093580825,0.4791657089990622,4.049,4.608138710998901,0.5591387109989006,0.07997300200077007,16
34,1714893777.019166,19750.572746534,1714893781.5333517,19755.086932286,19750.573944034,19754.622616244,0.46431604200188303,4.049,4.514185752002959,0.46518575200295853,0.0008697100020071957,15
35,1714893781.533352,19755.086932286,1714893786.0688808,19759.622461163,19755.088124327,19759.143803329,0.47865783399902284,4.049,4.5355288769969775,0.4865288769969771,0.007871042998885969,18
36,1714893786.0688806,19759.622461163,1714893790.7609334,19764.314513957,19759.623581955,19763.804466123,0.5100478339991241,4.049,4.692052794001938,0.6430527940019379,0.1330049600037455,15
37,1714893790.7609334,19764.314513957,1714893795.3839083,19768.937488792,19764.315599332,19768.435110292,0.502378499997576,4.049,4.622974834997876,0.5739748349978759,0.07159633500123164,21
38,1714893795.3839083,19768.937488792,1714893799.985328,19773.538908586,19768.938586751,19773.011233044,0.5276755420018162,4.049,4.60141979400214,0.55241979400214,0.024744252001255518,19
39,1714893799.9853282,19773.538908586,1714893804.6625137,19778.216094213,19773.540286544,19777.706604754,0.5094894590001786,4.049,4.677185626998835,0.6281856269988344,0.11869616799958749,14
40,1714893804.6625137,19778.216094213,1714893809.3190775,19782.872657965,19778.217609129,19782.370060548,0.5025974169984693,4.049,4.656563751999784,0.6075637519997832,0.10496633500224561,15
41,1714893809.3190775,19782.872657965,1714893813.8732183,19787.426798676,19782.873868048,19786.935828342,0.4909703339981206,4.049,4.554140710999491,0.5051407109994903,0.014170377002301393,16
42,1714893813.873218,19787.426798676,1714893818.5808983,19792.134478844,19787.427984676,19791.663799928,0.4706789160009066,4.049,4.707680168001389,0.6586801680013883,0.18800125200141338,20
43,1714893818.5808983,19792.134478844,1714893823.1413202,19796.694900888,19792.135588344,19796.205176971,0.48972391699862783,4.049,4.560422044000006,0.5114220440000059,0.021698127002309775,19
44,1714893823.1413205,19796.694900888,1714893827.8030825,19801.356662932,19796.696020347,19800.882252224,0.4744107080005051,4.049,4.66176204400108,0.6127620440010793,0.13835133600150584,14
45,1714893827.8030825,19801.356662932,1714893832.4729095,19806.026489892,19801.357733016,19805.541285684,0.4852042079983221,4.049,4.669826959998318,0.6208269599983174,0.135622752000927,16
46,1714893832.4729095,19806.026489892,1714893837.0854099,19810.638990269,19806.027597684,19810.098410977,0.5405792919991654,4.049,4.612500376999378,0.5635003769993778,0.022921085001144093,15
47,1714893837.0854099,19810.638990269,1714893841.654631,19815.208211313,19810.640554311,19814.715467938,0.49274337500173715,4.049,4.569221044002916,0.5202210440029154,0.027477669002109906,14
48,1714893841.654631,19815.208211313,1714893846.3690119,19819.922592232,19815.20929398,19819.418835398,0.5037568340012513,4.049,4.7143809189983585,0.6653809189983582,0.1616240849980386,16
49,1714893846.3690116,19819.922592232,1714893851.003398,19824.556978609,19819.92395819,19824.077054734,0.47992387500198674,4.049,4.634386377001647,0.5853863770016465,0.10546250200059148,16
50,1714893851.0033982,19824.556978609,1714893855.6252985,19829.178879028,19824.558357943,19828.631103403,0.547775625000213,4.049,4.621900418998848,0.5729004189988478,0.025124793999566464,15
