seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1714893623.7176812,19597.271257465,1714893623.790641,19597.344220173,0.07296270799997728,FrameResult.SUCCESS,0.0
2,1714893623.927173,19597.48074534,1714893623.9854493,19597.539028465,0.05828312499943422,FrameResult.NO_CHANGE,0.0
3,1714893624.1346326,19597.688210465,1714893624.4880495,19598.04162934,0.35341887500180746,FrameResult.LOW_CONFIDENCE,0.0
4,1714893624.6598902,19598.213468965,1714893624.6901708,19598.243750257,0.030281291998107918,FrameResult.NO_CHANGE,0.0
5,1714893624.8231132,19598.376691257,1714893624.8301518,19598.383730257,0.007039000000077067,FrameResult.CV_ERROR,0.0
6,1714893624.9779632,19598.531541299,1714893625.0499043,19598.603483799,0.07194250000247848,FrameResult.NO_CHANGE,0.0
7,1714893625.1813123,19598.734886299,1714893625.2480147,19598.801594257,0.06670795799800544,FrameResult.NO_CHANGE,0.0
8,1714893625.4079764,19598.961553882,1714893625.4150093,19598.968587882,0.007033999998384388,FrameResult.CV_ERROR,0.0
9,1714893625.5573866,19599.110964716,1714893625.6295376,19599.183117424,0.07215270799861173,FrameResult.NO_CHANGE,0.0
10,1714893625.7385323,19599.292110549,1714893625.7428532,19599.296432382,0.004321833002904896,FrameResult.CV_ERROR,0.0
11,1714893625.8566337,19599.410210466,1714893625.9276261,19599.481205799,0.07099533299697214,FrameResult.NO_CHANGE,0.0
12,1714893626.0551023,19599.608680966,1714893626.060958,19599.614535632,0.0058546660002321005,FrameResult.CV_ERROR,0.0
13,1714893626.2015648,19599.755142008,1714893626.271842,19599.825421758,0.0702797499980079,FrameResult.NO_CHANGE,0.0
14,1714893626.4194853,19599.973061758,1714893626.484819,19600.038398341,0.06533658300031675,FrameResult.NO_CHANGE,0.0
15,1714893626.6323233,19600.185900799,1714893626.699172,19600.252751924,0.06685112500053947,FrameResult.NO_CHANGE,0.0
16,1714893626.819976,19600.373554216,1714893626.825012,19600.378586591,0.005032375000155298,FrameResult.CV_ERROR,0.0
17,1714893626.9519072,19600.505485341,1714893627.0226758,19600.576255175,0.07076983400111203,FrameResult.NO_CHANGE,0.0
18,1714893627.1770961,19600.730673341,1714893627.2462137,19600.7997933,0.0691199590000906,FrameResult.NO_CHANGE,0.0
19,1714893627.3687735,19600.922351258,1714893627.3737974,19600.927376716,0.00502545800191001,FrameResult.CV_ERROR,0.0
20,1714893627.4956405,19601.049218633,1714893627.5030253,19601.05660305,0.007384417000139365,FrameResult.CV_ERROR,0.0
21,1714893627.669899,19601.22347705,1714893627.6776288,19601.23120305,0.007725999999820488,FrameResult.CV_ERROR,0.0
22,1714893627.830211,19601.3837888,1714893627.8380933,19601.391671967,0.007883166999818059,FrameResult.CV_ERROR,0.0
23,1714893627.9712045,19601.52478255,1714893627.9789438,19601.532522092,0.0077395419975800905,FrameResult.CV_ERROR,0.0
24,1714893628.186232,19601.739809925,1714893628.1936646,19601.747242509,0.007432584003254306,FrameResult.CV_ERROR,0.0
25,1714893628.313789,19601.867367092,1714893628.6738307,19602.2274103,0.3600432080020255,FrameResult.SUCCESS,0.0
26,1714893628.8364189,19602.389998092,1714893629.1813,19602.734879842,0.3448817499993311,FrameResult.NO_CHANGE,0.0
27,1714893629.301203,19602.854782759,1714893629.6365023,19603.190082093,0.33529933399768197,FrameResult.NO_CHANGE,0.0
28,1714893629.781452,19603.335031801,1714893629.8328362,19603.386415509,0.05138370799977565,FrameResult.JUNK_FRAME,0.0
29,1714893629.9753761,19603.528954384,1714893630.0351546,19603.588734134,0.05977974999768776,FrameResult.JUNK_FRAME,0.0
30,1714893630.1656053,19603.719183801,1714893630.2250443,19603.778623426,0.05943962499804911,FrameResult.JUNK_FRAME,0.0
31,1714893630.347723,19603.901301593,1714893630.6947756,19604.24835526,0.34705366699927254,FrameResult.NO_CHANGE,0.0
32,1714893630.8222003,19604.37577951,1714893630.8698537,19604.423433051,0.04765354100163677,FrameResult.JUNK_FRAME,0.0
33,1714893630.9896998,19604.543279343,1714893631.3304687,19604.884048302,0.3407689589985239,FrameResult.NO_CHANGE,0.0
34,1714893631.480947,19605.034526218,1714893631.5330079,19605.08658751,0.05206129199723364,FrameResult.JUNK_FRAME,0.0
35,1714893631.680655,19605.234232593,1714893631.7407134,19605.29429301,0.06006041699947673,FrameResult.JUNK_FRAME,0.0
36,1714893631.8762622,19605.429841552,1714893632.2241802,19605.777760094,0.34791854200011585,FrameResult.NO_CHANGE,0.0
37,1714893632.3804593,19605.934038636,1714893632.4351053,19605.988684677,0.05464604099688586,FrameResult.JUNK_FRAME,0.0
38,1714893632.5503955,19606.103975094,1714893632.892972,19606.446551927,0.3425768330016581,FrameResult.NO_CHANGE,0.0
39,1714893633.0273154,19606.580895052,1714893633.076518,19606.630097886,0.04920283400133485,FrameResult.JUNK_FRAME,0.0
40,1714893633.19339,19606.746969178,1714893633.5280046,19607.081584553,0.3346153750026133,FrameResult.SUCCESS,0.0
41,1714893633.6552505,19607.208830136,1714893633.9880123,19607.541592095,0.3327619589981623,FrameResult.NO_CHANGE,0.0
42,1714893634.1188033,19607.67238247,1714893634.4505053,19608.004085053,0.3317025830001512,FrameResult.NO_CHANGE,0.0
43,1714893634.5787144,19608.132293762,1714893634.620576,19608.174155095,0.04186133300026995,FrameResult.JUNK_FRAME,0.0
44,1714893634.7777903,19608.331367387,1714893634.8347352,19608.388314553,0.05694716600191896,FrameResult.JUNK_FRAME,0.0
45,1714893634.986938,19608.540515178,1714893635.049075,19608.602654512,0.06213933400067617,FrameResult.JUNK_FRAME,0.0
46,1714893635.1937058,19608.747283345,1714893635.258814,19608.81239372,0.06511037499876693,FrameResult.JUNK_FRAME,0.0
47,1714893635.4260528,19608.979630304,1714893635.4907248,19609.044304429,0.06467412500205683,FrameResult.JUNK_FRAME,0.0
48,1714893635.6078286,19609.161406845,1714893635.6655593,19609.219138929,0.05773208399841678,FrameResult.JUNK_FRAME,0.0
49,1714893635.7978683,19609.351446012,1714893635.8591564,19609.412735637,0.061289625002245884,FrameResult.JUNK_FRAME,0.0
50,1714893635.975803,19609.529381346,1714893636.3244865,19609.878066179,0.34868483299942454,FrameResult.NO_CHANGE,0.0
51,1714893636.490217,19610.043795596,1714893636.5470364,19610.100615221,0.05681962499875226,FrameResult.JUNK_FRAME,0.0
52,1714893636.6639533,19610.217532721,1714893637.00959,19610.563169888,0.34563716699994984,FrameResult.NO_CHANGE,0.0
53,1714893637.1362143,19610.689793929,1714893637.1761696,19610.729749221,0.039955291998921894,FrameResult.JUNK_FRAME,0.0
54,1714893637.3188534,19610.872431096,1714893637.370264,19610.923843513,0.05141241700039245,FrameResult.JUNK_FRAME,0.0
55,1714893637.5108335,19611.064411846,1714893637.569818,19611.123397721,0.05898587499905261,FrameResult.JUNK_FRAME,0.0
56,1714893637.687359,19611.240933055,1714893637.7415388,19611.295118388,0.054185332999622915,FrameResult.JUNK_FRAME,0.0
57,1714893637.8616114,19611.415189388,1714893637.91732,19611.47089943,0.05571004200101015,FrameResult.JUNK_FRAME,0.0
58,1714893638.0543463,19611.607924638,1714893638.1127481,19611.666327805,0.05840316700050607,FrameResult.JUNK_FRAME,0.0
59,1714893638.2628987,19611.816472555,1714893638.628103,19612.181682805,0.3652102499981993,FrameResult.SUCCESS,0.0
60,1714893638.7780986,19612.331677722,1714893639.1163957,19612.66997568,0.33829795800193097,FrameResult.LOW_CONFIDENCE,0.0
61,1714893639.2388277,19612.792407347,1714893639.5741215,19613.127701139,0.33529379200263065,FrameResult.NO_CHANGE,0.0
62,1714893639.7110553,19613.264634639,1714893640.0477388,19613.601318806,0.33668416699947556,FrameResult.NO_CHANGE,0.0
63,1714893640.2615616,19613.815139181,1714893640.3335552,19613.887134889,0.0719957080000313,FrameResult.JUNK_FRAME,0.0
64,1714893640.4552133,19614.008791556,1714893640.5147135,19614.068293306,0.05950175000180025,FrameResult.JUNK_FRAME,0.0
65,1714893640.6407266,19614.194305264,1714893640.9867177,19614.540297556,0.34599229199739057,FrameResult.NO_CHANGE,0.0
66,1714893641.119983,19614.673562223,1714893641.169825,19614.723404681,0.04984245800005738,FrameResult.JUNK_FRAME,0.0
67,1714893641.3052,19614.858779556,1714893641.360677,19614.914256973,0.05547741699774633,FrameResult.JUNK_FRAME,0.0
68,1714893641.5111537,19615.064731848,1714893641.8673437,19615.420923432,0.3561915840000438,FrameResult.NO_CHANGE,0.0
69,1714893642.023837,19615.577416557,1714893642.3663523,19615.919932015,0.34251545799997984,FrameResult.NO_CHANGE,0.0
70,1714893642.4859424,19616.039521515,1714893642.531332,19616.084911724,0.045390209001197945,FrameResult.JUNK_FRAME,0.0
71,1714893642.6567948,19616.210374099,1714893642.711059,19616.264638807,0.054264708000118844,FrameResult.JUNK_FRAME,0.0
72,1714893642.8462324,19616.399810599,1714893642.9052422,19616.458821516,0.059010917000705376,FrameResult.JUNK_FRAME,0.0
73,1714893643.0258658,19616.579445141,1714893643.0845945,19616.638173849,0.058728708001581253,FrameResult.JUNK_FRAME,0.0
74,1714893643.242202,19616.795779891,1714893643.5971367,19617.150716516,0.3549366250008461,FrameResult.SUCCESS,0.0
75,1714893643.7483635,19617.301942849,1714893644.0895169,19617.643096433,0.34115358399867546,FrameResult.NO_CHANGE,0.0
76,1714893644.2177267,19617.771306349,1714893644.224816,19617.778395266,0.007088916998327477,FrameResult.CV_ERROR,0.0
77,1714893644.3407853,19617.89436285,1714893644.3480642,19617.901642641,0.007279791003384162,FrameResult.CV_ERROR,0.0
78,1714893644.4648633,19618.018438391,1714893644.8270664,19618.380646141,0.36220775000037975,FrameResult.NO_CHANGE,0.0
79,1714893644.9695673,19618.52314685,1714893645.3071008,19618.860680433,0.3375335830023687,FrameResult.NO_CHANGE,0.0
80,1714893645.467457,19619.021036433,1714893645.4770873,19619.03066685,0.009630417000153102,FrameResult.CV_ERROR,0.0
81,1714893645.6118393,19619.165417225,1714893645.6201694,19619.173747808,0.008330583001225023,FrameResult.CV_ERROR,0.0
82,1714893645.7786014,19619.33217935,1714893645.7862477,19619.339826517,0.007647166999959154,FrameResult.CV_ERROR,0.0
83,1714893645.9472673,19619.5008456,1714893645.9550931,19619.508671642,0.007826042001397582,FrameResult.CV_ERROR,0.0
84,1714893646.1027374,19619.656315142,1714893646.4667253,19620.020304934,0.3639897920002113,FrameResult.NO_CHANGE,0.0
