seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1714925998.844266,36761.184511274,1714925998.922826,36761.263077233,0.07856595900375396,FrameResult.SUCCESS,0.0
2,1714925999.1704144,36761.510660483,1714925999.2426503,36761.58290165,0.07224116699944716,FrameResult.NO_CHANGE,0.0
3,1714925999.5836692,36761.923919316,1714925999.5916378,36761.9318884,0.00796908399934182,FrameResult.CV_ERROR,0.0
4,1714925999.8162284,36762.156478025,1714925999.887878,36762.228129067,0.07165104200248607,FrameResult.NO_CHANGE,0.0
5,1714926000.0972712,36762.437520358,1714926000.1050243,36762.445272442,0.0077520839986391366,FrameResult.CV_ERROR,0.0
6,1714926000.3413913,36762.6816414,1714926000.349185,36762.689434858,0.007793458004016429,FrameResult.CV_ERROR,0.0
7,1714926000.64644,36762.986689775,1714926000.654336,36762.9945869,0.007897124996816274,FrameResult.CV_ERROR,0.0
8,1714926000.8863432,36763.226589442,1714926000.8942165,36763.234467192,0.007877750002080575,FrameResult.CV_ERROR,0.0
9,1714926001.188476,36763.528725692,1714926001.1964004,36763.536650651,0.007924959005322307,FrameResult.CV_ERROR,0.0
10,1714926001.4742265,36763.814471651,1714926001.4815521,36763.821801776,0.007330125001317356,FrameResult.CV_ERROR,0.0
11,1714926001.7606351,36764.100881442,1714926001.7690437,36764.109293942,0.00841249999939464,FrameResult.CV_ERROR,0.0
12,1714926002.0371165,36764.377364984,1714926002.0454023,36764.385653193,0.008288208999147173,FrameResult.CV_ERROR,0.0
13,1714926002.2860005,36764.626248359,1714926002.3596547,36764.699906026,0.07365766699513188,FrameResult.NO_CHANGE,0.0
14,1714926002.6082644,36764.94851336,1714926002.6163454,36764.956596276,0.008082915999693796,FrameResult.CV_ERROR,0.0
15,1714926002.8445525,36765.18479786,1714926002.8526726,36765.192922693,0.008124833002511878,FrameResult.CV_ERROR,0.0
16,1714926003.0839803,36765.424229651,1714926003.0919883,36765.432238526,0.008008875003724825,FrameResult.CV_ERROR,0.0
17,1714926003.3217013,36765.661951527,1714926003.3268785,36765.667128943,0.005177416001970414,FrameResult.CV_ERROR,0.0
18,1714926003.6180391,36765.958288735,1714926004.0426054,36766.38285661,0.4245678750012303,FrameResult.SUCCESS,0.0
19,1714926004.3327074,36766.672955985,1714926004.7367165,36767.076967819,0.4040118339980836,FrameResult.NO_CHANGE,0.0
20,1714926005.0329833,36767.373232861,1714926005.1043005,36767.444551694,0.07131883300462505,FrameResult.JUNK_FRAME,0.0
21,1714926005.3258202,36767.666069277,1714926005.4004228,36767.740673528,0.07460425099998247,FrameResult.JUNK_FRAME,0.0
22,1714926005.6315842,36767.971833653,1714926005.7030032,36768.043253778,0.07142012500116834,FrameResult.JUNK_FRAME,0.0
23,1714926005.9609716,36768.301221028,1714926006.0332258,36768.373476903,0.07225587499851827,FrameResult.JUNK_FRAME,0.0
24,1714926006.3231375,36768.663387236,1714926006.7314122,36769.071663653,0.40827641699434025,FrameResult.NO_CHANGE,0.0
25,1714926006.9572277,36769.297476987,1714926007.0292883,36769.369539362,0.0720623750021332,FrameResult.JUNK_FRAME,0.0
26,1714926007.3054442,36769.64569357,1714926007.7122874,36770.052538779,0.40684520899958443,FrameResult.NO_CHANGE,0.0
27,1714926007.9669478,36770.307197654,1714926008.0385797,36770.37883032,0.0716326659967308,FrameResult.JUNK_FRAME,0.0
28,1714926008.3091023,36770.649352279,1714926008.382463,36770.722714321,0.07336204199964413,FrameResult.JUNK_FRAME,0.0
29,1714926008.6360154,36770.976265362,1714926008.7096322,36771.049882904,0.07361754200246651,FrameResult.JUNK_FRAME,0.0
30,1714926008.9585502,36771.298799529,1714926009.3609278,36771.701179446,0.40237991699541453,FrameResult.SUCCESS,0.0
31,1714926009.5790823,36771.919332196,1714926009.9780726,36772.318324196,0.39899200000218116,FrameResult.NO_CHANGE,0.0
32,1714926010.2015595,36772.541807821,1714926010.267917,36772.608168155,0.06636033399990993,FrameResult.JUNK_FRAME,0.0
33,1714926010.5133183,36772.853568822,1714926010.916866,36773.25711753,0.4035487080036546,FrameResult.NO_CHANGE,0.0
34,1714926011.1921573,36773.532406947,1714926011.2563007,36773.596548947,0.06414200000290293,FrameResult.JUNK_FRAME,0.0
35,1714926011.5615692,36773.901819155,1714926011.6270247,36773.96727603,0.06545687500329223,FrameResult.JUNK_FRAME,0.0
36,1714926011.8918824,36774.232131781,1714926011.9570277,36774.297278906,0.06514712500211317,FrameResult.JUNK_FRAME,0.0
37,1714926012.176364,36774.516614239,1714926012.5801513,36774.920402698,0.40378845899977023,FrameResult.NO_CHANGE,0.0
38,1714926013.0051768,36775.345424864,1714926013.4067912,36775.747042615,0.40161775100568775,FrameResult.NO_CHANGE,0.0
39,1714926013.8037264,36776.14397549,1714926013.869181,36776.209431615,0.06545612500485731,FrameResult.JUNK_FRAME,0.0
40,1714926014.121425,36776.46167524,1714926014.524082,36776.86433349,0.40265824999369215,FrameResult.SUCCESS,0.0
41,1714926014.9462783,36777.28652749,1714926015.347416,36777.687667366,0.4011398759976146,FrameResult.NO_CHANGE,0.0
42,1714926015.7340615,36778.074310907,1714926015.808157,36778.148407949,0.0740970419938094,FrameResult.JUNK_FRAME,0.0
43,1714926016.0418324,36778.382082033,1714926016.1116116,36778.451862616,0.06978058299864642,FrameResult.JUNK_FRAME,0.0
44,1714926016.3198822,36778.660131366,1714926016.7175064,36779.05775795,0.39762658400286455,FrameResult.NO_CHANGE,0.0
45,1714926017.190158,36779.530406283,1714926017.5968535,36779.937104992,0.4066987090045586,FrameResult.NO_CHANGE,0.0
46,1714926018.04648,36780.386729492,1714926018.1184123,36780.458663034,0.07193354199989699,FrameResult.JUNK_FRAME,0.0
47,1714926018.3524623,36780.692711909,1714926018.7542903,36781.094541784,0.40182987499429146,FrameResult.NO_CHANGE,0.0
48,1714926019.2229226,36781.563172367,1714926019.306046,36781.646296867,0.08312450000084937,FrameResult.JUNK_FRAME,0.0
49,1714926019.5680292,36781.908278826,1714926019.9676993,36782.307950451,0.39967162500397535,FrameResult.SUCCESS,0.0
50,1714926020.393374,36782.733624118,1714926020.7966113,36783.13686266,0.40323854199959897,FrameResult.NO_CHANGE,0.0
51,1714926021.20098,36783.541229577,1714926021.2086458,36783.548895243,0.007665666002139915,FrameResult.CV_ERROR,0.0
52,1714926021.4635649,36783.803811244,1714926021.4712517,36783.811501744,0.0076905000023543835,FrameResult.CV_ERROR,0.0
