seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1715976035.7550101,246253.416976064,1715976035.834221,246253.496189189,0.07921312499092892,FrameResult.SUCCESS,0.0
2,1715976035.944561,246253.606528647,1715976035.9983442,246253.660312356,0.05378370897960849,FrameResult.NO_CHANGE,0.0
3,1715976036.106234,246253.768201814,1715976036.1561441,246253.818112272,0.04991045800852589,FrameResult.NO_CHANGE,0.0
4,1715976036.2693071,246253.931275064,1715976036.2773955,246253.939363564,0.008088499977020547,FrameResult.CV_ERROR,0.0
5,1715976036.3964121,246254.058379398,1715976036.4037528,246254.065720106,0.00734070801991038,FrameResult.CV_ERROR,0.0
6,1715976036.5227804,246254.184747064,1715976036.596696,246254.258664023,0.07391695899423212,FrameResult.NO_CHANGE,0.0
7,1715976036.7034965,246254.365464231,1715976036.7132058,246254.375173981,0.00970975001109764,FrameResult.CV_ERROR,0.0
8,1715976036.823951,246254.485918023,1715976036.831776,246254.493743398,0.00782537498162128,FrameResult.CV_ERROR,0.0
9,1715976036.9517922,246254.613759314,1715976036.9569788,246254.618946356,0.00518704199930653,FrameResult.CV_ERROR,0.0
10,1715976037.071348,246254.733315356,1715976037.0789287,246254.740896148,0.007580792007502168,FrameResult.CV_ERROR,0.0
11,1715976037.1960049,246254.857971898,1715976037.2038167,246254.865784023,0.007812124997144565,FrameResult.CV_ERROR,0.0
12,1715976037.3278968,246254.989863148,1715976037.3356616,246254.99762869,0.007765542017295957,FrameResult.CV_ERROR,0.0
13,1715976037.4512024,246255.113168773,1715976037.4590132,246255.120980315,0.007811541989212856,FrameResult.CV_ERROR,0.0
14,1715976037.5746672,246255.236633981,1715976037.582443,246255.244408023,0.007774041994707659,FrameResult.CV_ERROR,0.0
15,1715976037.7054322,246255.367398565,1715976037.7133663,246255.375333732,0.007935166999232024,FrameResult.CV_ERROR,0.0
16,1715976037.8366706,246255.498636815,1715976037.9090767,246255.571044898,0.07240808301139623,FrameResult.NO_CHANGE,0.0
17,1715976038.0331705,246255.695136273,1715976038.0951133,246255.757081315,0.061945042019942775,FrameResult.NO_CHANGE,0.0
18,1715976038.2194438,246255.881410357,1715976038.2245138,246255.886481565,0.005071207997389138,FrameResult.CV_ERROR,0.0
19,1715976038.341118,246256.003084148,1715976038.413544,246256.075511899,0.0724277510016691,FrameResult.NO_CHANGE,0.0
20,1715976038.5383325,246256.200299149,1715976038.5981934,246256.260161482,0.05986233300063759,FrameResult.NO_CHANGE,0.0
21,1715976038.7158678,246256.377835024,1715976038.7252362,246256.387204315,0.009369290986796841,FrameResult.CV_ERROR,0.0
22,1715976038.8385572,246256.500524065,1715976038.8464122,246256.508379815,0.007855750009184703,FrameResult.CV_ERROR,0.0
23,1715976038.960305,246256.622271732,1715976039.032016,246256.693984065,0.07171233301050961,FrameResult.NO_CHANGE,0.0
24,1715976039.1497276,246256.811695441,1715976039.154199,246256.816166732,0.00447129100211896,FrameResult.CV_ERROR,0.0
25,1715976039.2699122,246256.931879357,1715976039.3439,246257.005868191,0.07398883398855105,FrameResult.NO_CHANGE,0.0
26,1715976039.4603431,246257.122310566,1715976039.4698455,246257.131813691,0.009503125009359792,FrameResult.CV_ERROR,0.0
27,1715976039.5824046,246257.244371774,1715976039.5900688,246257.252035816,0.007664042001124471,FrameResult.CV_ERROR,0.0
28,1715976039.705308,246257.367274566,1715976039.7766724,246257.438640316,0.07136574998730794,FrameResult.NO_CHANGE,0.0
29,1715976039.892773,246257.554739733,1715976039.8979785,246257.559946441,0.005206708010518923,FrameResult.CV_ERROR,0.0
30,1715976040.017101,246257.679068441,1715976040.024795,246257.686762066,0.007693624997045845,FrameResult.CV_ERROR,0.0
31,1715976040.1401498,246257.802116066,1715976040.147509,246257.809476233,0.007360166986472905,FrameResult.CV_ERROR,0.0
32,1715976040.2613356,246257.923301899,1715976040.2689035,246257.930870483,0.007568583998363465,FrameResult.CV_ERROR,0.0
33,1715976040.386615,246258.048581483,1715976040.3946064,246258.056573441,0.00799195800209418,FrameResult.CV_ERROR,0.0
34,1715976040.511353,246258.1733194,1715976040.5191104,246258.181077775,0.007758374995319173,FrameResult.CV_ERROR,0.0
35,1715976040.639455,246258.301422233,1715976040.6470144,246258.308981608,0.007559374993434176,FrameResult.CV_ERROR,0.0
36,1715976040.7631567,246258.425122775,1715976040.7708893,246258.432856483,0.007733708014711738,FrameResult.CV_ERROR,0.0
