seq,step_index,step_seq,expected_tag,transition,send_time,rtt,send_size_bytes,recv_size_bytes,frame_step_time
1,-1,1,initial,True,1714938347.4380326,3.1452662930023507,921620,4705,0.0
2,0,1,repeat,False,1714938350.5991278,0.5492615000039223,921620,4705,1.962499663932249e-05
3,0,2,blank,False,1714938351.1570964,0.5602928330044961,921620,4705,0.5608214999956544
4,0,3,blank,False,1714938351.7278993,0.6208345000050031,921620,4705,1.1311709169967799
5,0,4,repeat,False,1714938352.3583155,0.5062917920004111,921620,4705,1.7619245839960058
6,0,5,repeat,False,1714938352.8744297,0.6210667499981355,921620,4705,2.2777799169998616
7,0,6,blank,False,1714938353.5044231,0.42263091699715005,921620,4705,2.9080087920010556
8,0,7,blank,False,1714938353.9356506,0.4723079579998739,921620,4705,3.339753333995759
9,0,8,blank,False,1714938354.4160545,0.4527395419936511,921620,4705,3.820365375999245
10,0,9,blank,False,1714938354.8777268,0.495031291997293,921620,4705,4.281251918000635
11,0,10,blank,False,1714938355.3817844,0.46664654099731706,921620,4705,4.785362251001061
12,0,11,success,True,1714938355.8548055,0.8938359169987962,921620,9315,5.260954584999126
13,1,1,repeat,False,1714938356.7613964,0.8452983750030398,921620,9315,1.237499964190647e-05
14,1,2,repeat,False,1714938357.6164804,0.8341814169980353,921620,9315,0.8547946250037057
15,1,3,blank,False,1714938358.459727,0.728717375000997,921620,9315,1.6981957919997512
16,1,4,blank,False,1714938359.1968095,0.4700827510023373,921620,9315,2.435492584001622
17,1,5,repeat,False,1714938359.675907,0.9546312500024214,921620,9315,2.9142129590036348
18,1,6,blank,False,1714938360.638516,0.5341002920031315,921620,9315,3.8769570010044845
19,1,7,blank,False,1714938361.1820142,0.6010983750020387,921620,9315,4.4201571680023335
20,1,8,blank,False,1714938361.7918649,0.5836546669961535,921620,9315,5.030899252000381
21,1,9,success,True,1714938362.381464,0.8761640000011539,921620,9321,5.622869294005795
22,2,1,repeat,False,1714938363.2689257,0.86392779200105,921620,9321,7.624999852851033e-06
23,2,2,repeat,False,1714938364.1399522,0.8772924590011826,921620,9321,0.8709633339967695
24,2,3,blank,False,1714938365.0240216,0.6175349580007605,921620,9321,1.7549230840013479
25,2,4,blank,False,1714938365.6502006,0.5157249999974738,921620,9321,2.3804618759968434
26,2,5,blank,False,1714938366.1754954,0.5395405419985764,921620,9321,2.905425334996835
