seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1714947271.9452178,58008.835480156,1714947272.0234723,58008.913742448,0.07826229200145463,FrameResult.SUCCESS,0.0
2,1714947272.6101751,58009.500444573,1714947272.6804016,58009.570672073,0.07022750000032829,FrameResult.NO_CHANGE,0.0
3,1714947273.2416298,58010.13189899,1714947273.251827,58010.142096032,0.010197042000072543,FrameResult.CV_ERROR,0.0
4,1714947273.6856596,58010.575928282,1714947273.6906705,58010.580940032,0.005011749999539461,FrameResult.CV_ERROR,0.0
5,1714947274.1912868,58011.081552907,1714947274.263154,58011.153424199,0.07187129199883202,FrameResult.NO_CHANGE,0.0
6,1714947274.828429,58011.718698824,1714947274.894092,58011.784362241,0.06566341700090561,FrameResult.NO_CHANGE,0.0
7,1714947275.4113615,58012.301630658,1714947275.4160957,58012.306365908,0.004735249996883795,FrameResult.CV_ERROR,0.0
8,1714947275.9101484,58012.800417283,1714947276.2759485,58013.166219117,0.36580183400656097,FrameResult.SUCCESS,0.0
9,1714947276.848683,58013.7389527,1714947277.211691,58014.101961575,0.3630088749996503,FrameResult.NO_CHANGE,0.0
10,1714947277.6686878,58014.558957409,1714947278.035698,58014.925968367,0.36701095800526673,FrameResult.NO_CHANGE,0.0
11,1714947278.5412626,58015.431528243,1714947278.6092308,58015.499501076,0.06797283299965784,FrameResult.JUNK_FRAME,0.0
12,1714947279.158143,58016.048412576,1714947279.226889,58016.117159493,0.0687469170006807,FrameResult.JUNK_FRAME,0.0
13,1714947279.6557882,58016.546057868,1714947280.016626,58016.906896368,0.360838499997044,FrameResult.SUCCESS,0.0
14,1714947280.5993063,58017.489575327,1714947280.9602916,58017.850562119,0.36098679199494654,FrameResult.NO_CHANGE,0.0
15,1714947281.4354148,58018.325683952,1714947281.5014,58018.391670452,0.0659864999979618,FrameResult.JUNK_FRAME,0.0
16,1714947282.072998,58018.963266828,1714947282.1335666,58019.023837203,0.060570374997041654,FrameResult.JUNK_FRAME,0.0
17,1714947282.6150713,58019.505340203,1714947282.6793082,58019.569578578,0.06423837499460205,FrameResult.JUNK_FRAME,0.0
18,1714947283.106507,58019.996775745,1714947283.1693776,58020.05964787,0.06287212500319583,FrameResult.JUNK_FRAME,0.0
19,1714947283.5903978,58020.480666078,1714947283.6556058,58020.54587587,0.06520979199558496,FrameResult.JUNK_FRAME,0.0
20,1714947284.126705,58021.016972662,1714947284.4894576,58021.379727954,0.3627552920006565,FrameResult.NO_CHANGE,0.0
21,1714947285.0085146,58021.898784037,1714947285.0689983,58021.959268662,0.06048462499893503,FrameResult.JUNK_FRAME,0.0
22,1714947285.6114328,58022.501702079,1714947285.968326,58022.858596621,0.35689454200473847,FrameResult.SUCCESS,0.0
23,1714947286.4338636,58023.324132788,1714947286.7929327,58023.683203538,0.3590707499970449,FrameResult.NO_CHANGE,0.0
24,1714947287.3728905,58024.263158872,1714947287.731072,58024.621342539,0.35818366699822946,FrameResult.NO_CHANGE,0.0
25,1714947288.2717998,58025.162068664,1714947288.3422043,58025.232474997,0.07040633299766341,FrameResult.JUNK_FRAME,0.0
26,1714947288.8161838,58025.706452539,1714947288.8886023,58025.778872373,0.07241983399580931,FrameResult.JUNK_FRAME,0.0
27,1714947289.3285065,58026.218771581,1714947289.399238,58026.289508206,0.07073662499897182,FrameResult.JUNK_FRAME,0.0
28,1714947289.8573058,58026.747574123,1714947289.9292955,58026.819564956,0.07199083299929043,FrameResult.JUNK_FRAME,0.0
29,1714947290.4969423,58027.387210248,1714947290.5673451,58027.457615165,0.07040491700172424,FrameResult.JUNK_FRAME,0.0
30,1714947290.9939973,58027.88426654,1714947291.0699399,58027.960210374,0.07594383400282823,FrameResult.JUNK_FRAME,0.0
31,1714947291.783264,58028.673533124,1714947292.1416361,58029.031906666,0.3583735420033918,FrameResult.NO_CHANGE,0.0
32,1714947292.723048,58029.613316333,1714947292.795275,58029.685545416,0.07222908300173003,FrameResult.JUNK_FRAME,0.0
33,1714947293.2819438,58030.172212916,1714947293.3546107,58030.244881041,0.07266812500165543,FrameResult.JUNK_FRAME,0.0
34,1714947293.8349922,58030.727789,1714947293.905561,58030.798359625,0.07057062500098255,FrameResult.JUNK_FRAME,0.0
35,1714947294.419507,58031.312303583,1714947294.7796416,58031.672440625,0.3601370420001331,FrameResult.LOW_CONFIDENCE,0.0
36,1714947295.2692668,58032.162064459,1714947295.6303945,58032.5231935,0.36112904099718435,FrameResult.SUCCESS,0.0
37,1714947296.1226218,58033.015418959,1714947296.4842665,58033.377065459,0.3616464999940945,FrameResult.NO_CHANGE,0.0
38,1714947296.9635875,58033.856381168,1714947296.9717166,58033.864509959,0.008128790999762714,FrameResult.CV_ERROR,0.0
39,1714947297.5134869,58034.40628396,1714947297.8799927,58034.772792043,0.3665080829960061,FrameResult.NO_CHANGE,0.0
40,1714947298.3077967,58035.200594085,1714947298.3156362,58035.208428877,0.007834791998902801,FrameResult.CV_ERROR,0.0
41,1714947298.8703537,58035.763151377,1714947298.878879,58035.771673419,0.008522042000549845,FrameResult.CV_ERROR,0.0
42,1714947299.410294,58036.303091127,1714947299.7693496,58036.662148794,0.35905766699579544,FrameResult.NO_CHANGE,0.0
43,1714947300.360165,58037.252960711,1714947300.369705,58037.262500961,0.009540250001009554,FrameResult.CV_ERROR,0.0
44,1714947300.9169734,58037.809770586,1714947300.9263089,58037.819106711,0.009336125003756024,FrameResult.CV_ERROR,0.0
45,1714947301.3997726,58038.29256942,1714947301.7630286,58038.655827545,0.3632581249985378,FrameResult.SUCCESS,0.0
46,1714947302.2413428,58039.134139879,1714947302.6057088,58039.498508004,0.3643681249959627,FrameResult.NO_CHANGE,0.0
47,1714947303.2038608,58040.096658254,1714947303.2681649,58040.160963379,0.06430512500082841,FrameResult.JUNK_FRAME,0.0
