seq,step_index,step_seq,expected_tag,transition,send_time,rtt,send_size_bytes,recv_size_bytes,frame_step_time
1,-1,1,initial,True,1716442836.900901,5.368044710019603,921620,4715,0.0
2,0,1,repeat,False,1716442842.284911,1.070985084050335,921620,4715,5.6124990805983543e-05
3,0,2,success,True,1716442843.3621418,1.5607645430136472,921620,9315,1.08284808404278
4,1,1,repeat,False,1716442844.9357786,1.3111883340170607,921620,9315,9.29099041968584e-06
5,1,2,blank,False,1716442846.256001,0.9272753339027986,921620,9315,1.3201330839656293
6,1,3,success,True,1716442847.1875238,1.2112468340201303,921620,9328,2.2545342090306804
7,2,1,low_confidence,False,1716442848.4107757,1.6583335839677602,921620,9328,9.750016033649445e-06
8,2,2,low_confidence,False,1716442850.077783,1.2251152920071036,921620,9328,1.6666288339765742
9,2,3,blank,False,1716442851.3117447,0.9787974170176312,921620,9328,2.9003521680133417
10,2,4,blank,False,1716442852.3000035,1.1341575420228764,921620,9328,3.8880733769619837
11,2,5,success,True,1716442853.4413192,1.202206501038745,921620,9312,5.032567086047493
12,3,1,repeat,False,1716442854.6558788,1.1962402919307351,921620,9312,7.458031177520752e-06
13,3,2,blank,False,1716442855.8609953,1.0514057500986382,921620,9312,1.204176792060025
14,3,3,blank,False,1716442856.9215271,0.9636901669437066,921620,9312,2.264657501014881
15,3,4,repeat,False,1716442857.893748,1.2961838750634342,921620,9312,3.237317126011476
16,3,5,blank,False,1716442859.1994784,1.0753623340278864,921620,9312,4.542584252078086
17,3,6,blank,False,1716442860.2822943,1.0362076259916648,921620,9312,5.626413086079992
18,3,7,blank,False,1716442861.3322363,1.0155730419792235,921620,9312,6.672454628045671
19,3,8,blank,False,1716442862.3562462,0.9387393340002745,921620,9312,7.699811128084548
20,3,9,blank,False,1716442863.303789,1.0411044179927558,921620,9312,8.647198754013516
21,3,10,success,True,1716442864.3516893,1.2727606249973178,921620,9306,9.69758817111142
22,4,1,repeat,False,1716442865.6347182,1.5167794590815902,921620,9306,3.166694659739733e-05
23,4,2,blank,False,1716442867.1612322,0.8264113330515102,921620,9306,1.5253910010214895
24,4,3,repeat,False,1716442867.995488,1.2678010009694844,921620,9306,2.3619079599156976
25,4,4,blank,False,1716442869.2720306,0.9276210839161649,921620,9306,3.637623794027604
26,4,5,repeat,False,1716442870.2085764,1.215525751002133,921620,9306,4.573644210933708
27,4,6,blank,False,1716442871.4327393,0.9041205419925973,921620,9306,5.798031252925284
28,4,7,blank,False,1716442872.346703,0.8720302919391543,921620,9306,6.7117241700179875
29,4,8,success,True,1716442873.2262387,1.4146256250096485,921620,9316,7.593442961922847
30,5,1,repeat,False,1716442874.6528544,1.2601884580217302,921620,9316,7.2499969974160194e-06
31,5,2,blank,False,1716442875.9217865,1.0153330430621281,921620,9316,1.2682872090954334
32,5,3,blank,False,1716442876.9462388,0.9377835419727489,921620,9316,2.2929151681018993
33,5,4,blank,False,1716442877.8946912,0.9321650840574875,921620,9316,3.2406009600963444
34,5,5,repeat,False,1716442878.836535,1.4343140840064734,921620,9316,4.182740544085391
35,5,6,repeat,False,1716442880.2797177,1.5557695419993252,921620,9316,5.626419795094989
36,5,7,blank,False,1716442881.8448963,1.019772999919951,921620,9316,7.1912911291001365
37,5,8,success,True,1716442882.870911,1.347861791960895,921620,9320,8.219888129038736
38,6,1,repeat,False,1716442884.2308347,1.4687997089931741,921620,9320,9.541050530970097e-06
39,6,2,blank,False,1716442885.7082152,0.9579537919489667,921620,9320,1.4770201250212267
40,6,3,blank,False,1716442886.674727,1.0999465419445187,921620,9320,2.443614333984442
41,6,4,repeat,False,1716442887.7836168,1.4068047920009121,921620,9320,3.55208954308182
42,6,5,blank,False,1716442889.2003326,0.9612572089536116,921620,9320,4.968798669055104
43,6,6,success,True,1716442890.1681135,1.3705904589733109,921620,9319,5.939057586016133
44,7,1,repeat,False,1716442891.5508497,1.3201690419809893,921620,9319,1.0333023965358734e-05
45,7,2,blank,False,1716442892.8805504,0.8524391249520704,921620,9319,1.328672584029846
46,7,3,repeat,False,1716442893.741977,1.3429545419057831,921620,9319,2.1907186680473387
47,7,4,blank,False,1716442895.0949845,0.9800202089827508,921620,9319,3.543127750977874
48,7,5,success,True,1716442896.081664,1.450187167036347,921620,9311,4.532562168082222
49,8,1,repeat,False,1716442897.5439641,1.29795162496157,921620,9311,9.499955922365189e-06
