seq,step_index,step_seq,expected_tag,transition,send_time,rtt,send_size_bytes,recv_size_bytes,frame_step_time
1,-1,1,initial,True,1714933322.1973717,2.6721976670014556,921620,4705,0.0
2,0,1,repeat,False,1714933324.8844774,0.49570750000566477,921620,4705,1.5334000636357814e-05
3,0,2,repeat,False,1714933325.3894897,0.5098986250013695,921620,4705,0.5069893760010018
4,0,3,repeat,False,1714933325.9086142,0.6236317090006196,921620,4705,1.0264502089994494
5,0,4,blank,False,1714933326.5411918,0.40158908299781615,921620,4705,1.6589762510047876
6,0,5,blank,False,1714933326.95243,0.567208959000709,921620,4705,2.0701046680042055
7,0,6,blank,False,1714933327.52847,0.6501060419977875,921620,4705,2.6463493350020144
8,0,7,blank,False,1714933328.187288,0.4822387919994071,921620,4705,3.30494316900149
9,0,8,blank,False,1714933328.6787403,0.5885011670034146,921620,4705,3.7962577940052142
10,0,9,blank,False,1714933329.2761195,0.567740042002697,921620,4705,4.393920877999335
11,0,10,blank,False,1714933329.8530695,0.41065979200357106,921620,4705,4.970704669998668
12,0,11,success,True,1714933330.270024,0.866693458003283,921620,9315,5.390655045004678
13,1,1,repeat,False,1714933331.1462646,0.9364723339967895,921620,9315,8.082999556791037e-06
14,1,2,blank,False,1714933332.0899415,0.4808853750000708,921620,9315,0.9431701260036789
15,1,3,blank,False,1714933332.5784338,0.5099079170031473,921620,9315,1.4313860430047498
16,1,4,blank,False,1714933333.097423,0.5790137090007192,921620,9315,1.9497312509993208
17,1,5,repeat,False,1714933333.6846962,0.8749974590027705,921620,9315,2.537609376006003
18,1,6,blank,False,1714933334.5656276,0.5512670000025537,921620,9315,3.4202540020050947
19,1,7,success,True,1714933335.1237338,0.8259828759983066,921620,9332,3.9784041270031594
20,2,1,repeat,False,1714933335.9591517,0.792573499995342,921620,9332,1.4000004739500582e-05
21,2,2,blank,False,1714933336.7585893,0.4911650419962825,921620,9332,0.7994487500036485
22,2,3,blank,False,1714933337.2582777,0.5394654999981867,921620,9332,1.2981857500053593
23,2,4,blank,False,1714933337.8068905,0.5811314579987084,921620,9332,1.8465996260056272
24,2,5,blank,False,1714933338.396669,0.6120435830016504,921620,9332,2.436374333999993
25,2,6,blank,False,1714933339.0170588,0.5430487089979579,921620,9332,3.0570576259997324
26,2,7,blank,False,1714933339.569363,0.5467532080001547,921620,9332,3.6089732100008405
