seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1714924359.7829027,35122.053661405,1714924359.8583736,35122.12913678,0.07547537500067847,FrameResult.SUCCESS,0.0
2,1714924360.1420648,35122.412820988,1714924360.2171006,35122.487863447,0.0750424590005423,FrameResult.NO_CHANGE,0.0
3,1714924360.469373,35122.740128905,1714924360.477139,35122.747900488,0.007771582997520454,FrameResult.CV_ERROR,0.0
4,1714924360.779295,35123.050056197,1714924361.1425405,35123.413303655,0.363247458000842,FrameResult.LOW_CONFIDENCE,0.0
5,1714924361.4284995,35123.699261405,1714924361.4914005,35123.762163197,0.06290179200004786,FrameResult.NO_CHANGE,0.0
6,1714924361.781856,35124.052616989,1714924361.7898176,35124.060579614,0.007962625000800472,FrameResult.CV_ERROR,0.0
7,1714924362.02547,35124.296230531,1714924362.0333226,35124.304084697,0.007854166004108265,FrameResult.CV_ERROR,0.0
8,1714924362.2815285,35124.552284948,1714924362.3558097,35124.626572656,0.07428770800470375,FrameResult.NO_CHANGE,0.0
9,1714924362.5849936,35124.855753948,1714924362.5941033,35124.864865573,0.009111624996876344,FrameResult.CV_ERROR,0.0
10,1714924362.832869,35125.103629865,1714924362.9058566,35125.176619573,0.07298970800184179,FrameResult.NO_CHANGE,0.0
11,1714924363.1249106,35125.395666948,1714924363.1966333,35125.467396156,0.07172920799348503,FrameResult.NO_CHANGE,0.0
12,1714924363.4087021,35125.679463281,1714924363.4169886,35125.687751031,0.00828775000263704,FrameResult.CV_ERROR,0.0
13,1714924363.6626546,35125.933416157,1714924363.6706023,35125.941364032,0.007947874997626059,FrameResult.CV_ERROR,0.0
14,1714924363.9323828,35126.203143698,1714924364.0043771,35126.275140032,0.0719963339943206,FrameResult.NO_CHANGE,0.0
15,1714924364.2418456,35126.512607074,1714924364.317389,35126.588151824,0.07554474999778904,FrameResult.NO_CHANGE,0.0
16,1714924364.549767,35126.820527324,1714924364.5587301,35126.829492865,0.008965540997451171,FrameResult.CV_ERROR,0.0
17,1714924364.7815342,35127.052294782,1714924364.789333,35127.06009474,0.007799958002578933,FrameResult.CV_ERROR,0.0
18,1714924365.0828147,35127.353571282,1714924365.0910697,35127.361831157,0.008259875001385808,FrameResult.CV_ERROR,0.0
19,1714924365.3891246,35127.659884907,1714924365.398194,35127.668955949,0.009071041997231077,FrameResult.CV_ERROR,0.0
20,1714924365.6159225,35127.886683699,1714924365.98316,35128.253923283,0.3672395840039826,FrameResult.SUCCESS,0.0
21,1714924366.2580469,35128.528808116,1714924366.625007,35128.895769866,0.3669617499981541,FrameResult.NO_CHANGE,0.0
22,1714924366.8624806,35129.133241158,1714924367.2268367,35129.497599825,0.3643586670004879,FrameResult.NO_CHANGE,0.0
23,1714924367.5049124,35129.775674075,1714924367.577987,35129.848749283,0.07307520800532075,FrameResult.JUNK_FRAME,0.0
24,1714924367.8039532,35130.074712117,1714924367.8642776,35130.135040159,0.060328042003675364,FrameResult.JUNK_FRAME,0.0
25,1714924368.1136682,35130.384423325,1714924368.1925168,35130.463278867,0.07885554200038314,FrameResult.JUNK_FRAME,0.0
26,1714924368.4402816,35130.710995909,1714924368.5112054,35130.781967534,0.07097162499849219,FrameResult.JUNK_FRAME,0.0
27,1714924368.8048325,35131.075593992,1714924369.174414,35131.445177034,0.36958304200379644,FrameResult.NO_CHANGE,0.0
28,1714924369.5472252,35131.817987118,1714924369.62194,35131.892702493,0.07471537500532577,FrameResult.JUNK_FRAME,0.0
29,1714924369.8507087,35132.121469451,1714924370.2195206,35132.490283743,0.3688142920000246,FrameResult.NO_CHANGE,0.0
30,1714924370.469666,35132.740419535,1714924370.5429978,35132.813760285,0.07334074999380391,FrameResult.JUNK_FRAME,0.0
31,1714924370.7420418,35133.012799202,1714924370.8126569,35133.083419535,0.07062033300462645,FrameResult.JUNK_FRAME,0.0
32,1714924371.0449119,35133.315672743,1714924371.1216671,35133.392429368,0.07675662499968894,FrameResult.JUNK_FRAME,0.0
33,1714924371.4283707,35133.699131869,1714924371.800721,35134.071483952,0.37235208300262457,FrameResult.NO_CHANGE,0.0
34,1714924372.0651784,35134.335939911,1714924372.4293854,35134.700148786,0.3642088750057155,FrameResult.SUCCESS,0.0
35,1714924372.6700525,35134.940814203,1714924373.0373821,35135.308145203,0.36733100000128616,FrameResult.NO_CHANGE,0.0
36,1714924373.2660775,35135.536838994,1714924373.333496,35135.60425862,0.06741962600062834,FrameResult.JUNK_FRAME,0.0
37,1714924373.5779684,35135.848730453,1714924373.9480603,35136.218823411,0.37009295800089603,FrameResult.NO_CHANGE,0.0
38,1714924374.1882622,35136.459199411,1714924374.550105,35136.821044452,0.36184504099946935,FrameResult.NO_CHANGE,0.0
39,1714924374.9742022,35137.245140286,1714924375.0427132,35137.313652119,0.06851183300022967,FrameResult.JUNK_FRAME,0.0
40,1714924375.2654324,35137.536369953,1714924375.3308933,35137.601832203,0.06546225000056438,FrameResult.JUNK_FRAME,0.0
41,1714924375.5754912,35137.846428453,1714924375.6404772,35137.911416453,0.06498799999826588,FrameResult.JUNK_FRAME,0.0
42,1714924375.922758,35138.193691911,1714924375.9873247,35138.25826337,0.06457145899912575,FrameResult.JUNK_FRAME,0.0
43,1714924376.2352548,35138.50619312,1714924376.2998078,35138.570746537,0.06455341699620476,FrameResult.JUNK_FRAME,0.0
44,1714924376.5375195,35138.808456412,1714924376.6030061,35138.873944953,0.06548854099673918,FrameResult.JUNK_FRAME,0.0
45,1714924376.831423,35139.10235687,1714924376.8988657,35139.169804579,0.06744770900695585,FrameResult.JUNK_FRAME,0.0
46,1714924377.1535106,35139.42444837,1714924377.2202308,35139.491168579,0.06672020899713971,FrameResult.JUNK_FRAME,0.0
47,1714924377.432951,35139.703888745,1714924377.5014408,35139.772379787,0.06849104199500289,FrameResult.JUNK_FRAME,0.0
48,1714924377.7573564,35140.028293871,1714924377.8247461,35140.095684996,0.06739112499781186,FrameResult.JUNK_FRAME,0.0
49,1714924378.1018035,35140.372741371,1714924378.468111,35140.739050538,0.36630916700232774,FrameResult.SUCCESS,0.0
50,1714924378.7016096,35140.972547288,1714924379.063442,35141.334381163,0.3618338749947725,FrameResult.NO_CHANGE,0.0
51,1714924379.282632,35141.553569871,1714924379.6463323,35141.917271663,0.36370179199730046,FrameResult.NO_CHANGE,0.0
52,1714924379.8700428,35142.140980122,1714924379.9461455,35142.217084163,0.07610404099978041,FrameResult.JUNK_FRAME,0.0
53,1714924380.1758134,35142.44675058,1714924380.249621,35142.520559872,0.07380929200007813,FrameResult.JUNK_FRAME,0.0
54,1714924380.4968727,35142.76781033,1714924380.56987,35142.84080908,0.07299875000171596,FrameResult.JUNK_FRAME,0.0
55,1714924380.809787,35143.08072533,1714924380.8820214,35143.152960164,0.07223483399866382,FrameResult.JUNK_FRAME,0.0
56,1714924381.1311622,35143.402099122,1714924381.2054837,35143.476422747,0.07432362499821465,FrameResult.JUNK_FRAME,0.0
57,1714924381.4937003,35143.764637081,1714924381.856557,35144.127496331,0.3628592499953811,FrameResult.NO_CHANGE,0.0
58,1714924382.1294153,35144.400353039,1714924382.4923384,35144.763277873,0.36292483400029596,FrameResult.NO_CHANGE,0.0
59,1714924382.8918304,35145.162768081,1714924382.9675996,35145.238538498,0.07577041700278642,FrameResult.JUNK_FRAME,0.0
60,1714924383.2070107,35145.477948332,1714924383.2811437,35145.55208254,0.07413420800003223,FrameResult.JUNK_FRAME,0.0
61,1714924383.6082878,35145.879225582,1714924383.6825829,35145.95352179,0.07429620799666736,FrameResult.JUNK_FRAME,0.0
62,1714924383.9030378,35146.173975207,1714924384.2685587,35146.53949829,0.3655230830045184,FrameResult.SUCCESS,0.0
63,1714924384.4848044,35146.755737041,1714924384.8454552,35147.116394624,0.36065758299810113,FrameResult.NO_CHANGE,0.0
64,1714924385.1415107,35147.412448041,1714924385.5055645,35147.776503791,0.3640557499966235,FrameResult.NO_CHANGE,0.0
65,1714924385.7413085,35148.012245749,1714924386.1058052,35148.3767445,0.36449875099788187,FrameResult.NO_CHANGE,0.0
66,1714924386.3258626,35148.596800333,1714924386.6885598,35148.959499458,0.36269912499847123,FrameResult.NO_CHANGE,0.0
67,1714924386.9019904,35149.172927208,1714924387.2659163,35149.536855709,0.3639285009994637,FrameResult.NO_CHANGE,0.0
68,1714924387.4850178,35149.755951459,1714924387.492978,35149.763916625,0.007965165998029988,FrameResult.CV_ERROR,0.0
69,1714924387.7130187,35149.983956334,1714924387.7210207,35149.99195925,0.008002916001714766,FrameResult.CV_ERROR,0.0
70,1714924387.9644659,35150.235403584,1714924388.3302822,35150.601221584,0.3658179999983986,FrameResult.NO_CHANGE,0.0
71,1714924388.60628,35150.877217417,1714924388.9713628,35151.242302293,0.3650848760007648,FrameResult.NO_CHANGE,0.0
72,1714924389.1722717,35151.443208959,1714924389.1781244,35151.449062626,0.0058536670039757155,FrameResult.CV_ERROR,0.0
73,1714924389.4164526,35151.68739021,1714924389.42422,35151.695157918,0.0077677080043940805,FrameResult.CV_ERROR,0.0
74,1714924389.675319,35151.946256418,1714924390.0417876,35152.31272696,0.36647054200147977,FrameResult.SUCCESS,0.0
75,1714924390.2870076,35152.557944627,1714924390.3526707,35152.623609668,0.06566504100192105,FrameResult.JUNK_FRAME,0.0
76,1714924390.6124427,35152.883376335,1714924390.9770088,35153.247948377,0.3645720420026919,FrameResult.NO_CHANGE,0.0
77,1714924391.2087872,35153.479724877,1714924391.2718585,35153.542797294,0.06307241700415034,FrameResult.JUNK_FRAME,0.0
78,1714924391.505334,35153.776271544,1714924391.571016,35153.841955544,0.06568400000105612,FrameResult.JUNK_FRAME,0.0
79,1714924391.8060424,35154.076980211,1714924391.8734488,35154.144387752,0.06740754099882906,FrameResult.JUNK_FRAME,0.0
80,1714924392.1215842,35154.392521836,1714924392.1859784,35154.456916086,0.06439424999553012,FrameResult.JUNK_FRAME,0.0
81,1714924392.4201705,35154.691108378,1714924392.4863796,35154.757318669,0.06621029099915177,FrameResult.JUNK_FRAME,0.0
82,1714924392.7423563,35155.013294128,1714924392.8088045,35155.079743628,0.06644949999463279,FrameResult.JUNK_FRAME,0.0
83,1714924393.0393665,35155.310304086,1714924393.1055532,35155.37649242,0.06618833399988944,FrameResult.JUNK_FRAME,0.0
84,1714924393.348128,35155.61906617,1714924393.7161772,35155.987116545,0.36805037500016624,FrameResult.NO_CHANGE,0.0
85,1714924393.9257655,35156.196703337,1714924393.9887133,35156.259652295,0.06294895799510414,FrameResult.JUNK_FRAME,0.0
86,1714924394.252985,35156.523922712,1714924394.3187563,35156.589695587,0.06577287500113016,FrameResult.JUNK_FRAME,0.0
87,1714924394.5406477,35156.81158542,1714924394.6062932,35156.877232379,0.06564695900306106,FrameResult.JUNK_FRAME,0.0
88,1714924394.8529189,35157.123857004,1714924394.9167101,35157.187649087,0.06379208299767924,FrameResult.JUNK_FRAME,0.0
89,1714924395.163508,35157.434445421,1714924395.525376,35157.796315629,0.36187020799843594,FrameResult.SUCCESS,0.0
90,1714924395.816351,35158.087288129,1714924396.1803348,35158.451274296,0.3639861670017126,FrameResult.NO_CHANGE,0.0
91,1714924396.4169724,35158.687909838,1714924396.4251094,35158.69604813,0.008138291996147018,FrameResult.CV_ERROR,0.0
92,1714924396.6878622,35158.958799963,1714924397.051827,35159.322766213,0.36396624999906635,FrameResult.NO_CHANGE,0.0
93,1714924397.282515,35159.553452088,1714924397.2907507,35159.561689422,0.008237333997385576,FrameResult.CV_ERROR,0.0
94,1714924397.5127418,35159.783674463,1714924397.5212739,35159.79221263,0.00853816700691823,FrameResult.CV_ERROR,0.0
95,1714924397.7428548,35160.013792547,1714924397.751287,35160.022225255,0.008432708003965672,FrameResult.CV_ERROR,0.0
96,1714924398.0406904,35160.311627755,1714924398.0489612,35160.319899297,0.008271541999420151,FrameResult.CV_ERROR,0.0
97,1714924398.3129363,35160.58387338,1714924398.3213148,35160.59225313,0.008379750004678499,FrameResult.CV_ERROR,0.0
98,1714924398.555525,35160.826462797,1714924398.9207807,35161.191719881,0.3652570839985856,FrameResult.NO_CHANGE,0.0
99,1714924399.213964,35161.484897214,1714924399.2219257,35161.492863506,0.007966291996126529,FrameResult.CV_ERROR,0.0
100,1714924399.4779344,35161.748872173,1714924399.8412807,35162.11222009,0.3633479170021019,FrameResult.NO_CHANGE,0.0
101,1714924400.0535705,35162.324507881,1714924400.061927,35162.332865256,0.008357375001651235,FrameResult.CV_ERROR,0.0
102,1714924400.3009734,35162.571906756,1714924400.3093462,35162.58028534,0.008378584003366996,FrameResult.CV_ERROR,0.0
103,1714924400.6212232,35162.892160923,1714924400.9841044,35163.255043923,0.36288300000160234,FrameResult.SUCCESS,0.0
104,1714924401.277288,35163.548220632,1714924401.6396673,35163.91060659,0.3623859579965938,FrameResult.NO_CHANGE,0.0
105,1714924401.8928246,35164.163761757,1714924401.9484878,35164.219427174,0.055665416999545414,FrameResult.JUNK_FRAME,0.0
106,1714924402.197478,35164.468416216,1714924402.563399,35164.834338674,0.3659224580042064,FrameResult.NO_CHANGE,0.0
107,1714924402.8459764,35165.116913591,1714924403.2106373,35165.481576799,0.3646632079980918,FrameResult.NO_CHANGE,0.0
108,1714924403.5956216,35165.8665593,1714924403.650643,35165.92158255,0.055023250002705026,FrameResult.JUNK_FRAME,0.0
109,1714924403.8865426,35166.157480383,1714924404.2475562,35166.520492341,0.3630119579975144,FrameResult.NO_CHANGE,0.0
110,1714924404.514336,35166.787268925,1714924404.5711365,35166.844072883,0.05680395800300175,FrameResult.JUNK_FRAME,0.0
111,1714924404.7959502,35167.068885008,1714924405.158859,35167.4317953,0.3629102920021978,FrameResult.NO_CHANGE,0.0
112,1714924405.3725133,35167.645447425,1714924405.7357183,35168.008654384,0.3632069590021274,FrameResult.NO_CHANGE,0.0
113,1714924405.9767113,35168.249641967,1714924406.3337748,35168.606711176,0.3570692089997465,FrameResult.SUCCESS,0.0
114,1714924406.5641623,35168.837097092,1714924406.9253273,35169.198263759,0.3611666669967235,FrameResult.NO_CHANGE,0.0
115,1714924407.220677,35169.493607176,1714924407.5801475,35169.85308376,0.35947658399527427,FrameResult.NO_CHANGE,0.0
116,1714924407.8655467,35170.138480718,1714924407.927133,35170.200069426,0.061588707998453174,FrameResult.JUNK_FRAME,0.0
117,1714924408.223669,35170.496603635,1714924408.283276,35170.556212302,0.05960866699751932,FrameResult.JUNK_FRAME,0.0
118,1714924408.558707,35170.83164101,1714924408.9236372,35171.196573594,0.3649325840015081,FrameResult.NO_CHANGE,0.0
119,1714924409.1288188,35171.401752427,1714924409.4828517,35171.755788094,0.35403566699824296,FrameResult.NO_CHANGE,0.0
