step_number,step_start,step_start_monotonic,step_end,step_end_monotonic,first_frame_monotonic,last_frame_monotonic,last_frame_rtt,execution_time,step_duration,time_to_feedback,wait_time,frame_count
0,1714924358.449649,35120.720413404,1714924359.981298,35122.252062238,35120.721860987,35120.721860987,1.5302012510001077,0.0,1.5316488340031356,1.5316488340031356,0.0014475830030278303,1
1,1714924359.981298,35122.252062238,1714924366.1233246,35128.394088908,35122.254216196,35127.763567491,0.6305214169988176,5.299811786256098,6.142026669993356,0.8422148837372587,0.2116934667355963,19
2,1714924366.1233246,35128.394088908,1714924372.5356357,35134.806400077,35128.395791033,35134.190449911,0.6159501660004025,5.221141143121941,6.412311169005989,1.1911700258840474,0.5752198598856921,14
3,1714924372.5356357,35134.806400077,1714924378.5735145,35140.844278746,35134.807906619,35140.260693662,0.5835850840012426,5.277541182215411,6.037878668998019,0.7603374867826078,0.1767524027818581,15
4,1714924378.5735145,35140.844278746,1714924384.3750346,35146.645798915,35140.845534454,35146.062743915,0.583055000002787,5.201520459299375,5.801520168999559,0.5999997097001843,0.016944709699600935,13
5,1714924384.3750346,35146.645798915,1714924390.1648283,35152.435592585,35146.64705154,35151.815279543,0.620313042003545,5.154830417353378,5.789793670002837,0.6349632526494586,0.014650210643594619,12
6,1714924390.1648283,35152.435592585,1714924395.635572,35157.906336129,35152.436991418,35157.299903712,0.6064324170001782,4.55546715377873,5.470743543999561,0.9152763902208303,0.30884397322370205,15
7,1714924395.6355717,35157.906336129,1714924401.0871687,35163.357933007,35157.907555713,35162.69855159,0.6593814169973484,4.6117331442009055,5.451596877996053,0.8398637337951476,0.18048231679858873,14
8,1714924401.0871687,35163.357933007,1714924406.4352272,35168.705991509,35163.35904784,35168.11357905,0.5924124590019346,4.600954346015689,5.34805850200064,0.7471041559849514,0.15469169698189944,10
9,1714924406.4352272,35168.705991509,1714924411.8535655,35174.124329887,35168.707067384,35173.477634886,0.6466950009998982,4.583425975285215,5.418338378003682,0.8349124027184667,0.18821740171551937,11
10,1714924411.8535657,35174.124329887,1714924416.686556,35178.957320347,35174.125627553,35178.293717847,0.6636024999970687,3.815931801273144,4.832990459995926,1.0170586587227826,0.35345615872211056,9
11,1714924416.686556,35178.957320347,1714924421.4864652,35183.75722935,35178.958532764,35183.105860224,0.6513691259970074,3.9115657450063717,4.799909002998902,0.8883432579925303,0.23697413199261064,10
12,1714924421.486465,35183.75722935,1714924426.3462317,35188.616996019,35183.758461516,35187.908268643,0.70872737600439,3.8445984736527103,4.859766669003875,1.0151681953511646,0.3064408193458803,9
13,1714924426.3462317,35188.616996019,1714924430.9952645,35193.266028937,35188.618901894,35192.623268812,0.6427601250034058,3.9106033663409336,4.649032918001467,0.7384295516605333,0.09566942665696843,10
14,1714924430.9952645,35193.266028937,1714924435.6391873,35197.909951814,35193.267139729,35197.28535423,0.6245975839992752,3.762857959697222,4.64392287699593,0.881064917298708,0.2564673332963139,10
15,1714924435.6391876,35197.909951814,1714924440.2695992,35202.540363358,35197.911174189,35201.753426357,0.7869370010012062,3.8407236790085237,4.630411543999799,0.7896878649912749,0.002750863990513608,12
16,1714924440.269599,35202.540363358,1714924445.0197515,35207.290515985,35202.541545316,35206.65290261,0.6376133749945438,3.7912652856434494,4.750152626998897,0.9588873413554477,0.321273966357694,8
17,1714924445.0197518,35207.290515985,1714924449.616637,35211.887401196,35207.291830152,35211.23298907,0.6544121260012616,3.881664324331727,4.596885211001791,0.7152208866700636,0.06080876066698693,10
18,1714924449.616637,35211.887401196,1714924454.1763985,35216.447162781,35211.888453321,35215.791506322,0.6556564589991467,3.74983755469014,4.559761584998341,0.8099240303082014,0.15426757130626356,9
19,1714924454.1763985,35216.447162781,1714924458.749342,35221.020106117,35216.448391531,35220.4110752,0.6090309170031105,3.8023483871585997,4.572943336002936,0.7705949488443364,0.161564031841408,11
20,1714924458.7493417,35221.020106117,1714924463.3965094,35225.667273911,35221.021177492,35225.079130244,0.5881436670024414,3.780740050389354,4.64716779399896,0.8664277436096066,0.2782840766085428,8
21,1714924463.3965096,35225.667273911,1714924468.2615528,35230.532317121,35225.668349411,35229.766080662,0.7662364589996287,3.8329024706952053,4.8650432099966565,1.0321407393014512,0.26590428029885516,9
22,1714924468.2615528,35230.532317121,1714924473.179342,35235.450106457,35230.533574538,35234.855462248,0.5946442089989432,3.919221143197805,4.9177893360028975,0.9985681928050925,0.40392398380936356,7
23,1714924473.179342,35235.450106457,1714924477.8242128,35240.094977292,35235.451194623,35239.491306833,0.6036704590005684,3.9021258426453764,4.644870834999892,0.742744992354516,0.13907453335559694,10
24,1714924477.824213,35240.094977292,1714924482.664765,35244.935529211,35240.096092167,35244.200937669,0.7345915420009987,3.765268088714075,4.840551918998244,1.0752838302841692,0.34069228828593623,9
25,1714924482.664765,35244.935529211,1714924487.315373,35249.586137172,35244.938887169,35249.001779463,0.5843577090054168,3.940900311780892,4.650607961004425,0.7097076492235335,0.12534994021552848,10
26,1714924487.315373,35249.586137172,1714924491.6956236,35253.966387924,35249.587315088,35253.345518632,0.6208692920044996,3.7467299945488755,4.380250752001302,0.6335207574524269,0.01265146544756135,8
