seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1714894749.3349295,20722.937940558,1714894749.4086928,20723.011705433,0.07376487500005169,FrameResult.SUCCESS,0.0
2,1714894749.5493054,20723.152317517,1714894749.6119637,20723.214976767,0.06265925000116113,FrameResult.NO_CHANGE,0.0
3,1714894749.7708743,20723.373884725,1714894749.8376722,20723.440685308,0.06680058300116798,FrameResult.NO_CHANGE,0.0
4,1714894749.9842453,20723.587257017,1714894750.0485241,20723.651536933,0.06427991600139649,FrameResult.NO_CHANGE,0.0
5,1714894750.2103293,20723.813340642,1714894750.2777395,20723.880752642,0.06741200000033132,FrameResult.NO_CHANGE,0.0
6,1714894750.4117978,20724.014809975,1714894750.4719613,20724.074974392,0.06016441699830466,FrameResult.NO_CHANGE,0.0
7,1714894750.594263,20724.197274017,1714894750.6531868,20724.256199434,0.0589254170008644,FrameResult.NO_CHANGE,0.0
8,1714894750.7739165,20724.376929059,1714894750.8311708,20724.434183517,0.057254458002717,FrameResult.NO_CHANGE,0.0
9,1714894750.955204,20724.558216517,1714894750.963081,20724.566093809,0.007877291998738656,FrameResult.CV_ERROR,0.0
10,1714894751.1039126,20724.706924226,1714894751.1115944,20724.714606726,0.007682499999646097,FrameResult.CV_ERROR,0.0
11,1714894751.2895253,20724.892537142,1714894751.350407,20724.953419684,0.060882541998580564,FrameResult.NO_CHANGE,0.0
12,1714894751.4834447,20725.086455226,1714894751.491397,20725.094403601,0.007948375001433305,FrameResult.CV_ERROR,0.0
13,1714894751.6049619,20725.207972559,1714894751.612801,20725.215812851,0.00784029199712677,FrameResult.CV_ERROR,0.0
14,1714894751.763767,20725.366778434,1714894751.8366396,20725.439652934,0.07287450000148965,FrameResult.NO_CHANGE,0.0
15,1714894752.0199842,20725.622994934,1714894752.0912876,20725.694300393,0.07130545899781282,FrameResult.NO_CHANGE,0.0
16,1714894752.2198198,20725.822830684,1714894752.2258773,20725.828885726,0.006055042002117261,FrameResult.CV_ERROR,0.0
17,1714894752.3448875,20725.947898685,1714894752.3525302,20725.955540435,0.007641749998583691,FrameResult.CV_ERROR,0.0
18,1714894752.4798617,20726.082872643,1714894752.5520794,20726.15509231,0.0722196669994446,FrameResult.NO_CHANGE,0.0
19,1714894752.679063,20726.282074393,1714894752.737779,20726.340792018,0.058717625001008855,FrameResult.NO_CHANGE,0.0
20,1714894752.8916337,20726.49464406,1714894752.898838,20726.501849268,0.007205207999504637,FrameResult.CV_ERROR,0.0
21,1714894753.0594723,20726.662484268,1714894753.0675502,20726.670560935,0.008076666999841109,FrameResult.CV_ERROR,0.0
