seq,step_index,step_seq,expected_tag,transition,send_time,rtt,send_size_bytes,recv_size_bytes,frame_step_time
1,-1,1,initial,True,1716012279.7794135,1.493172999995295,921620,4715,0.0
2,0,1,repeat,False,1716012281.2803574,0.36587308399612084,921620,4715,6.958027370274067e-06
3,0,2,repeat,False,1716012281.6517112,0.3509816250298172,921620,4715,0.37243983399821445
4,0,3,repeat,False,1716012282.006485,0.28170891699846834,921620,4715,0.7283037500455976
5,0,4,repeat,False,1716012282.2922118,0.3471296249772422,921620,4715,1.0137400419916958
6,0,5,blank,False,1716012282.645435,0.2473321669967845,921620,4715,1.365811626019422
7,0,6,blank,False,1716012282.9011724,0.2521510840160772,921620,4715,1.6201473760302179
8,0,7,blank,False,1716012283.1614175,0.2792269579949789,921620,4715,1.881182751036249
9,0,8,repeat,False,1716012283.445475,0.3450905840145424,921620,4715,2.1669706260436215
10,0,9,blank,False,1716012283.7971,0.23964291595621035,921620,4715,2.5174785010167398
11,0,10,blank,False,1716012284.0461144,0.25834908295655623,921620,4715,2.7653286260319874
12,0,11,repeat,False,1716012284.3131738,0.3690156670054421,921620,4715,3.032622625993099
13,0,12,blank,False,1716012284.6880322,0.24071262497454882,921620,4715,3.4086401680251583
14,0,13,repeat,False,1716012284.9373953,0.2926141250063665,921620,4715,3.6564032930182293
15,0,14,blank,False,1716012285.2349167,0.23504791600862518,921620,4715,3.956350585038308
16,0,15,blank,False,1716012285.4787848,0.2614135830081068,921620,4715,4.198041418043431
17,0,16,repeat,False,1716012285.7486782,0.3064147080294788,921620,4715,4.4679835850256495
18,0,17,blank,False,1716012286.058906,0.2906923749833368,921620,4715,4.780585919041187
19,0,18,blank,False,1716012286.3585024,0.2856460839975625,921620,4715,5.077371294028126
20,0,19,success,True,1716012286.6550808,0.5859477919875644,921620,9315,5.37725150201004
21,1,1,repeat,False,1716012287.2448664,0.6251066260156222,921620,9315,2.0840088836848736e-06
22,1,2,blank,False,1716012287.8728461,0.32734720897860825,921620,9315,0.6276997509994544
23,1,3,blank,False,1716012288.20649,0.3585545420064591,921620,9315,0.9595561670139432
24,1,4,blank,False,1716012288.5720124,0.3691885839798488,921620,9315,1.3244232509750873
25,1,5,blank,False,1716012288.9469688,0.30128154199337587,921620,9315,1.7000941259902902
26,1,6,repeat,False,1716012289.2541652,0.6578183340025134,921620,9315,2.0075285009806976
27,1,7,repeat,False,1716012289.91467,0.5742747919866815,921620,9315,2.669749877008144
28,1,8,blank,False,1716012290.491549,0.3124390009907074,921620,9315,3.246610085014254
29,1,9,repeat,False,1716012290.8078418,0.6475815420271829,921620,9315,3.5623877940233797
30,1,10,blank,False,1716012291.458273,0.288713917019777,921620,9315,4.213226461026352
31,1,11,blank,False,1716012291.7515829,0.3434404580038972,921620,9315,4.505803085980006
32,1,12,blank,False,1716012292.0986626,0.29364049999276176,921620,9315,4.853263502998743
33,1,13,blank,False,1716012292.3963006,0.3950895839952864,921620,9315,5.150808835984208
34,1,14,success,True,1716012292.79634,0.5876328750164248,921620,9321,5.55090992001351
35,2,1,repeat,False,1716012293.3876538,0.582275666994974,921620,9321,2.5420449674129486e-06
36,2,2,repeat,False,1716012293.9724789,0.5964617499848828,921620,9321,0.5848224170040339
37,2,3,repeat,False,1716012294.5715346,0.6514342920272611,921620,9321,1.1838703340035863
38,2,4,blank,False,1716012295.2257426,0.27347112499410287,921620,9321,1.8380706260213628
39,2,5,repeat,False,1716012295.5055776,0.6344149590004236,921620,9321,2.1157716260058805
40,2,6,blank,False,1716012296.1429281,0.2929800829733722,921620,9321,2.755000460019801
41,2,7,blank,False,1716012296.4393594,0.2701149579952471,921620,9321,3.051306335022673
42,2,8,blank,False,1716012296.7140043,0.3602210010285489,921620,9321,3.325423293048516
43,2,9,repeat,False,1716012297.0815487,0.5784205420059152,921620,9321,3.6912779600243084
44,2,10,blank,False,1716012297.6629658,0.28930337500059977,921620,9321,4.275109044043347
45,2,11,blank,False,1716012297.9596167,0.34361891698790714,921620,9321,4.569624794006813
46,2,12,blank,False,1716012298.3092978,0.2827730839489959,921620,9321,4.919759211014025
47,2,13,blank,False,1716012298.5993354,0.353314624982886,921620,9321,5.210031794034876
48,2,14,success,True,1716012298.9584672,0.586475208052434,921620,9312,5.569953169033397
49,3,1,repeat,False,1716012299.5483902,0.6005794579978101,921620,9312,1.8329592421650887e-06
50,3,2,repeat,False,1716012300.151434,0.5975248330505565,921620,9312,0.6030945419915952
51,3,3,blank,False,1716012300.7515764,0.30943183304043487,921620,9312,1.2030732089770027
52,3,4,repeat,False,1716012301.0646498,0.5693451670231298,921620,9312,1.5157151260063984
53,3,5,blank,False,1716012301.6365836,0.4469615829875693,921620,9312,2.088097875996027
54,3,6,repeat,False,1716012302.092411,0.6045655839843675,921620,9312,2.540701875986997
55,3,7,blank,False,1716012302.6997206,0.3013862919760868,921620,9312,3.1512455019983463
56,3,8,blank,False,1716012303.005397,0.3318017920246348,921620,9312,3.456002709979657
57,3,9,repeat,False,1716012303.3434322,0.6815496669732966,921620,9312,3.7928162519820035
58,3,10,blank,False,1716012304.0286684,0.31147679197601974,921620,9312,4.479702543991152
59,3,11,blank,False,1716012304.3438585,0.3141258760006167,921620,9312,4.795048501982819
60,3,12,blank,False,1716012304.6640525,0.37920816702535376,921620,9312,5.113316293980461
