seq,received,received_monotonic,processed,processed_monotonic,processing_time,result,extra_delay
1,1715949371.1200962,219587.865732624,1715949371.1989863,219587.944624374,0.0788917500176467,FrameResult.SUCCESS,0.0
2,1715949371.3548074,219588.100443458,1715949371.3605137,219588.106151249,0.005707790987798944,FrameResult.CV_ERROR,0.0
3,1715949371.5269904,219588.272626041,1715949371.598283,219588.343921125,0.07129508399521,FrameResult.NO_CHANGE,0.0
4,1715949371.7374985,219588.483135291,1715949371.8022792,219588.547917208,0.06478191699716263,FrameResult.NO_CHANGE,0.0
5,1715949371.9285712,219588.674208375,1715949371.9873042,219588.732942208,0.05873383299331181,FrameResult.NO_CHANGE,0.0
6,1715949372.1267405,219588.872377875,1715949372.131763,219588.877400083,0.0050222080026287585,FrameResult.CV_ERROR,0.0
7,1715949372.2517867,219588.997423292,1715949372.2588935,219589.004530792,0.007107500015990809,FrameResult.CV_ERROR,0.0
8,1715949372.4039366,219589.149573667,1715949372.4766757,219589.222314,0.0727403330092784,FrameResult.NO_CHANGE,0.0
9,1715949372.614096,219589.359733292,1715949372.6205916,219589.366227375,0.006494083005236462,FrameResult.CV_ERROR,0.0
10,1715949372.7482007,219589.493837542,1715949372.7575176,219589.503155,0.009317458025179803,FrameResult.CV_ERROR,0.0
11,1715949372.887439,219589.633075667,1715949372.894898,219589.640534417,0.007458750013029203,FrameResult.CV_ERROR,0.0
12,1715949373.0520966,219589.797733625,1715949373.059908,219589.805544917,0.007811292016413063,FrameResult.CV_ERROR,0.0
13,1715949373.1902423,219589.935879,1715949373.198553,219589.944190292,0.008311292011057958,FrameResult.CV_ERROR,0.0
14,1715949373.3182173,219590.063854084,1715949373.3272238,219590.07286075,0.009006665990455076,FrameResult.CV_ERROR,0.0
15,1715949373.469864,219590.215500459,1715949373.4777758,219590.223413125,0.00791266601299867,FrameResult.CV_ERROR,0.0
16,1715949373.6169767,219590.362613626,1715949373.6885035,219590.434141959,0.07152833300642669,FrameResult.NO_CHANGE,0.0
17,1715949373.8142447,219590.559876917,1715949373.8253026,219590.570940459,0.011063542013289407,FrameResult.CV_ERROR,0.0
18,1715949373.9732451,219590.718881751,1715949373.9823124,219590.727949751,0.009067999984836206,FrameResult.CV_ERROR,0.0
19,1715949374.1371365,219590.882772917,1715949374.2082145,219590.953852876,0.07107995901606046,FrameResult.NO_CHANGE,0.0
20,1715949374.3279543,219591.073591418,1715949374.389104,219591.134742168,0.06115074999979697,FrameResult.NO_CHANGE,0.0
21,1715949374.509439,219591.255075959,1715949374.567204,219591.312841918,0.05776595900533721,FrameResult.NO_CHANGE,0.0
22,1715949374.7184093,219591.464046543,1715949374.7241337,219591.469770751,0.0057242079928983,FrameResult.CV_ERROR,0.0
23,1715949374.846562,219591.592198918,1715949374.8946862,219591.640324543,0.04812562500592321,FrameResult.NO_CHANGE,0.0
24,1715949375.0512056,219591.796842918,1715949375.057638,219591.803275668,0.0064327500003855675,FrameResult.CV_ERROR,0.0
25,1715949375.1620414,219591.907679168,1715949375.209093,219591.954731418,0.04705224998178892,FrameResult.NO_CHANGE,0.0
26,1715949375.3643389,219592.109975835,1715949375.3688903,219592.114528168,0.0045523330045398325,FrameResult.CV_ERROR,0.0
27,1715949375.5029297,219592.248566585,1715949375.8467247,219592.592363168,0.3437965829798486,FrameResult.LOW_CONFIDENCE,0.0
28,1715949376.0010083,219592.746646543,1715949376.0094328,219592.755067293,0.00842075000400655,FrameResult.CV_ERROR,0.0
29,1715949376.1668148,219592.912451668,1715949376.1742866,219592.919924127,0.007472458994016051,FrameResult.CV_ERROR,0.0
30,1715949376.312503,219593.058139627,1715949376.319561,219593.065198377,0.007058749994030222,FrameResult.CV_ERROR,0.0
31,1715949376.4457462,219593.191378127,1715949376.4535472,219593.199184544,0.007806417008396238,FrameResult.CV_ERROR,0.0
32,1715949376.5959184,219593.341555377,1715949376.9643788,219593.71001746,0.3684620829881169,FrameResult.SUCCESS,0.0
33,1715949377.0793922,219593.825030669,1715949377.4165385,219594.162176711,0.33714604200213216,FrameResult.NO_CHANGE,0.0
34,1715949377.5553424,219594.300980169,1715949377.6042721,219594.349910086,0.04892991698579863,FrameResult.JUNK_FRAME,0.0
35,1715949377.7252996,219594.470937461,1715949377.778922,219594.524560086,0.05362262498238124,FrameResult.JUNK_FRAME,0.0
36,1715949377.9141788,219594.659812086,1715949378.27149,219595.017128544,0.35731645798659883,FrameResult.NO_CHANGE,0.0
37,1715949378.409988,219595.155625544,1715949378.4604735,219595.206111544,0.05048599999281578,FrameResult.JUNK_FRAME,0.0
38,1715949378.577637,219595.323274753,1715949378.9298394,219595.675477878,0.3522031249885913,FrameResult.NO_CHANGE,0.0
39,1715949379.0890834,219595.834719086,1715949379.145996,219595.891634086,0.056914999993750826,FrameResult.JUNK_FRAME,0.0
40,1715949379.2730236,219596.018661295,1715949379.629298,219596.37493617,0.35627487499732524,FrameResult.NO_CHANGE,0.0
41,1715949379.7409425,219596.486581087,1715949380.0802126,219596.825850837,0.3392697499948554,FrameResult.NO_CHANGE,0.0
42,1715949380.220961,219596.966599212,1715949380.2715104,219597.017148504,0.050549292005598545,FrameResult.JUNK_FRAME,0.0
43,1715949380.3847296,219597.130367795,1715949380.4372256,219597.182863379,0.05249558400828391,FrameResult.JUNK_FRAME,0.0
44,1715949380.5908573,219597.336494587,1715949380.6549783,219597.400616504,0.06412191697745584,FrameResult.JUNK_FRAME,0.0
45,1715949380.806936,219597.552569004,1715949380.8742802,219597.619918546,0.0673495419905521,FrameResult.JUNK_FRAME,0.0
46,1715949380.9988682,219597.744505879,1715949381.3545074,219598.100145838,0.3556399589870125,FrameResult.NO_CHANGE,0.0
47,1715949381.4921029,219598.237740754,1715949381.5442836,219598.289921796,0.0521810420032125,FrameResult.JUNK_FRAME,0.0
48,1715949381.6610794,219598.406717379,1715949381.7129283,219598.458566546,0.05184916700818576,FrameResult.JUNK_FRAME,0.0
49,1715949381.8397257,219598.585363963,1715949381.8956227,219598.641260963,0.055896999983815476,FrameResult.JUNK_FRAME,0.0
50,1715949382.0396988,219598.785336046,1715949382.1004198,219598.84605813,0.06072208398836665,FrameResult.JUNK_FRAME,0.0
51,1715949382.218156,219598.963793671,1715949382.274111,219599.019749088,0.05595541701768525,FrameResult.JUNK_FRAME,0.0
52,1715949382.421073,219599.166709796,1715949382.7751162,219599.52075463,0.3540448340063449,FrameResult.SUCCESS,0.0
53,1715949382.937068,219599.682705797,1715949383.3116543,219600.057292838,0.37458704100572504,FrameResult.NO_CHANGE,0.0
54,1715949383.461076,219600.20671413,1715949383.8466794,219600.592317547,0.3856034170021303,FrameResult.LOW_CONFIDENCE,0.0
55,1715949383.9632816,219600.708919422,1715949384.320894,219601.066532256,0.3576128339918796,FrameResult.NO_CHANGE,0.0
56,1715949384.4573467,219601.202984756,1715949384.4904892,219601.236127339,0.03314258300815709,FrameResult.JUNK_FRAME,0.0
57,1715949384.6298444,219601.375481839,1715949384.9882677,219601.733906006,0.35842416700324975,FrameResult.NO_CHANGE,0.0
58,1715949385.109868,219601.855506339,1715949385.4395053,219602.185143798,0.3296374590136111,FrameResult.NO_CHANGE,0.0
59,1715949385.6351304,219602.380767923,1715949385.687555,219602.433192548,0.052424624998820946,FrameResult.JUNK_FRAME,0.0
60,1715949385.8322258,219602.577860631,1715949386.1992629,219602.944901298,0.367040667013498,FrameResult.NO_CHANGE,0.0
61,1715949386.3194268,219603.065064715,1715949386.3605447,219603.10618284,0.04111812502378598,FrameResult.JUNK_FRAME,0.0
62,1715949386.484578,219603.230214757,1715949386.5324032,219603.278041548,0.047826791007537395,FrameResult.JUNK_FRAME,0.0
63,1715949386.6883597,219603.433995882,1715949387.0545027,219603.800141174,0.36614529200596735,FrameResult.NO_CHANGE,0.0
64,1715949387.18035,219603.925987549,1715949387.2222269,219603.967865215,0.041877665993524715,FrameResult.JUNK_FRAME,0.0
65,1715949387.3356998,219604.081337424,1715949387.3816848,219604.12732284,0.045985416014445946,FrameResult.JUNK_FRAME,0.0
66,1715949387.5001888,219604.245826507,1715949387.5461566,219604.291794132,0.04596762501751073,FrameResult.JUNK_FRAME,0.0
67,1715949387.6932442,219604.438881174,1715949387.7312372,219604.476875341,0.03799416701076552,FrameResult.JUNK_FRAME,0.0
